word,timing,time_running,word_len,ends_in_period,ends_in_comma
Once,0.2728800812070637,0.2728800812070637,4,False,False
upon,0.2,0.4728800812070637,4,False,False
a,0.13,0.6028800812070637,1,False,False
time,0.24,0.8428800812070637,4,False,False
in,0.14,0.9828800812070637,2,False,False
the,0.2697405787964421,1.252620660003506,3,False,False
quaint,0.2,1.4526206600035059,6,False,False
little,0.34,1.792620660003506,6,False,False
village,0.18,1.9726206600035059,7,False,False
of,0.49,2.462620660003506,2,False,False
"Repetitia,",0.30438418545354606,2.767004845457052,10,False,True
where,0.35,3.117004845457052,5,False,False
everything,0.48,3.597004845457052,10,False,False
seemed,0.2299999999999999,3.827004845457052,6,False,False
to,0.2299999999999999,4.057004845457052,2,False,False
happen,0.4,4.457004845457052,6,False,False
"twice,",0.29182617581105974,4.748831021268112,6,False,True
"thrice,",0.28,5.028831021268112,7,False,True
or,0.25,5.278831021268112,2,False,False
even,0.24,5.518831021268112,4,False,False
more,0.26,5.778831021268112,4,False,False
"times,",0.29182617581105974,6.070657197079171,6,False,True
lived,0.19,6.260657197079172,5,False,False
a,0.37,6.630657197079172,1,False,False
peculiar,0.25,6.880657197079172,8,False,False
young,0.2399999999999999,7.120657197079172,5,False,False
girl,0.06,7.180657197079172,4,False,False
named,0.32,7.500657197079172,5,False,False
Echo.,0.2,7.700657197079172,5,True,False
Echo,0.1699999999999999,7.870657197079172,4,False,False
had,0.11,7.980657197079172,3,False,False
a,0.15,8.130657197079172,1,False,False
habit,0.19,8.320657197079171,5,False,False
of,0.3400000000000001,8.660657197079171,2,False,False
repeating,0.42,9.080657197079171,9,False,False
"herself,",0.26,9.340657197079171,8,False,True
often,0.3,9.640657197079172,5,False,False
saying,0.31,9.950657197079172,6,False,False
things,0.3799999999999999,10.330657197079173,6,False,False
like,0.2728800812070637,10.603537278286236,4,False,False
"""smiled",0.38,10.983537278286237,7,False,False
I,0.16,11.143537278286237,1,False,False
"smiled""",0.37,11.513537278286236,7,False,False
or,0.1899999999999999,11.703537278286236,2,False,False
"""oh",0.1499999999999999,11.853537278286236,3,False,False
yes,0.16,12.013537278286236,3,False,False
"oh""",0.34,12.353537278286236,3,False,False
and,0.23,12.583537278286236,3,False,False
"""like",0.22,12.803537278286237,5,False,False
yeah,0.09,12.893537278286237,4,False,False
