word,timing,time_running,word_len,ends_in_period,ends_in_comma
Once,0.3299999999999999,0.3299999999999999,4,False,False
upon,0.1399999999999999,0.4699999999999998,4,False,False
a,0.26251406601392063,0.7325140660139204,1,False,False
time,0.2,0.9325140660139204,4,False,False
in,0.12,1.0525140660139205,2,False,False
the,0.07,1.1225140660139206,3,False,False
quaint,0.2299999999999999,1.3525140660139205,6,False,False
little,0.27,1.6225140660139206,6,False,False
village,0.23,1.8525140660139205,7,False,False
of,0.48,2.3325140660139203,2,False,False
"Repetitia,",0.28365119507065706,2.6161652610845776,10,False,True
the,0.26475366409280143,2.880918925177379,3,False,False
townsfolk,0.35,3.230918925177379,9,False,False
had,0.11,3.340918925177379,3,False,False
a,0.56,3.900918925177379,1,False,False
peculiar,0.2,4.100918925177379,8,False,False
habit,0.13,4.230918925177379,5,False,False
of,0.3,4.530918925177379,2,False,False
repeating,0.23,4.760918925177379,9,False,False
their,0.24,5.00091892517738,5,False,False
words,0.17,5.1709189251773795,5,False,False
and,0.26475366409280143,5.435672589270181,3,False,False
actions.,0.75,6.185672589270181,8,True,False
"""Oh",0.2099999999999999,6.395672589270181,3,False,False
"yes,",0.42,6.815672589270181,4,False,True
"oh,""",0.15,6.965672589270182,4,False,False
they,0.1299999999999999,7.0956725892701815,4,False,False
would,0.19,7.285672589270182,5,False,False
say,0.18,7.465672589270182,3,False,False
as,0.16,7.625672589270182,2,False,False
they,0.26587346313224186,7.891546052402424,4,False,False
greeted,0.47,8.361546052402424,7,False,False
each,0.2,8.561546052402424,4,False,False
other,0.2669932621716823,8.828539314574106,5,False,False
with,0.14,8.968539314574107,4,False,False
a,0.1999999999999999,9.168539314574106,1,False,False
knowing,0.26923286025056314,9.43777217482467,7,False,False
nod.,0.12,9.557772174824668,4,True,False
"""Dude,",0.27917199891289535,9.836944173737564,6,False,True
"dude,""",0.29,10.126944173737563,6,False,False
the,0.24,10.366944173737563,3,False,False
children,0.28,10.646944173737563,8,False,False
would,0.3199999999999999,10.966944173737563,5,False,False
exclaim,0.3299999999999999,11.296944173737563,7,False,False
as,0.17,11.466944173737563,2,False,False
they,0.22,11.686944173737563,4,False,False
played,0.23,11.916944173737564,6,False,False
their,0.35,12.266944173737564,5,False,False
games,0.24,12.506944173737564,5,False,False
in,0.11,12.616944173737563,2,False,False
the,0.22,12.836944173737564,3,False,False
town,0.3399999999999999,13.176944173737564,4,False,False
square.,0.275693211811932,13.452637385549496,7,True,False
Even,0.1799999999999999,13.632637385549495,4,False,False
the,0.25,13.882637385549495,3,False,False
animals,0.47,14.352637385549496,7,False,False
seemed,0.23,14.582637385549496,6,False,False
to,0.3,14.882637385549497,2,False,False
partake,0.26,15.142637385549497,7,False,False
in,0.17,15.312637385549497,2,False,False
this,0.33,15.642637385549497,4,False,False
strange,0.45,16.092637385549498,7,False,False
"custom,",0.3299999999999999,16.422637385549496,7,False,True
as,0.15,16.572637385549495,2,False,False
the,0.06,16.632637385549494,3,False,False
dogs,0.36,16.992637385549493,4,False,False
barked,0.0799999999999999,17.07263738554949,6,False,False
twice,0.24,17.31263738554949,5,False,False
in,0.31,17.62263738554949,2,False,False
unison,0.22,17.842637385549487,6,False,False
and,0.13,17.972637385549486,3,False,False
the,0.31,18.282637385549485,3,False,False
cats,0.27,18.552637385549485,4,False,False
meowed,0.26,18.812637385549486,6,False,False
in,0.26363386505336106,19.076271250602847,2,False,False
pairs.,0.2745734127724916,19.350844663375337,6,True,False
As,0.15,19.500844663375336,2,False,False
I,0.23,19.730844663375336,1,False,False
walked,0.42,20.150844663375338,6,False,False
through,0.15,20.300844663375337,7,False,False
the,0.21,20.510844663375337,3,False,False
"village,",0.3400000000000001,20.850844663375337,8,False,True
I,0.35,21.20084466337534,1,False,False
couldn't,0.22,21.420844663375338,8,False,False
help,0.12,21.54084466337534,4,False,False
but,0.25,21.79084466337534,3,False,False
notice,0.25,22.04084466337534,6,False,False
that,0.22,22.260844663375337,4,False,False
every,0.2499999999999999,22.510844663375337,5,False,False
time,0.3399999999999999,22.850844663375337,4,False,False
someone,0.7,23.550844663375337,7,False,False
"smiled,",0.41,23.960844663375337,7,False,True
I,0.29,24.250844663375336,1,False,False
smiled,0.3099999999999999,24.560844663375335,6,False,False
right,0.0899999999999999,24.650844663375334,5,False,False
back,0.1499999999999999,24.800844663375333,4,False,False
at,0.2199999999999999,25.020844663375332,2,False,False
"them,",0.36,25.38084466337533,5,False,True
caught,0.2681130612111227,25.648957724586452,6,False,False
up,0.1999999999999999,25.84895772458645,2,False,False
in,0.17,26.018957724586453,2,False,False
this,0.35,26.368957724586455,4,False,False
enchanting,0.3699999999999999,26.738957724586456,10,False,False
world,0.2099999999999999,26.948957724586457,5,False,False
of,0.37,27.318957724586458,2,False,False
repetition.,0.28017240796969367,27.59913013255615,11,True,False
"However,",0.2814115969917762,27.88054172954793,8,False,True
beneath,0.2,28.080541729547928,7,False,False
the,0.26475366409280143,28.34529539364073,3,False,False
seemingly,0.42,28.76529539364073,9,False,False
charming,0.3600000000000001,29.12529539364073,8,False,False
surface,0.24,29.36529539364073,7,False,False
of,0.18,29.54529539364073,2,False,False
"Repetitia,",0.28365119507065706,29.828946588711386,10,False,True
there,0.17,29.998946588711387,5,False,False
lurked,0.18,30.178946588711387,6,False,False
a,0.22,30.398946588711386,1,False,False
dark,0.1499999999999999,30.548946588711384,4,False,False
and,0.2699999999999999,30.818946588711384,3,False,False
sinister,0.39,31.208946588711385,8,False,False
secret.,0.1799999999999999,31.388946588711384,7,True,False
The,0.21,31.598946588711385,3,False,False
village,0.24,31.838946588711384,7,False,False
had,0.1399999999999999,31.978946588711384,3,False,False
been,0.15,32.128946588711386,4,False,False
cursed,0.2681130612111227,32.39705964992251,6,False,False
by,0.1699999999999999,32.56705964992251,2,False,False
an,0.26,32.82705964992251,2,False,False
ancient,0.1499999999999999,32.97705964992251,7,False,False
spell,0.22,33.19705964992251,5,False,False
that,0.26587346313224186,33.46293311305475,4,False,False
not,0.21,33.672933113054754,3,False,False
only,0.32,33.992933113054754,4,False,False
caused,0.23,34.22293311305475,6,False,False
the,0.34,34.562933113054754,3,False,False
inhabitants,0.4100000000000001,34.97293311305475,11,False,False
to,0.24,35.21293311305475,2,False,False
repeat,0.16,35.37293311305475,6,False,False
their,0.07,35.44293311305475,5,False,False
words,0.31,35.75293311305475,5,False,False
and,0.47,36.22293311305475,3,False,False
actions,0.31,36.53293311305475,7,False,False
but,0.3400000000000001,36.872933113054756,3,False,False
also,0.24,37.11293311305476,4,False,False
drove,0.15,37.26293311305476,5,False,False
them,0.21,37.47293311305476,4,False,False
to,0.11,37.58293311305476,2,False,False
commit,0.32,37.90293311305476,6,False,False
acts,0.31,38.21293311305476,4,False,False
of,0.32,38.53293311305476,2,False,False
violence,0.29,38.82293311305476,8,False,False
and,0.3,39.122933113054756,3,False,False
injury,0.2799999999999999,39.40293311305476,6,False,False
upon,0.26,39.662933113054756,4,False,False
one,0.38,40.04293311305476,3,False,False
another.,0.1399999999999999,40.18293311305476,8,True,False
As,0.29,40.47293311305476,2,False,False
I,0.32,40.79293311305476,1,False,False
continued,0.33,41.122933113054756,9,False,False
to,0.2699999999999999,41.39293311305476,2,False,False
explore,0.26923286025056314,41.66216597330532,7,False,False
the,0.29,41.95216597330532,3,False,False
"village,",0.33,42.28216597330532,8,False,True
I,0.15,42.43216597330532,1,False,False
stumbled,0.34,42.77216597330532,8,False,False
upon,0.32,43.09216597330532,4,False,False
a,0.26,43.35216597330532,1,False,False
gruesome,0.11,43.46216597330532,8,False,False
scene:,0.22,43.68216597330532,6,False,False
bits,0.16,43.84216597330531,4,False,False
of,0.2299999999999999,44.07216597330531,2,False,False
flesh,0.29,44.36216597330531,5,False,False
were,0.29,44.65216597330531,4,False,False
strewn,0.41,45.062165973305305,6,False,False
across,0.31,45.37216597330531,6,False,False
the,0.3199999999999999,45.69216597330531,3,False,False
cobblestone,0.23,45.922165973305304,11,False,False
"streets,",0.34,46.26216597330531,8,False,True
a,0.3499999999999999,46.61216597330531,1,False,False
chilling,0.14,46.75216597330531,8,False,False
testament,0.35,47.10216597330531,9,False,False
to,0.43,47.53216597330531,2,False,False
the,0.1899999999999999,47.72216597330531,3,False,False
brutality,0.75,48.47216597330531,9,False,False
that,0.75,49.22216597330531,4,False,False
had,0.2,49.42216597330531,3,False,False
occurred.,0.3400000000000001,49.762165973305315,9,True,False
A,0.11,49.872165973305314,1,False,False
man,0.33,50.20216597330531,3,False,False
lay,0.13,50.332165973305315,3,False,False
lifeless,0.29,50.622165973305314,8,False,False
on,0.27,50.89216597330532,2,False,False
the,0.22,51.112165973305316,3,False,False
"ground,",0.08,51.192165973305315,7,False,True
his,0.28,51.472165973305316,3,False,False
throat,0.18,51.652165973305316,6,False,False
slit,0.17,51.82216597330532,4,False,False
from,0.29,52.112165973305316,4,False,False
ear,0.5,52.612165973305316,3,False,False
to,0.24,52.85216597330532,2,False,False
"ear,",0.3199999999999999,53.17216597330532,4,False,True
blood,0.26,53.43216597330532,5,False,False
trickling,0.26,53.692165973305315,9,False,False
down,0.26,53.95216597330531,4,False,False
onto,0.33,54.28216597330531,4,False,False
the,0.5700000000000001,54.85216597330531,3,False,False
stones,0.27,55.122165973305314,6,False,False
below.,0.65,55.77216597330531,6,True,False
The,0.3,56.07216597330531,3,False,False
"villagers,",0.17,56.24216597330531,10,False,True
still,0.1599999999999999,56.40216597330531,5,False,False
caught,0.3,56.702165973305306,6,False,False
in,0.43,57.132165973305305,2,False,False
their,0.55,57.6821659733053,5,False,False
repetitive,0.3999999999999999,58.0821659733053,10,False,False
"trance,",0.3599999999999999,58.4421659733053,7,False,True
appeared,0.14,58.5821659733053,8,False,False
unfazed,0.22,58.8021659733053,7,False,False
by,0.12,58.9221659733053,2,False,False
the,0.14,59.0621659733053,3,False,False
horror,0.43,59.4921659733053,6,False,False
before,0.39,59.8821659733053,6,False,False
"them,",0.27,60.1521659733053,5,False,True
continuing,0.3299999999999999,60.4821659733053,10,False,False
to,0.3,60.7821659733053,2,False,False
smile,0.25,61.0321659733053,5,False,False
and,0.2399999999999999,61.2721659733053,3,False,False
greet,0.2669932621716823,61.53915923547698,5,False,False
each,0.1699999999999999,61.70915923547698,4,False,False
other,0.24,61.949159235476984,5,False,False
as,0.2399999999999999,62.189159235476986,2,False,False
if,0.38,62.56915923547699,2,False,False
nothing,0.75,63.31915923547699,7,False,False
was,0.1699999999999999,63.48915923547699,3,False,False
amiss.,0.2,63.68915923547699,6,True,False
As,0.25,63.93915923547699,2,False,False
I,0.36,64.29915923547699,1,False,False
stood,0.35,64.64915923547699,5,False,False
"there,",0.1199999999999999,64.76915923547699,6,False,True
horrified,0.29,65.059159235477,9,False,False
by,0.26363386505336106,65.32279310053036,2,False,False
the,0.1999999999999999,65.52279310053036,3,False,False
gruesome,0.25,65.77279310053036,8,False,False
"sight,",0.25,66.02279310053036,6,False,True
I,0.1599999999999999,66.18279310053036,1,False,False
couldn't,0.19,66.37279310053036,8,False,False
help,0.18,66.55279310053037,4,False,False
but,0.59,67.14279310053037,3,False,False
think,0.31,67.45279310053037,5,False,False
of,0.1399999999999999,67.59279310053037,2,False,False
my,0.37,67.96279310053038,2,False,False
own,0.1699999999999999,68.13279310053038,3,False,False
family,0.07,68.20279310053037,6,False,False
and,0.2,68.40279310053037,3,False,False
the,0.28,68.68279310053038,3,False,False
relationships,0.3,68.98279310053037,13,False,False
that,0.36,69.34279310053037,4,False,False
bound,0.23,69.57279310053038,5,False,False
us,0.28,69.85279310053038,2,False,False
together.,0.1499999999999999,70.00279310053038,9,True,False
I,0.2299999999999999,70.23279310053039,1,False,False
wondered,0.4000000000000001,70.63279310053039,8,False,False
how,0.14,70.7727931005304,3,False,False
they,0.32,71.09279310053039,4,False,False
would,0.24,71.33279310053038,5,False,False
react,0.49,71.82279310053038,5,False,False
to,0.75,72.57279310053038,2,False,False
the,0.1799999999999999,72.75279310053038,3,False,False
horrors,0.15,72.90279310053039,7,False,False
of,0.2,73.10279310053039,2,False,False
"Repetitia,",0.16,73.26279310053039,10,False,True
and,0.26475366409280143,73.5275467646232,3,False,False
if,0.18,73.7075467646232,2,False,False
they,0.2799999999999999,73.9875467646232,4,False,False
too,0.13,74.1175467646232,3,False,False
would,0.26,74.3775467646232,5,False,False
fall,0.06,74.4375467646232,4,False,False
victim,0.2681130612111227,74.70565982583433,6,False,False
to,0.2299999999999999,74.93565982583434,2,False,False
the,0.13,75.06565982583433,3,False,False
curse,0.2669932621716823,75.33265308800601,5,False,False
that,0.2499999999999999,75.58265308800601,4,False,False
plagued,0.54,76.12265308800602,7,False,False
this,0.26,76.38265308800602,4,False,False
village.,0.13,76.51265308800602,8,True,False
My,0.22,76.73265308800602,2,False,False
heart,0.15,76.88265308800602,5,False,False
ached,0.15,77.03265308800603,5,False,False
as,0.27,77.30265308800602,2,False,False
I,0.26251406601392063,77.56516715401995,1,False,False
thought,0.31,77.87516715401995,7,False,False
of,0.3700000000000001,78.24516715401995,2,False,False
my,0.19,78.43516715401995,2,False,False
"brother,",0.2814115969917762,78.71657875101172,8,False,True
who,0.3400000000000001,79.05657875101173,3,False,False
always,0.32,79.37657875101172,6,False,False
called,0.75,80.12657875101172,6,False,False
me,0.26363386505336106,80.39021261606509,2,False,False
for,0.19,80.58021261606508,3,False,False
advice,0.2,80.78021261606509,6,False,False
and,0.22,81.00021261606508,3,False,False
support.,0.27681301085137244,81.27702562691645,8,True,False
"""I",0.26363386505336106,81.54065949196982,2,False,False
must,0.2699999999999999,81.81065949196982,4,False,False
call,0.32,82.13065949196981,4,False,False
my,0.32,82.4506594919698,2,False,False
"brother,""",0.27147245832944394,82.72213195029924,9,False,False
I,0.3,83.02213195029924,1,False,False
whispered,0.2299999999999999,83.25213195029924,9,False,False
to,0.1699999999999999,83.42213195029925,2,False,False
"myself,",0.12,83.54213195029925,7,False,True
desperate,0.14,83.68213195029925,9,False,False
to,0.26,83.94213195029926,2,False,False
warn,0.25,84.19213195029926,4,False,False
him,0.26475366409280143,84.45688561439206,3,False,False
of,0.17,84.62688561439207,2,False,False
the,0.18,84.80688561439207,3,False,False
danger,0.2681130612111227,85.0749986756032,6,False,False
that,0.3,85.3749986756032,4,False,False
lurked,0.3799999999999999,85.75499867560319,6,False,False
in,0.21,85.96499867560318,2,False,False
this,0.75,86.71499867560318,4,False,False
seemingly,0.19,86.90499867560318,9,False,False
idyllic,0.2399999999999999,87.14499867560318,7,False,False
place.,0.2499999999999999,87.39499867560318,6,True,False
The,0.12,87.51499867560318,3,False,False
thought,0.35,87.86499867560318,7,False,False
of,0.1699999999999999,88.03499867560318,2,False,False
my,0.31,88.34499867560318,2,False,False
wife,0.2299999999999999,88.57499867560318,4,False,False
and,0.18,88.75499867560319,3,False,False
the,0.19,88.94499867560319,3,False,False
love,0.11,89.05499867560319,4,False,False
we,0.3299999999999999,89.38499867560319,2,False,False
shared,0.21,89.59499867560318,6,False,False
filled,0.2681130612111227,89.8631117368143,6,False,False
me,0.13,89.9931117368143,2,False,False
with,0.17,90.1631117368143,4,False,False
a,0.28,90.4431117368143,1,False,False
sense,0.1999999999999999,90.6431117368143,5,False,False
of,0.25,90.8931117368143,2,False,False
urgency.,0.42,91.3131117368143,8,True,False
"""I",0.3399999999999999,91.65311173681431,2,False,False
must,0.75,92.40311173681431,4,False,False
tell,0.37,92.77311173681431,4,False,False
my,0.24,93.01311173681431,2,False,False
"wife,""",0.2299999999999999,93.24311173681431,6,False,False
I,0.2099999999999999,93.45311173681431,1,False,False
"resolved,",0.13,93.5831117368143,9,False,True
determined,0.25,93.8331117368143,10,False,False
to,0.3699999999999999,94.20311173681431,2,False,False
protect,0.24,94.4431117368143,7,False,False
her,0.24,94.6831117368143,3,False,False
from,0.14,94.8231117368143,4,False,False
the,0.36,95.1831117368143,3,False,False
sinister,0.2703526592900035,95.4534643961043,8,False,False
forces,0.15,95.6034643961043,6,False,False
at,0.32,95.9234643961043,2,False,False
play.,0.28,96.2034643961043,5,True,False
And,0.26475366409280143,96.4682180601971,3,False,False
"finally,",0.51,96.97821806019711,8,False,True
as,0.2499999999999999,97.22821806019711,2,False,False
I,0.18,97.40821806019711,1,False,False
considered,0.28,97.68821806019712,10,False,False
the,0.1899999999999999,97.87821806019711,3,False,False
unconditional,0.3699999999999999,98.24821806019712,13,False,False
love,0.24,98.48821806019711,4,False,False
and,0.75,99.23821806019711,3,False,False
guidance,0.3599999999999999,99.59821806019711,8,False,False
my,0.19,99.78821806019711,2,False,False
mother,0.21,99.9982180601971,6,False,False
had,0.16,100.1582180601971,3,False,False
always,0.2199999999999999,100.3782180601971,6,False,False
"provided,",0.1399999999999999,100.5182180601971,9,False,True
