word,timing,time_running
In,0.12,0.12
the,0.29,0.41
bustling,0.48,0.8899999999999999
city,0.19000000000000006,1.08
of,,1.08
"Metropolis,",0.29000000000000004,1.37
the,0.0,1.37
crowd,0.32999999999999996,1.7000000000000002
I,0.16000000000000003,1.8600000000000003
was,0.20999999999999996,2.0700000000000003
surrounded,0.33999999999999997,2.41
by,0.3,2.71
was,0.12000000000000001,2.83
a,0.21000000000000002,3.04
diverse,0.26999999999999996,3.31
mix,0.09,3.4
of,0.44000000000000006,3.84
"individuals,",0.26,4.1
each,0.22,4.319999999999999
with,0.19999999999999998,4.52
their,0.25,4.77
own,0.27,5.039999999999999
unique,0.27,5.309999999999999
stories,0.35999999999999993,5.669999999999999
and,0.31000000000000005,5.979999999999999
backgrounds.,0.16999999999999998,6.149999999999999
Among,0.41,6.559999999999999
them,0.19000000000000003,6.749999999999999
were,0.11000000000000001,6.859999999999999
the,0.31,7.169999999999999
boisterous,0.29,7.459999999999999
frat,0.16999999999999998,7.629999999999999
"kids,",0.15000000000000002,7.779999999999999
who,0.20999999999999996,7.989999999999999
brought,0.16000000000000003,8.149999999999999
an,,8.149999999999999
air,,8.149999999999999
of,,8.149999999999999
youthful,0.18000000000000002,8.329999999999998
exuberance,0.12999999999999998,8.459999999999999
to,0.14,8.6
the,0.29,8.889999999999999
otherwise,0.44999999999999996,9.339999999999998
mundane,0.22999999999999998,9.569999999999999
streets.,,9.569999999999999
The,0.24,9.809999999999999
crowd,0.71,10.52
and,0.13999999999999999,10.66
by,0.38,11.040000000000001
"extension,",0.45999999999999996,11.5
the,,11.5
city,0.39999999999999997,11.9
"itself,",0.35,12.25
seemed,0.29,12.54
to,0.26,12.799999999999999
thrive,0.17,12.969999999999999
on,0.12000000000000001,13.089999999999998
the,0.32999999999999996,13.419999999999998
energy,0.25000000000000006,13.669999999999998
of,0.17000000000000004,13.839999999999998
its,0.28,14.119999999999997
"inhabitants,",0.02,14.139999999999997
creating,0.15000000000000002,14.289999999999997
a,0.24,14.529999999999998
vibrant,0.48,15.009999999999998
tapestry,0.2800000000000001,15.289999999999997
of,,15.289999999999997
life,0.15000000000000002,15.439999999999998
that,,15.439999999999998
pulsed,,15.439999999999998
through,0.29,15.729999999999997
every,0.46,16.189999999999998
alleyway,,16.189999999999998
and,0.09999999999999998,16.29
corner.,0.31000000000000005,16.599999999999998
As,0.16,16.759999999999998
I,0.19,16.95
navigated,0.33999999999999997,17.29
my,0.03,17.32
way,0.21000000000000002,17.53
through,0.15999999999999998,17.69
this,,17.69
sea,0.13,17.82
of,0.29999999999999993,18.12
"humanity,",,18.12
I,0.24,18.36
couldn't,0.22999999999999998,18.59
help,0.17000000000000004,18.76
but,0.25000000000000006,19.01
feel,0.16999999999999996,19.180000000000003
a,0.26,19.440000000000005
sense,0.21000000000000002,19.650000000000006
of,,19.650000000000006
awe,,19.650000000000006
at,0.15000000000000002,19.800000000000004
the,0.19,19.990000000000006
sheer,0.97,20.960000000000004
variety,0.25999999999999995,21.220000000000006
of,0.31000000000000005,21.530000000000005
people,0.26,21.790000000000006
that,0.09,21.880000000000006
called,0.23000000000000004,22.110000000000007
this,0.32999999999999996,22.440000000000005
place,0.21999999999999997,22.660000000000004
home.,0.14999999999999997,22.810000000000002
As,0.13000000000000003,22.94
I,0.29000000000000004,23.23
continued,0.34,23.57
to,0.18000000000000005,23.75
weave,0.41000000000000003,24.16
through,0.12,24.28
the,0.27,24.55
throngs,0.19,24.740000000000002
of,,24.740000000000002
"people,",,24.740000000000002
I,0.15999999999999998,24.900000000000002
couldn't,,24.900000000000002
help,0.2,25.1
but,0.30999999999999994,25.41
notice,0.36,25.77
a,0.14,25.91
particular,0.36,26.27
mother,0.27,26.54
figure,0.26999999999999996,26.81
who,0.24,27.049999999999997
seemed,0.17000000000000004,27.22
to,0.08,27.299999999999997
stand,0.14,27.439999999999998
out,0.19,27.63
from,0.47,28.099999999999998
the,,28.099999999999998
rest.,,28.099999999999998
Her,0.19,28.29
"gentle,",0.39,28.68
yet,0.31,28.99
strong,0.22999999999999998,29.22
demeanor,0.32,29.54
was,0.16000000000000003,29.7
evident,0.41000000000000003,30.11
as,0.6000000000000001,30.71
she,0.36000000000000004,31.07
expertly,,31.07
navigated,0.20000000000000004,31.27
the,0.13999999999999999,31.41
crowd,0.26,31.67
with,0.3500000000000001,32.02
her,0.76,32.78
child,0.12000000000000005,32.9
in,,32.9
tow.,0.16000000000000003,33.059999999999995
The,0.17,33.23
way,0.25,33.48
the,0.21000000000000005,33.69
mother,0.22999999999999998,33.919999999999995
carried,0.24,34.16
her,0.52,34.68
little,0.42999999999999994,35.11
"one,",0.38,35.49
nestled,0.16999999999999998,35.660000000000004
securely,0.32000000000000006,35.980000000000004
against,,35.980000000000004
her,0.3499999999999999,36.330000000000005
"chest,",0.24000000000000005,36.57000000000001
reminded,,36.57000000000001
me,0.13999999999999999,36.71000000000001
of,0.18999999999999997,36.900000000000006
how,0.22,37.120000000000005
my,0.30999999999999994,37.43000000000001
own,0.26,37.690000000000005
mother,0.25,37.940000000000005
used,0.17999999999999997,38.120000000000005
to,0.18999999999999997,38.31
hold,0.26999999999999996,38.580000000000005
me,0.12,38.7
close,,38.7
when,,38.7
I,0.3400000000000001,39.040000000000006
was,,39.040000000000006
a,0.15999999999999998,39.2
child.,0.25,39.45
There,0.34,39.790000000000006
was,0.29000000000000004,40.080000000000005
something,0.55,40.63
so,0.30000000000000004,40.93
comforting,0.39,41.32
and,0.21000000000000002,41.53
familiar,0.26,41.79
about,0.24,42.03
this,0.13,42.160000000000004
scene,0.47000000000000003,42.63
that,0.5599999999999999,43.190000000000005
it,,43.190000000000005
momentarily,0.21999999999999997,43.410000000000004
unnerved,0.27,43.68000000000001
"me,",0.17999999999999997,43.86000000000001
as,0.15000000000000002,44.010000000000005
if,0.28,44.290000000000006
my,0.44999999999999996,44.74000000000001
own,0.27999999999999997,45.02000000000001
maternal,0.19999999999999998,45.22000000000001
memories,0.42000000000000004,45.640000000000015
were,0.24,45.88000000000002
