word,timing,time_running,word_len,ends_in_period,ends_in_comma
In,0.12,0.12,2,False,False
the,0.29,0.41,3,False,False
bustling,0.48,0.8899999999999999,8,False,False
city,0.19,1.0799999999999998,4,False,False
of,0.27228089404809636,1.3522808940480961,2,False,False
"Metropolis,",0.29,1.6422808940480962,11,False,True
the,0.2730055331117702,1.9152864271598664,3,False,False
crowd,0.3299999999999999,2.2452864271598663,5,False,False
I,0.16,2.4052864271598664,1,False,False
was,0.2099999999999999,2.6152864271598664,3,False,False
surrounded,0.3399999999999999,2.9552864271598662,10,False,False
by,0.3,3.255286427159866,2,False,False
was,0.12,3.375286427159866,3,False,False
a,0.21,3.585286427159866,1,False,False
diverse,0.2699999999999999,3.855286427159866,7,False,False
mix,0.09,3.945286427159866,3,False,False
of,0.44,4.385286427159866,2,False,False
"individuals,",0.26,4.645286427159866,12,False,True
each,0.22,4.865286427159866,4,False,False
with,0.1999999999999999,5.065286427159866,4,False,False
their,0.25,5.315286427159866,5,False,False
own,0.27,5.585286427159867,3,False,False
unique,0.27,5.855286427159866,6,False,False
stories,0.3599999999999999,6.215286427159866,7,False,False
and,0.31,6.525286427159865,3,False,False
backgrounds.,0.1699999999999999,6.695286427159865,12,True,False
Among,0.41,7.105286427159865,5,False,False
them,0.19,7.295286427159866,4,False,False
were,0.11,7.405286427159866,4,False,False
the,0.31,7.715286427159866,3,False,False
boisterous,0.29,8.005286427159865,10,False,False
frat,0.1699999999999999,8.175286427159865,4,False,False
"kids,",0.15,8.325286427159865,5,False,True
who,0.2099999999999999,8.535286427159864,3,False,False
brought,0.16,8.695286427159864,7,False,False
an,0.27228089404809636,8.96756732120796,2,False,False
air,0.2730055331117702,9.24057285431973,3,False,False
of,0.27228089404809636,9.512853748367826,2,False,False
youthful,0.18,9.692853748367826,8,False,False
exuberance,0.1299999999999999,9.822853748367827,10,False,False
to,0.14,9.962853748367827,2,False,False
the,0.29,10.252853748367826,3,False,False
otherwise,0.4499999999999999,10.702853748367826,9,False,False
mundane,0.2299999999999999,10.932853748367826,7,False,False
streets.,0.2684650429600007,11.201318791327827,8,True,False
The,0.24,11.441318791327827,3,False,False
crowd,0.71,12.151318791327828,5,False,False
and,0.1399999999999999,12.291318791327829,3,False,False
by,0.38,12.67131879132783,2,False,False
"extension,",0.4599999999999999,13.131318791327828,10,False,True
the,0.2730055331117702,13.4043243244396,3,False,False
city,0.3999999999999999,13.8043243244396,4,False,False
"itself,",0.35,14.1543243244396,7,False,True
seemed,0.29,14.444324324439599,6,False,False
to,0.26,14.704324324439598,2,False,False
thrive,0.17,14.874324324439598,6,False,False
on,0.12,14.994324324439598,2,False,False
the,0.3299999999999999,15.324324324439598,3,False,False
energy,0.25,15.574324324439598,6,False,False
of,0.17,15.744324324439598,2,False,False
its,0.28,16.024324324439597,3,False,False
"inhabitants,",0.2810148895848247,16.30533921402442,12,False,True
creating,0.15,16.45533921402442,8,False,False
a,0.24,16.69533921402442,1,False,False
vibrant,0.48,17.17533921402442,7,False,False
tapestry,0.2800000000000001,17.45533921402442,8,False,False
of,0.27228089404809636,17.727620108072518,2,False,False
life,0.15,17.877620108072517,4,False,False
that,0.27373017217544415,18.15135028024796,4,False,False
pulsed,0.2751794503027919,18.42652973055075,6,False,False
through,0.29,18.71652973055075,7,False,False
every,0.46,19.17652973055075,5,False,False
alleyway,0.27662872843013964,19.45315845898089,8,False,False
and,0.0999999999999999,19.553158458980892,3,False,False
corner.,0.31,19.86315845898089,7,True,False
As,0.16,20.02315845898089,2,False,False
I,0.19,20.213158458980892,1,False,False
navigated,0.3399999999999999,20.553158458980892,9,False,False
my,0.27228089404809636,20.82543935302899,2,False,False
way,0.21,21.03543935302899,3,False,False
through,0.1599999999999999,21.19543935302899,7,False,False
this,0.27373017217544415,21.469169525204435,4,False,False
sea,0.13,21.599169525204434,3,False,False
of,0.2999999999999999,21.899169525204435,2,False,False
"humanity,",0.27884097239380307,22.178010497598237,9,False,True
I,0.24,22.418010497598235,1,False,False
couldn't,0.2299999999999999,22.648010497598236,8,False,False
help,0.17,22.818010497598237,4,False,False
but,0.25,23.068010497598237,3,False,False
feel,0.1699999999999999,23.238010497598236,4,False,False
a,0.26,23.498010497598237,1,False,False
sense,0.21,23.708010497598238,5,False,False
of,0.27228089404809636,23.980291391646336,2,False,False
awe,0.2730055331117702,24.253296924758107,3,False,False
at,0.15,24.403296924758106,2,False,False
the,0.19,24.593296924758107,3,False,False
sheer,0.75,25.343296924758107,5,False,False
variety,0.2599999999999999,25.60329692475811,7,False,False
of,0.31,25.913296924758107,2,False,False
people,0.26,26.17329692475811,6,False,False
that,0.09,26.26329692475811,4,False,False
called,0.23,26.49329692475811,6,False,False
this,0.3299999999999999,26.823296924758107,4,False,False
place,0.2199999999999999,27.043296924758106,5,False,False
home.,0.1499999999999999,27.193296924758105,5,True,False
As,0.13,27.323296924758104,2,False,False
I,0.29,27.613296924758103,1,False,False
continued,0.34,27.953296924758103,9,False,False
to,0.18,28.133296924758103,2,False,False
weave,0.41,28.543296924758103,5,False,False
through,0.12,28.663296924758104,7,False,False
the,0.27,28.933296924758103,3,False,False
throngs,0.19,29.123296924758105,7,False,False
of,0.27228089404809636,29.395577818806203,2,False,False
"people,",0.2773916942664553,29.67296951307266,7,False,True
I,0.1599999999999999,29.83296951307266,1,False,False
couldn't,0.27662872843013964,30.1095982415028,8,False,False
help,0.2,30.309598241502798,4,False,False
but,0.3099999999999999,30.619598241502796,3,False,False
notice,0.36,30.979598241502796,6,False,False
a,0.14,31.119598241502796,1,False,False
particular,0.36,31.479598241502796,10,False,False
mother,0.27,31.749598241502795,6,False,False
figure,0.2699999999999999,32.0195982415028,6,False,False
who,0.24,32.2595982415028,3,False,False
seemed,0.17,32.4295982415028,6,False,False
to,0.08,32.5095982415028,2,False,False
stand,0.14,32.6495982415028,5,False,False
out,0.19,32.8395982415028,3,False,False
from,0.47,33.3095982415028,4,False,False
the,0.2730055331117702,33.58260377461457,3,False,False
rest.,0.26629112576897906,33.84889490038355,5,True,False
Her,0.19,34.038894900383546,3,False,False
"gentle,",0.39,34.42889490038355,7,False,True
yet,0.31,34.73889490038355,3,False,False
strong,0.2299999999999999,34.968894900383546,6,False,False
demeanor,0.32,35.288894900383546,8,False,False
was,0.16,35.44889490038354,3,False,False
evident,0.41,35.85889490038354,7,False,False
as,0.6000000000000001,36.45889490038354,2,False,False
she,0.36,36.81889490038354,3,False,False
expertly,0.27662872843013964,37.09552362881368,8,False,False
navigated,0.2,37.29552362881368,9,False,False
the,0.1399999999999999,37.435523628813684,3,False,False
crowd,0.26,37.69552362881368,5,False,False
with,0.3500000000000001,38.04552362881368,4,False,False
her,0.75,38.79552362881368,3,False,False
child,0.12,38.91552362881368,5,False,False
in,0.27228089404809636,39.187804522861775,2,False,False
tow.,0.16,39.34780452286177,4,True,False
The,0.17,39.51780452286177,3,False,False
way,0.25,39.76780452286177,3,False,False
the,0.21,39.977804522861774,3,False,False
mother,0.2299999999999999,40.20780452286177,6,False,False
carried,0.24,40.44780452286177,7,False,False
her,0.52,40.967804522861776,3,False,False
little,0.4299999999999999,41.397804522861776,6,False,False
"one,",0.38,41.77780452286178,4,False,True
nestled,0.1699999999999999,41.94780452286178,7,False,False
securely,0.32,42.26780452286178,8,False,False
against,0.27590408936646577,42.543708612228244,7,False,False
her,0.3499999999999999,42.893708612228245,3,False,False
"chest,",0.24,43.13370861222825,6,False,True
reminded,0.27662872843013964,43.41033734065839,8,False,False
me,0.1399999999999999,43.55033734065839,2,False,False
of,0.1899999999999999,43.740337340658385,2,False,False
how,0.22,43.960337340658384,3,False,False
my,0.3099999999999999,44.270337340658386,2,False,False
own,0.26,44.530337340658384,3,False,False
mother,0.25,44.780337340658384,6,False,False
used,0.1799999999999999,44.960337340658384,4,False,False
to,0.1899999999999999,45.15033734065838,2,False,False
hold,0.2699999999999999,45.420337340658385,4,False,False
me,0.12,45.54033734065838,2,False,False
close,0.274454811239118,45.8147921518975,5,False,False
when,0.27373017217544415,46.08852232407294,4,False,False
I,0.3400000000000001,46.428522324072944,1,False,False
was,0.2730055331117702,46.701527857184715,3,False,False
a,0.1599999999999999,46.86152785718471,1,False,False
child.,0.25,47.11152785718471,6,True,False
There,0.34,47.451527857184715,5,False,False
was,0.29,47.741527857184714,3,False,False
something,0.55,48.29152785718471,9,False,False
so,0.3,48.59152785718471,2,False,False
comforting,0.39,48.98152785718471,10,False,False
and,0.21,49.19152785718471,3,False,False
familiar,0.26,49.45152785718471,8,False,False
about,0.24,49.69152785718471,5,False,False
this,0.13,49.82152785718471,4,False,False
scene,0.47,50.29152785718471,5,False,False
that,0.5599999999999999,50.85152785718471,4,False,False
it,0.27228089404809636,51.12380875123281,2,False,False
momentarily,0.2199999999999999,51.34380875123281,11,False,False
unnerved,0.27,51.61380875123281,8,False,False
"me,",0.1799999999999999,51.79380875123281,3,False,True
as,0.15,51.94380875123281,2,False,False
if,0.28,52.22380875123281,2,False,False
my,0.4499999999999999,52.67380875123281,2,False,False
own,0.2799999999999999,52.95380875123281,3,False,False
maternal,0.1999999999999999,53.153808751232816,8,False,False
memories,0.42,53.57380875123282,8,False,False
were,0.24,53.81380875123282,4,False,False
being,0.36,54.17380875123282,5,False,False
projected,0.19,54.36380875123282,9,False,False
onto,0.27373017217544415,54.63753892340826,4,False,False
this,0.3700000000000001,55.007538923408255,4,False,False
stranger.,0.4599999999999999,55.467538923408256,9,True,False
The,0.26,55.727538923408254,3,False,False
warmth,0.23,55.95753892340825,6,False,False
and,0.29,56.24753892340825,3,False,False
safety,0.21,56.45753892340825,6,False,False
I,0.24,56.69753892340825,1,False,False
felt,0.24,56.937538923408255,4,False,False
when,0.28,57.217538923408256,4,False,False
pressed,0.3299999999999999,57.547538923408254,7,False,False
against,0.3500000000000001,57.897538923408256,7,False,False
my,0.28,58.17753892340826,2,False,False
mother's,0.27,58.44753892340826,8,False,False
chest,0.2999999999999999,58.74753892340826,5,False,False
came,0.27373017217544415,59.021269095583705,4,False,False
flooding,0.26,59.2812690955837,8,False,False
"back,",0.15,59.4312690955837,5,False,True
and,0.22,59.6512690955837,3,False,False
for,0.3299999999999999,59.9812690955837,3,False,False
a,0.75,60.7312690955837,1,False,False
brief,0.19,60.921269095583696,5,False,False
"moment,",0.52,61.4412690955837,7,False,True
I,0.45,61.8912690955837,1,False,False
was,0.2299999999999999,62.1212690955837,3,False,False
transported,0.14,62.2612690955837,11,False,False
back,0.27,62.5312690955837,4,False,False
to,0.35,62.881269095583704,2,False,False
a,0.5800000000000001,63.4612690955837,1,False,False
simpler,0.24,63.701269095583704,7,False,False
time,0.2199999999999999,63.9212690955837,4,False,False
in,0.27228089404809636,64.1935499896318,2,False,False
my,0.1399999999999999,64.3335499896318,2,False,False
life.,0.18,64.51354998963181,5,True,False
As,0.31,64.82354998963181,2,False,False
I,0.15,64.97354998963182,1,False,False
shook,0.47,65.44354998963182,5,False,False
off,0.2730055331117702,65.71655552274359,3,False,False
the,0.3799999999999999,66.09655552274359,3,False,False
nostalgic,0.25,66.34655552274359,9,False,False
"reverie,",0.11,66.45655552274359,8,False,True
I,0.2,66.65655552274359,1,False,False
glanced,0.3,66.95655552274359,7,False,False
at,0.27228089404809636,67.22883641679168,2,False,False
my,0.15,67.37883641679169,2,False,False
watch,0.37,67.74883641679169,5,False,False
and,0.15,67.8988364167917,3,False,False
realized,0.1299999999999999,68.02883641679169,8,False,False
