word,timing,time_running,word_len,ends_in_period,ends_in_comma
In,0.33,0.33,2,False,False
the,0.31,0.64,3,False,False
"quaint,",0.29,0.9299999999999999,7,False,True
bustling,0.15,1.0799999999999998,8,False,False
town,0.1899999999999999,1.2699999999999998,4,False,False
of,0.38,1.65,2,False,False
"Willowbrook,",0.26,1.91,12,False,True
nestled,0.29,2.1999999999999997,7,False,False
between,0.35,2.55,7,False,False
rolling,0.28201097776216866,2.8320109777621685,7,False,False
hills,0.281973059438991,3.1139840372011593,5,False,False
and,0.13,3.2439840372011592,3,False,False
a,0.28,3.523984037201159,1,False,False
serene,0.6799999999999999,4.203984037201159,6,False,False
"river,",0.4999999999999999,4.703984037201159,6,False,True
life,0.43,5.1339840372011585,4,False,False
was,0.12,5.253984037201159,3,False,False
a,0.41,5.663984037201159,1,False,False
harmonious,0.67,6.333984037201159,10,False,False
symphony,0.27,6.603984037201158,8,False,False
of,0.09,6.693984037201158,2,False,False
daily,0.41,7.103984037201158,5,False,False
routines,0.27,7.373984037201158,8,False,False
and,0.3199999999999999,7.693984037201158,3,False,False
familiar,0.4399999999999999,8.133984037201158,8,False,False
faces.,0.2857585682502395,8.419742605451397,6,True,False
The,0.41,8.829742605451397,3,False,False
townspeople,0.48,9.309742605451397,11,False,False
moved,0.17,9.479742605451397,5,False,False
with,0.31,9.789742605451398,4,False,False
purpose,0.28,10.069742605451397,7,False,False
and,0.3199999999999999,10.389742605451397,3,False,False
"grace,",0.33,10.719742605451398,6,False,True
their,0.31,11.029742605451398,5,False,False
footsteps,0.26,11.289742605451398,9,False,False
echoing,0.21,11.499742605451399,7,False,False
through,0.14,11.6397426054514,7,False,False
the,0.44,12.079742605451399,3,False,False
cobblestone,0.27,12.349742605451398,11,False,False
streets,0.2699999999999999,12.619742605451398,7,False,False
as,0.18,12.799742605451398,2,False,False
they,0.36,13.159742605451397,4,False,False
navigated,0.51,13.669742605451397,9,False,False
the,0.19,13.859742605451396,3,False,False
