word,timing,time_running,word_len,ends_in_period,ends_in_comma
Once,0.3099999999999999,0.3099999999999999,4,False,False
upon,0.2,0.5099999999999999,4,False,False
a,0.24,0.7499999999999999,1,False,False
"time,",0.27,1.02,5,False,True
in,0.11,1.1300000000000001,2,False,False
the,0.19,1.32,3,False,False
quaint,0.19,1.51,6,False,False
little,0.34,1.85,6,False,False
village,0.17,2.02,7,False,False
of,0.22,2.24,2,False,False
"Munchville,",0.29,2.5300000000000002,11,False,True
food,0.16,2.6900000000000004,4,False,False
and,0.2,2.8900000000000006,3,False,False
drink,0.07,2.9600000000000004,5,False,False
were,0.13,3.0900000000000003,4,False,False
the,0.2832749538461409,3.373274953846141,3,False,False
heart,0.15,3.523274953846141,5,False,False
and,0.25,3.773274953846141,3,False,False
soul,0.24,4.013274953846141,4,False,False
of,0.14,4.15327495384614,2,False,False
the,0.31,4.46327495384614,3,False,False
community.,0.29267007856661986,4.75594503241276,10,True,False
The,0.4,5.1559450324127605,3,False,False
villagers,0.23,5.385945032412761,9,False,False
took,0.2199999999999999,5.605945032412761,4,False,False
great,0.06,5.66594503241276,5,False,False
pride,0.16,5.82594503241276,5,False,False
in,0.13,5.95594503241276,2,False,False
their,0.28,6.2359450324127605,5,False,False
culinary,0.13,6.36594503241276,8,False,False
"creations,",0.33,6.6959450324127605,10,False,True
and,0.24,6.935945032412761,3,False,False
every,0.2599999999999999,7.1959450324127605,5,False,False
meal,0.21,7.4059450324127605,4,False,False
was,0.14,7.54594503241276,3,False,False
a,0.42,7.96594503241276,1,False,False
celebration,0.39,8.35594503241276,11,False,False
of,0.28,8.63594503241276,2,False,False
flavors,0.25,8.88594503241276,7,False,False
and,0.3400000000000001,9.22594503241276,3,False,False
textures.,0.29358008558003057,9.51952511799279,9,True,False
The,0.2832749538461409,9.80280007183893,3,False,False
air,0.21,10.012800071838932,3,False,False
was,0.29,10.30280007183893,3,False,False
always,0.33,10.63280007183893,6,False,False
filled,0.18,10.81280007183893,6,False,False
with,0.14,10.952800071838931,4,False,False
the,0.42,11.372800071838931,3,False,False
tantalizing,0.55,11.922800071838932,11,False,False
aroma,0.18,12.102800071838931,5,False,False
of,0.27,12.372800071838931,2,False,False
freshly,0.3,12.672800071838932,7,False,False
baked,0.28145493981931946,12.954255011658251,5,False,False
"bread,",0.2888279202786635,13.243082931936915,6,False,True
the,0.15,13.393082931936915,3,False,False
sizzle,0.2199999999999999,13.613082931936916,6,False,False
of,0.3399999999999999,13.953082931936915,2,False,False
succulent,0.44,14.393082931936915,9,False,False
"meats,",0.21,14.603082931936916,6,False,True
and,0.12,14.723082931936915,3,False,False
the,0.07,14.793082931936915,3,False,False
crisp,0.42,15.213082931936915,5,False,False
crunch,0.1,15.313082931936915,6,False,False
of,0.27,15.583082931936914,2,False,False
sliced,0.4,15.983082931936915,6,False,False
cucumber.,0.73,16.713082931936913,9,True,False
Each,0.22,16.933082931936912,4,False,False
dish,0.21,17.143082931936913,4,False,False
was,0.12,17.263082931936914,3,False,False
a,0.38,17.643082931936913,1,False,False
"masterpiece,",0.28336787819819925,17.926450810135112,12,False,True
adorned,0.24,18.16645081013511,7,False,False
with,0.35,18.51645081013511,4,False,False
vibrant,0.1899999999999999,18.706450810135113,7,False,False
pieces,0.21,18.916450810135114,6,False,False
of,0.38,19.296450810135113,2,False,False
"tomato,",0.2879179132652528,19.584368723400367,7,False,True
some,0.2799999999999999,19.864368723400368,4,False,False
sliced,0.5399999999999999,20.404368723400367,6,False,False
"cucumber,",0.3599999999999999,20.764368723400366,9,False,True
and,0.27,21.034368723400366,3,False,False
a,0.32,21.354368723400366,1,False,False
medley,0.12,21.474368723400367,6,False,False
of,0.23,21.704368723400368,2,False,False
other,0.35,22.05436872340037,5,False,False
colorful,0.52,22.57436872340037,8,False,False
ingredients,0.3299999999999999,22.904368723400367,11,False,False
that,0.07,22.974368723400367,4,False,False
danced,0.24,23.214368723400366,6,False,False
on,0.13,23.344368723400365,2,False,False
the,0.21,23.554368723400366,3,False,False
taste,0.26,23.814368723400367,5,False,False
buds,0.1599999999999999,23.974368723400367,4,False,False
like,0.14,24.114368723400368,4,False,False
a,0.34,24.454368723400368,1,False,False
symphony,0.19,24.64436872340037,8,False,False
of,0.51,25.15436872340037,2,False,False
deliciousness.,0.289030050512977,25.443398773913348,14,True,False
In,0.35,25.79339877391335,2,False,False
"Munchville,",0.28427788521160996,26.077676659124958,11,False,True
life,0.39,26.467676659124958,4,False,False
revolved,0.3899999999999999,26.85767665912496,8,False,False
around,0.26,27.11767665912496,6,False,False
the,0.2832749538461409,27.400951612971102,3,False,False
simple,0.2899999999999999,27.6909516129711,6,False,False
yet,0.28,27.970951612971103,3,False,False
profound,0.42,28.390951612971104,8,False,False
pleasure,0.2,28.590951612971104,8,False,False
of,0.2499999999999999,28.840951612971104,2,False,False
sharing,0.32,29.160951612971104,7,False,False
food,0.1999999999999999,29.360951612971103,4,False,False
and,0.2,29.560951612971103,3,False,False
drink,0.23,29.790951612971103,5,False,False
with,0.41,30.200951612971103,4,False,False
loved,0.5899999999999999,30.790951612971103,5,False,False
ones.,0.35,31.140951612971104,5,True,False
In,0.39,31.530951612971105,2,False,False
"Munchville,",0.28427788521160996,31.815229498182713,11,False,True
the,0.4800000000000001,32.295229498182714,3,False,False
bonds,0.28145493981931946,32.57668443800203,5,False,False
of,0.27,32.846684438002036,2,False,False
family,0.2299999999999999,33.07668443800203,6,False,False
and,0.19,33.26668443800203,3,False,False
friends,0.28,33.54668443800203,7,False,False
were,0.34,33.886684438002035,4,False,False
strengthened,0.24,34.12668443800204,12,False,False
around,0.22,34.346684438002036,6,False,False
the,0.33,34.676684438002034,3,False,False
dining,0.28054493280590875,34.957229370807944,6,False,False
"table,",0.3,35.25722937080794,6,False,True
where,0.22,35.47722937080794,5,False,False
laughter,0.1899999999999999,35.66722937080794,8,False,False
and,0.3299999999999999,35.997229370807936,3,False,False
love,0.22,36.217229370807935,4,False,False
flowed,0.28054493280590875,36.497774303613845,6,False,False
as,0.2841849608595516,36.78195926447339,2,False,False
freely,0.15,36.93195926447339,6,False,False
as,0.2841849608595516,37.21614422533294,2,False,False
the,0.48,37.69614422533294,3,False,False
finest,0.75,38.44614422533294,6,False,False
wine.,0.2972201136336734,38.74336433896661,5,True,False
Each,0.18,38.92336433896661,4,False,False
"evening,",0.3,39.223364338966604,8,False,True
as,0.1,39.323364338966606,2,False,False
the,0.1599999999999999,39.4833643389666,3,False,False
sun,0.12,39.6033643389666,3,False,False
dipped,0.1699999999999999,39.7733643389666,6,False,False
below,0.07,39.8433643389666,5,False,False
the,0.45,40.293364338966605,3,False,False
"horizon,",0.1599999999999999,40.4533643389666,8,False,True
families,0.26,40.7133643389666,8,False,False
would,0.24,40.9533643389666,5,False,False
gather,0.1599999999999999,41.1133643389666,6,False,False
in,0.28,41.3933643389666,2,False,False
their,0.32,41.7133643389666,5,False,False
cozy,0.24,41.9533643389666,4,False,False
kitchens,0.2,42.153364338966604,8,False,False
to,0.35,42.503364338966605,2,False,False
share,0.2900000000000001,42.793364338966605,5,False,False
stories,0.19,42.9833643389666,7,False,False
of,0.2841849608595516,43.26754929982615,2,False,False
their,0.14,43.40754929982615,5,False,False
day.,0.2299999999999999,43.63754929982615,4,True,False
"""You",0.27,43.90754929982615,4,False,False
won't,0.23,44.13754929982615,5,False,False
believe,0.27,44.40754929982615,7,False,False
what,0.22,44.62754929982615,4,False,False
happened,0.13,44.75754929982615,8,False,False
at,0.22,44.97754929982615,2,False,False
the,0.2399999999999999,45.21754929982615,3,False,False
market,0.2499999999999999,45.46754929982615,6,False,False
"today,""",0.22,45.68754929982615,7,False,False
I'd,0.2832749538461409,45.97082425367229,3,False,False
often,0.18,46.15082425367229,5,False,False
tell,0.25,46.40082425367229,4,False,False
my,0.33,46.73082425367229,2,False,False
"wife,",0.19,46.920824253672286,5,False,True
as,0.22,47.140824253672285,2,False,False
our,0.31,47.45082425367229,3,False,False
children,0.24,47.69082425367229,8,False,False
listened,0.18,47.87082425367229,8,False,False
with,0.1,47.97082425367229,4,False,False
rapt,0.28236494683273017,48.25318920050502,4,False,False
attention.,0.37,48.62318920050502,10,True,False
"Meanwhile,",0.19,48.813189200505015,10,False,True
friends,0.23,49.04318920050501,7,False,False
on,0.25,49.29318920050501,2,False,False
Twitter,0.3,49.59318920050501,7,False,False
would,0.52,50.11318920050501,5,False,False
exchange,0.2900000000000001,50.40318920050501,8,False,False
recipes,0.2,50.603189200505014,7,False,False
and,0.2832749538461409,50.88646415435115,3,False,False
cooking,0.2,51.086464154351155,7,False,False
"tips,",0.2,51.28646415435116,5,False,True
eager,0.2199999999999999,51.50646415435116,5,False,False
to,0.17,51.67646415435116,2,False,False
try,0.2,51.87646415435116,3,False,False
out,0.2,52.076464154351164,3,False,False
new,0.2499999999999999,52.326464154351164,3,False,False
dishes,0.25,52.576464154351164,6,False,False
and,0.3099999999999999,52.88646415435117,3,False,False
impress,0.2299999999999999,53.11646415435116,7,False,False
their,0.28145493981931946,53.39791909417048,5,False,False
loved,0.75,54.14791909417048,5,False,False
ones.,0.2972201136336734,54.445139207804154,5,True,False
The,0.39,54.835139207804154,3,False,False
villagers,0.2199999999999999,55.05513920780415,9,False,False
believed,0.2299999999999999,55.28513920780415,8,False,False
that,0.18,55.46513920780415,4,False,False
food,0.17,55.63513920780415,4,False,False
was,0.18,55.81513920780415,3,False,False
not,0.22,56.03513920780415,3,False,False
just,0.32,56.35513920780415,4,False,False
about,0.2700000000000001,56.62513920780415,5,False,False
nourishing,0.26,56.88513920780415,10,False,False
the,0.6,57.48513920780415,3,False,False
"body,",0.28,57.765139207804154,5,False,True
but,0.2832749538461409,58.04841416165029,3,False,False
also,0.2799999999999999,58.328414161650294,4,False,False
about,0.28,58.608414161650295,5,False,False
nourishing,0.27690490475226587,58.88531906640256,10,False,False
the,0.2,59.08531906640256,3,False,False
soul.,0.29,59.37531906640256,5,True,False
In,0.3299999999999999,59.70531906640256,2,False,False
this,0.28,59.98531906640256,4,False,False
magical,0.2299999999999999,60.21531906640256,7,False,False
"place,",0.15,60.365319066402556,6,False,True
every,0.52,60.88531906640256,5,False,False
meal,0.2299999999999999,61.115319066402556,4,False,False
was,0.2199999999999999,61.335319066402555,3,False,False
an,0.23,61.56531906640255,2,False,False
opportunity,0.3699999999999999,61.93531906640255,11,False,False
to,0.3,62.235319066402546,2,False,False
create,0.36,62.595319066402546,6,False,False
cherished,0.22,62.815319066402544,9,False,False
memories,0.25,63.065319066402544,8,False,False
with,0.28236494683273017,63.34768401323527,4,False,False
family,0.21,63.557684013235274,6,False,False
and,0.3899999999999999,63.947684013235275,3,False,False
"friends,",0.31,64.25768401323528,8,False,True
weaving,0.23,64.48768401323528,7,False,False
a,0.54,65.02768401323529,1,False,False
tapestry,0.3199999999999999,65.34768401323528,8,False,False
of,0.3000000000000001,65.64768401323528,2,False,False
love,0.23,65.87768401323528,4,False,False
