subject,module_num,roi_func,roi_anat,fmri_test_corr,fmri_test_corr_llama,top_score_normalized,top_score_normalized_llama,stability_score,frac_top_ngrams_module_correct,rankcorr_expl_test,top_explanation_init_strs,top_explanation_init_strs_llama,top_ngrams_module_correct,top_ngrams_module_correct_llama,top_ngrams_module_25,explanation_init_strs,explanation_init_strs_llama,expl
UTS01,203,--,"['lateralorbitofrontal', 'parsorbitalis']",0.29797982742855966,0.15862616111838648,2.561042223799861,6.67339821525468,0.3131227342889089,0.9466666666666667,-0.021089417712077264,food and drink,location or place,"['cucumber and mayonnaise' 'some sliced cucumber' 'sliced cucumber'
 'steak and lobster' 'piece of tomato' 'and potatoes apples'
 'can of apple' 'cucumber bell peppers' 'buffet of delicious'
 'mother put sausages' 'sliced red onion' 'with lemon slices'
 'had a ribeye' 'had steamed mussels' 'pizza and caesar' 'uh goat stew'
 'eating chicken salad' 'bananas apples' 'some vegetable curry'
 'a cheeseburger' 'roast beef' 'complimented the mussels'
 'had mashed potato' 'salad and stale' 'she made steak' 'vegetable curry'
 'potatoes apples' ""'re drinking tea"" 'and baked beans' 'was a ribeye'
 'burgers and bacon' 'he drank scotch' 'goat stew' 'wheat wheatgrass'
 'a hot dog' 'pint of tepid' 'a dr pepper' 'plate of pasta'
 'eating like pancakes' 'a milkshake' 'with sauteed shiitake'
 'covered with sushi' 'like chestnuts apples' 'can of pepper'
 'of a milkshake' 'drank barolo' 'bread wheat wheatgrass' 'a ribeye'
 'cornbread and' 'chocolate chip waffles' 'eggs and ham' 'steamed mussels'
 'oats barley' 'baked beans' 'mashed potatoes' 'and wheatgrass'
 'a half eaten' 'sizzling apple pie' 'c4 rice wheatgrass'
 'burned beer stained' 'desire for burgers' 'warm coca cola'
 'and french fries' 'in apple pies' 'box of twinkies'
 'want a cheeseburger' 'of bananas apples' 'homemade apple pies'
 'little lemon juice' 'macaroni and cheese' 'lemon slices']",['where was he' 'where were we' 'where home is' 'where people were'],"['cucumber and mayonnaise', 'some sliced cucumber', 'sliced cucumber', 'steak and lobster', 'piece of tomato', 'and potatoes apples', 'can of apple', 'cucumber bell peppers', 'buffet of delicious', 'mother put sausages', 'sliced red onion', 'with lemon slices', 'had a ribeye', 'had steamed mussels', 'pizza and caesar', 'uh goat stew', 'eating chicken salad', 'bananas apples', 'some vegetable curry', 'a cheeseburger', 'roast beef', 'complimented the mussels', 'wore flannel', 'had mashed potato', 'salad and stale']","['food and drink', 'food']","['location or place', 'location or direction', 'a question word (e.g', 'questions and statements about location, knowledge, and experience', 'location']",food and drink
UTS01,107,"['PMvh', 'S2F']",['middletemporal'],0.24193066103388064,0.4468084589330494,1.7565829354536224,0.7770589878061843,0.28596019445736093,0.5866666666666667,-0.043352111225590864,family and friends,"interaction between two or more people, such as laughing, hugging, talking, or giving advice","['my family my' 'friends on twitter' 'my wife sarah' 'my sister my'
 'tells my wife' 'my black friends' 'my sister erin' 'friends from my'
 'me my sister' 'told my wife' 'cousin my sister' 'my husband my'
 'my siblings my' 'my sister i' 'my family i' 'my friends all'
 'mom my sister' 'india my family' 'my single friends' 'friend from home'
 'with my siblings' 'father speaking russian' 'friends come over'
 'told my family' 'daughter my cousin' 'phone my boyfriend'
 'calls my brother' 'friend from school' 'my own family' 'friends i liked'
 'me my cousin' 'friend from twitter' 'my boyfriend from'
 'cousins and uncles' 'my former wife' 'a friend i' 'my former boyfriend'
 'jewish my dad' 'brooklyn my wife' 'tell my family' 'any girl friends'
 'told my husband' 'girlfriend now ex' 'friends back home']","['all laughed' 'and we hugged' 'me and hugged' 'all laughed and'
 'wife and i' 'and she laughed' 'she laughed and' 'laughed and'
 'they all laughed' 'i laughed and' 'and she agreed' 'and she hugged'
 'and they hugged' 'laughed cause she' 'giving me advice'
 'she started laughing' 'and she smiled' 'asked i laughed' 'crew and i'
 'and he smiled' 'finished laughing' 'him a hug' 'father and asked'
 'we all hugged' 'kissed him they' 'watched her laugh' 'and he replied']","['my family my', 'friends on twitter', 'my wife sarah', 'my sister my', 'tells my wife', 'strangers on twitter', 'my black friends', 'lost my virginity', 'nerdy and awkward', 'my sister erin', 'friends from my', 'me my sister', 'my senior prom', 'told my wife', 'a father myself', 'cousin my sister', 'apartment my bachelor', 'my husband my', 'my siblings my', 'this all girl', 'losing my wife', 'my sister i', 'my family i', 'my friends all', 'hardscrabble new york']","['family and friends', 'family and relationships', 'relationships, either familial or romantic']","['interaction between two or more people, such as laughing, hugging, talking, or giving advice', 'social interaction, such as laughing, hugging, and giving advice', 'interpersonal interactions, such as laughing, hugging, and talking', 'relationships and interactions between people', 'expressing emotion, such as laughing, hugging, and smiling']",family and friends
UTS01,187,--,['inferiorparietal'],0.2953025294422192,0.2245999149370805,3.5199177832858353,1.5655368603579665,0.22122900709775511,0.10666666666666667,0.04975474928094604,relationships and the fear of being judged by others,"start with a verb, such as tell, where, actually, even, and discover.","['parents and friends' 'telling their families' 'looked down on'
 'to your family' 'and your family' 'society thought you' 'my own family'
 'my family people']","['actually numbered it' 'tell that this' 'where were we'
 'examination shows that' 'tell you this' 'where was he' 'where are we'
 'actually living in' 'where was my' 'where is she' 'even when this'
 'where is my' 'actually attended that' 'even been in'
 'discoveries you you' 'actually that was' 'anticipated this'
 'where home is' 'tell you that' 'where do we' 'tell that that'
 'actually have three' 'tell at this' 'begin to' 'even though these'
 'discover that they' 'actually on' 'where i and' 'even when you'
 'where now it' 'even though they' 'tell you it' 'even though it'
 'discoverable by us' 'actually right in' 'actually allowed to'
 'tell them this' 'doubled it in' 'imagining this' 'tell you my'
 'even if you' 'where when you' 'where i could' 'where you can'
 'where you no' 'where people have' 'where you could' 'got to this'
 'tell them we' 'where max is']","['wife random girls', 'the world knowing', 'tells my wife', 'to skeptical strangers', 'tell my family', 'parents and friends', 'told my family', 'fear being alone', 'family who never', 'of googling strangers', 'affairs with married', 'people notice people', 'online with strangers', 'googling strangers', 'she recognized me', 'this idea women', 'telling their families', 'everyone will know', 'stopped bringing people', 'he knows i', 'parents not knowing', 'friends with people', 'my single friends', 'women alone but', 'their families are']","['relationships and the fear of being judged by others', 'relationships with family and strangers', 'relationships and family', 'idea of people knowing or not knowing something, either about the speaker or someone else']","['start with a verb, such as tell, where, actually, even, and discover.', 'a form of the word where or actually', 'questions and statements about location', 'start with a verb, such as tell, fast, where, actually, even, enjoy, discoveries, anticipate, along, mean, begin, incorporated, and interested.', 'a form of the verb tell or actually']",relationships
UTS01,378,--,['inferiorparietal'],0.2250738637614428,0.3440486780663123,2.2131809654932373,10.661793293248696,0.19948323384419006,0.30666666666666664,0.04064398191591678,memories or experiences from the past,questions,"['of summers ago' 'met in college' 'was studying abroad'
 'friend from school' 'school i attended' 'dates in college'
 'i was overseas' 'my sophomore year' 'my first college' 'my senior year'
 'my highschool reunion' 'my freshman year' 'was in college'
 'i went abroad' 'old college friends' 'went to preschool'
 'family vacation and' 'summers ago' 'my first birthday' 'my highschool'
 'of my childhood' 'my senior prom' 'company we worked']","['cooler who had' 'tell that this' 'where was he' 'where were we'
 'where was my' 'where is she' 'where are we' 'where is my' 'where now it'
 'cooler who' 'where home is' 'where i and' 'where do we' 'where when you'
 'where max is' 'where you no' 'where did he']","['of summers ago', 'met in college', 'was studying abroad', 'friend from school', 'i flew home', 'school i attended', 'home that night', 'summer after graduation', 'place we lived', 'university i knew', 'i was graduating', 'dates in college', 'i was overseas', 'had relatives here', 'restaurant we sat', 'my sophomore year', 'my first college', 'mexico every summer', 'home from school', 'home for thanksgiving', 'my senior year', 'left that morning', 'where i lived', 'friends vacationing', 'the flight back']","['memories or experiences from the past', 'memories and experiences from the past', 'experiences from college or university', 'experiences related to college and university life', 'college and/or university experiences']","['questions', 'start with a word that indicates a beginning or starting point, such as where, even, fast, cool, actually, and tell.', 'questions and statements about location', 'location']",college days
UTS01,171,--,['supramarginal'],0.3973983506769897,0.2306052569837547,3.1527160652918305,0.9979360596394095,0.18212757132304616,0.7066666666666667,0.042957137123228635,physical movement or contact with something,second in many of them,"['lifted her dress' 'fingers in wet' 'rip it open' 'her head brushed'
 'his finger in' 'stick your hand' 'kicked the ground' 'knife and slit'
 'he reached under' 'hand poking through' 'could climb inside'
 'pushed my scalp' 'his feet hanging' 'faces shoved up'
 'my boots clanking' 'grabs my bare' 'skin peeled off' 'covered my hand'
 'belly flop down' 'dunking their headbands' 'punch the window'
 'hands went underneath' 'finger you' 'a hand poking' 'feet hanging over'
 'removed his towel' 'slit that neck' 'stripped and spit'
 'pressed my face' 'kicking sand' ""'s skull touching"" 'my arms out'
 'spitting water' 'feet kicking through' 'blood running down'
 'hit my cheek' 'my arms rubbed' 'danced throwing blankets'
 ""'s hair flying"" 'my scalp peeled' 'of hairballs floating' 'i reach down'
 'finger on' 'cut open the' ""'re throwing napkins"" 'run barefoot'
 'hooks dragging through' 'leaned his head' 'faces shoved'
 'hair dangling over' 'feet underwater to' 'our faces shoved'
 'and kicking sand']","['second thing' 'second first impression' 'second guess' 'second camera'
 'second home' 'second paragraph']","['lifted her dress', 'fingers in wet', 'rip it open', 'her head brushed', 'finger in the', 'his finger in', 'stick your hand', 'his fingers in', 'kicked the ground', 'through his shirt', 'knife and slit', 'shoes propped up', 'he reached under', 'finger in', 'hand poking through', 'could climb inside', 'pushed my scalp', 'his feet hanging', 'around and unclip', 'faces shoved up', 'my boots clanking', 'elbows at the', 'grabs my bare', 'skin peeled off', 'covered my hand']","['physical movement or contact with something', 'physical contact', 'physical contact or movement']","['second in many of them', 'two actions or objects', 'two words', 'family and relationships']",physical movement
UTS01,100,['PPA'],['fusiform'],0.22701267000712208,0.37671123319618505,0.3391686804744958,1.5911738776572426,0.21455092862269698,0.68,0.021725102507929615,locations,two words,"['on the windowsill' 'on the railing' 'onto the sidewalk'
 'on the sidewalk' 'the bedroom window' 'across the couch'
 'the windowsill' 'our bedroom window' 'sidewalk in front'
 'over the embankment' 'at the roadside' 'in the driveway'
 'was standing outside' 'on the subway' 'in the hallway' 'by the door'
 'the basement window' 'down the embankment' 'a park bench'
 'in my driveway' 'two tables away' 'on a table' 'i ran downstairs'
 'the glove compartment' 'basement window' 'in the alley' 'on a bench'
 'across the room' 'were waiting outside' 'in the bathtub'
 'the bathroom outside' 'across the parking' 'yard next to'
 'to the sidewalk' 'off the sidewalk' 'my dorm lobby' 'into his backyard'
 'front yard that' 'in his backyard' 'under the couch' 'the park bench'
 'park bench in' 'down the sidewalk' 'on my bed' 'boardroom in front'
 'glove compartment' 'to the hallway' 'darted downstairs'
 'across the desk' 'on the bed' 'down this embankment']","['mic and he' 'door and there' 'door and they' 'door and i' 'door and um'
 'door and when' 'door and couple' 'cool michelle' 'door and she'
 'door and says' 'this fire exting' 'door and then' 'blue and my'
 'door and using' 'blueberry' 'cool or i' 'doorstep' 'red green who'
 'blue squares' 'blue and so' 'door for' 'door how' ""cool i 'm""
 'aircraft be able' 'doorbell' 'cord left sousa' 'founder and president'
 'door to' 'door to hope' 'owner and we' 'microwave' 'blue heart of'
 'door of' 'to be able' 'radio and some' 'name know any' 'door the first'
 'camera phone uh' 'cool and say' ""n't be able"" 'cool can make'
 'brooklyn but' 'google about' 'crew and i' 'car i had' 'door to tell'
 'cool trick which' 'blue squares as' 'rug i was' 'brooklyn to my'
 'not being able' 'brooklyn and now' 'of being able' 'cool guy he'
 'chef and i' 'cool michelle siever' 'cool he said' 'cool and so'
 'google myself' 'target i was' 'door to look' 'partner and a' 'gi joe'
 'cool guy' 'chef who had' 'partner and i' 'door waiting for'
 'cool i never' 'cool so we' 'door to make' 'doors into' 'name only to'
 'fire exting']","['onto the railing', 'on the windowsill', 'on the railing', 'against the railing', 'onto the sidewalk', 'on the sidewalk', 'sat there naked', 'the bedroom window', 'across the couch', 'the windowsill', 'our bedroom window', 'front seat that', 'sidewalk in front', 'a nearby table', 'over the embankment', 'at the roadside', 'in the driveway', 'was standing outside', 'on the subway', 'in the hallway', 'by the door', 'sat down next', 'the basement window', 'car out front', 'sat alone at']","['locations', 'location']","['two words', 'doors, such as door, doorstep, and doorbell', 'doors, such as door, doorstep, doorbell, and door to', 'door']",locations
UTS01,458,--,['rostralmiddlefrontal'],0.25729603865193423,0.17347539946769006,0.39733931517813426,1.8992419810132897,0.2136083396801117,0.4266666666666667,0.023224512954341636,numbers or dates,"physical space, such as windows, doors, walls, rooms, closets, buildings, streets, and houses","['two thousand twenties' 'nine nineteen seventy'
 'twentieth nineteen ninety' 'of nineteen fifty' 'five shillings five'
 'fifty pounds fifty' 'fourteen ninety' 'dollar and fifty'
 'forty silver twenty' 'kevin two seventy' 'january forty three'
 'one nineteen forty' 'in fifteen fifty' 'nineteen sixty' 'nineteen thity'
 'fifteen meters fifty' 'nineteen ninety' 'and nineteen fifty'
 'two thousand sixteen' 'two thousand two' 'bit nineteen sixty'
 'between nineteen fifty' 'nineteen fifty' 'two thousand fifty'
 'of nineteen sixty' 'was nineteen eighty' 'two dollar budweiser'
 'in nineteen sixty' 'pounds fifty' 'nineteen seventy'
 'thirty seven eighty' 'thirty forty']","['windows and when' 'rooms and inside' 'windows of' 'rooms and um'
 'rooms and have' 'rooms and in' 'rooms and a' 'window and was'
 'door and pull' 'window and we' 'doors and as' 'through the windows'
 'windowless' 'window and there' 'this long hallway' 'windows directing'
 'window uh' 'street and across' 'windowsill there' 'door and she'
 'walls and our' 'there were shelves' 'in this closet' 'street and he'
 'store went into' 'window there were' 'walls about' 'buildings in new'
 'window is so' 'the hallway' 'door and peek' 'the dressing room'
 'floor looking for' 'street and his' 'the porch where' 'houses and their'
 'door and says' 'street and you' 'room and talking' ""door they 're""
 'outside the windows' 'walked inside and' 'across the parking'
 'into the parking' 'we went inside' 'room where' 'the cabinet room'
 'into this closet' 'door and couple' 'houses and eight'
 'the closet where' 'building got to' 'outside the door' 'street we had'
 'walls of']","['dressed like gandalf', 'shirt toothbrush toothpaste', 'toothbrush toothpaste', 'two thousand twenties', 'bread wheat wheatgrass', 'cucumber bell peppers', 'nine nineteen seventy', 'twentieth nineteen ninety', 'c4 rice wheatgrass', 'six foot mime', 'cucumber and mayonnaise', 'of nineteen fifty', 'wheat wheatgrass', 'skivvies toothbrush floss', 'it with sauteed', 'five shillings five', 'my boots clanking', 'affectionately called', 'fifty pounds fifty', 'fourteen ninety', 'on their blackberry', 'dollar and fifty', 'and potatoes apples', 'sliced cucumber', 'orange a navel']","['numbers or dates', 'numbers']","['physical space, such as windows, doors, walls, rooms, closets, buildings, streets, and houses', 'physical space, such as rooms, windows, doors, walls, and streets', 'physical structure, such as windows, doors, walls, and buildings', 'a location or a place', 'entrance or exit, such as doors, windows, and hallways']",numbers
UTS01,121,"['PMvh', 'S2F']",['inferiorparietal'],0.40056346215459115,0.3138796226494021,2.0613673988561754,1.1772189192745617,0.23526594662755435,0.88,-0.011024855137449071,movement or position in relation to a person or object,summer,"['i leaned down' 'standing there looking' 'across the couch'
 'under the couch' 'and darted downstairs' 'darted downstairs'
 'onto the sidewalk' 'eight feet away' 'be standing right'
 'guy standing behind' 'five feet away' 'standing outside and'
 'stand in front' 'against the railing' 'two tables away'
 'leaned down and' 'i stood back' 'them fly overhead' 'onto the railing'
 'i stood behind' 'we ran upstairs' 'i ran downstairs' 'facing the crowd'
 'leaned down' 'under the car' 'across the room' 'sitting back there'
 ""'m standing there"" 'two feet away' 'were standing there'
 'sitting behind' 'through the crowd' 'towards the ceiling'
 'was standing there' ""'s standing over"" 'across the desk'
 'see standing above' 'four feet down' 'was led upstairs'
 'he came downstairs' 'from falling backwards' 'standing there and'
 'helicopters overhead' 'turned and walked' 'over my shoulder'
 'towards the ground' 'i stumbled forward' 'turn and look'
 'stepped forward' 'hundred feet up' 'facing away from' 'down the stairs'
 'i looked down' ""'m looking down"" 'is standing next' 'sitting next'
 'stood behind the' 'sitting across' 'standing behind the'
 'uh standing there' 'it standing staring' 'towards the door'
 'sit down near' 'drove from vermont' 'standing there at'
 'over the embankment']",['that summer new' 'that summer of' 'that summer on' 'that summer so'],"['i leaned down', 'standing there looking', 'across the couch', 'under the couch', 'and darted downstairs', 'darted downstairs', 'onto the sidewalk', 'eight feet away', 'be standing right', 'guy standing behind', 'five feet away', 'standing outside and', 'stand in front', 'against the railing', 'two tables away', 'leaned down and', 'i stood back', 'them fly overhead', 'onto the railing', 'i stood behind', 'we ran upstairs', 'i ran downstairs', 'facing the crowd', 'leaned down', 'under the car']","['movement or position in relation to a person or object', 'physical movement or positioning', 'movement or position', 'standing or leaning']","['summer', 'movement and/or location', 'movement and transportation, as many of them involve cars, driving, and walking', 'people and places', 'a scene or action']",movement
UTS01,153,"['TOS', 'PMvh', 'S2F']",['inferiorparietal'],0.12833912905279768,0.4913731470348934,4.052942410435369,0.552930730782622,0.28616653347712556,0.6266666666666667,-0.017686136581186944,"movement, as many of the phrases involve going up or down stairs, corridors, halls, and embankments, as well as walking, running, and driving","verbs, such as use, emptied, have, did, put, pushes, pour, and had.","['down the corridor' 'and darted downstairs' 'across the parking'
 'darted downstairs' 'through the driveway' 'i ran downstairs'
 'down the hall' 'in the hallway' 'we ran upstairs' 'was led upstairs'
 'up the stairs' 'down that corridor' 'onto the sidewalk' 'to the hallway'
 'drove to washington' 'down the embankment' 'down the sidewalk'
 'down the stairs' 'up those stairs' 'across the street' 'into the street'
 'into the driveway' 'downstairs right there' 'down this embankment'
 'led upstairs' 'darted downstairs into' 'remember going upstairs'
 'wander the hallways' 'he came downstairs' 'through the doors'
 'i walk outside' 'this long hallway' 'across the room' 'walked miles to'
 'forty block walk' 'over the embankment' 'on the sidewalk'
 'we came downstairs' 'drove out to' 'hour drive down' 'up the hill'
 'to the sidewalk' 'downstairs right' 'hall past the' 'i went downstairs'
 'walk through downtown' 'into his backyard']","['use less fertilizer' 'we poured our' 'and i sprayed'
 'emptied the powder' 'have thinly sliced' ""fire it 's""
 'they did differently' 'paper and poured' 'they did not' 'they did no'
 'and we poured' 'fire it was' 'measure the flour' 'divert the asteroid'
 'they did when' 'he gave each' 'they did this' 'he put drops'
 'he pushes me' 'pour in nitrogen' 'to pour the' 'sugar we had'
 'it did so' 'they did with' 'they used to' 'collecting seeds'
 'they broke out' 'skin peeled off' 'he breaks them' 'did and we']","['down the corridor', 'and darted downstairs', 'across the parking', 'darted downstairs', 'through the driveway', 'i ran downstairs', 'down the hall', 'in the hallway', 'we ran upstairs', 'was led upstairs', 'up the stairs', 'down that corridor', 'onto the sidewalk', 'to the hallway', 'sidewalk in front', 'drove to washington', 'down the embankment', 'the door behind', 'down the sidewalk', 'into the parking', 'down the stairs', 'up those stairs', 'across the street', 'out their window', 'into the street']","['movement, as many of the phrases involve going up or down stairs, corridors, halls, and embankments, as well as walking, running, and driving', 'movement, either up or down stairs, hallways, embankments, sidewalks, and roads', 'movement through a space, either indoors or outdoors', 'movement, as many of them involve going up, down, across, or through something', 'movement or direction']","['verbs, such as use, emptied, have, did, put, pushes, pour, and had.', 'pouring or sprinkling of a substance', 'objects and actions', 'verbs, such as did, poured, sprayed, worked, put, and measure.', 'action or process']",movement
UTS01,473,--,['rostralmiddlefrontal'],0.3263820509626581,0.18997476722704706,1.2367838756291525,-1.3481165100551025,0.35116807925779797,0.7333333333333333,0.10660007637638712,food,a number,"['cucumber and mayonnaise' 'some sliced cucumber' 'sliced cucumber'
 'and potatoes apples' 'sliced red onion' 'lemon slices'
 'with lemon slices' 'cucumber bell peppers' 'can of apple'
 'bread wheat wheatgrass' 'wheat wheatgrass' 'bananas apples'
 'hold a coconut' 'potatoes apples' 'c4 rice wheatgrass'
 'mother put sausages' 'cut the apples' 'of seal meat'
 'sauteed shiitake mushrooms' 'and the wasabi' 'piece of tomato'
 'little lemon juice' 'oats barley rye' 'of bananas apples'
 'can of pepper' 'maize oats' 'chestnuts apples chestnuts'
 'buttered slices' 'covered with sushi' 'sauteed shiitake'
 'wine vinegar and' 'lemon juice olive' 'seal meat' 'like sour milk'
 'shake chile powder' 'had taken oranges' 'and mayonnaise sandwiches'
 'feta cheese' 'baguettes crunchy tortillas' 'macaroni and'
 'of wheat rice' 'roast beef' 'had a ribeye' 'and mayonnaise'
 'burgers and bacon' 'juice olive oil' 'crusty baguettes crunchy'
 'of dried oregano' 'eggs and ham' 'eating like pancakes'
 'maize oats barley' 'buttered slices of' 'lemon juice'
 'package of peanuts' 'with sauteed shiitake']","['thirty they said' 'seven my mother' 'thirty and i' 'thirty minute'
 'fifteen he was' 'six and i' 'thirty hours' 'six and yeah' 'rain i'
 'six and we' 'fifteen and i' 'thirty hours later' 'thirty full hour'
 'fifteen and twenty' 'thirty so i' 'thirty eight years' 'six and then'
 'thirty five to' 'thirty minute conversation' 'six and you'
 'thirty a mob']","['cucumber and mayonnaise', 'some sliced cucumber', 'sliced cucumber', 'and potatoes apples', 'sliced red onion', 'lemon slices', 'with lemon slices', 'cucumber bell peppers', 'can of apple', 'toothbrush toothpaste', 'bread wheat wheatgrass', 'wheat wheatgrass', 'bananas apples', 'hold a coconut', 'potatoes apples', 'shirt toothbrush toothpaste', 'c4 rice wheatgrass', 'mother put sausages', 'cut the apples', 'of seal meat', 'sauteed shiitake mushrooms', 'and the wasabi', 'piece of tomato', ""'re throwing napkins"", 'little lemon juice']","['food', 'food items']","['a number', 'numbers', 'relationships']",food
