word,timing,time_running,word_len,ends_in_period,ends_in_comma
I,0.21418506554864797,0.21418506554864797,1,False,False
never,0.21418506554864797,0.42837013109729594,5,False,False
thought,0.3534053581552692,0.7817754892525651,7,False,False
my,0.23560357210351263,1.0173790613560778,2,False,False
"life,",0.3748238647101339,1.3922029260662117,5,False,True
a,0.23560357210351277,1.6278064981697244,1,False,False
simple,0.3748238647101339,2.0026303628798585,6,False,False
accountant,0.3212775983229718,2.3239079612028304,10,False,False
from,0.33198685160040425,2.6558948128032345,4,False,False
"Tennessee,",0.406951624542431,3.0628464373456654,10,False,True
would,0.3319868516004043,3.39483328894607,5,False,False
turn,0.24631282538094515,3.641146114327015,4,False,False
into,0.22489431882608035,3.8660404331530955,4,False,False
a,0.3641146114327016,4.230155044585797,1,False,False
whirlwind,0.29984970890309603,4.530004753488893,9,False,False
adventure,0.514044157316755,5.044048910805649,9,False,False
spanning,0.2985817802525834,5.342630691058233,8,False,False
continents.,0.2965927202621152,5.639223411320348,11,True,False
It,0.20347581227121556,5.842699223591564,2,False,False
all,0.34269610487783664,6.1853953284694,3,False,False
started,0.33198685160040425,6.517382180069804,7,False,False
on,0.2909742083495078,6.808356388419312,2,False,False
a,0.2570220786583775,7.065378467077689,1,False,False
mundane,0.2570220786583775,7.322400545736067,7,False,False
Tuesday,0.3212775983229719,7.643678144059039,7,False,False
when,0.293510065650533,7.937188209709572,4,False,False
I,0.2998590917681072,8.237047301477679,1,False,False
received,0.2998590917681072,8.536906393245786,8,False,False
an,0.31056834504553954,8.847474738291325,2,False,False
encrypted,0.48191639748445797,9.329391135775783,9,False,False
email,0.20347581227121556,9.532866948046998,5,False,False
while,0.2784405852132424,9.81130753326024,5,False,False
sitting,0.23560357210351263,10.046911105363753,7,False,False
in,0.1820573057163508,10.228968411080103,2,False,False
my,0.31056834504553954,10.539536756125642,2,False,False
cluttered,0.24631282538094507,10.785849581506588,9,False,False
office,0.31056834504553954,11.096417926552126,6,False,False
in,0.2909742083495078,11.387392134901635,2,False,False
Nashville.,0.2953247916116026,11.682716926513237,10,True,False
The,0.29224213700002044,11.974959063513257,3,False,False
message,0.24631282538094507,12.221271888894202,7,False,False
was,0.2570220786583775,12.47829396755258,3,False,False
"brief,",0.7389384761428356,13.217232443695416,6,False,True
urging,0.24631282538094507,13.463545269076361,6,False,False
me,0.2909742083495078,13.75451947742587,2,False,False
to,0.2784405852132424,14.032960062639113,2,False,False
catch,0.22489431882608035,14.257854381465194,5,False,False
the,0.29224213700002044,14.550096518465214,3,False,False
next,0.43907938437472843,14.989175902839943,4,False,False
flight,0.1820573057163508,15.171233208556293,6,False,False
to,0.26773133193580995,15.438964540492103,2,False,False
London,0.34269610487783675,15.78166064536994,6,False,False
for,0.29224213700002044,16.07390278236996,3,False,False
a,0.22489431882608035,16.29879710119604,1,False,False
meeting,0.23560357210351277,16.534400673299555,7,False,False
that,0.19276655899378317,16.727167232293336,4,False,False
could,0.28914983849067477,17.016317070784012,5,False,False
change,0.24631282538094507,17.262629896164956,6,False,False
my,0.2570220786583775,17.519651974823333,2,False,False
life.,0.28898514835903955,17.808637123182372,5,True,False
By,0.2909742083495078,18.09961133153188,2,False,False
"Wednesday,",0.3748238647101339,18.474435196242013,10,False,True
I,0.31056834504553954,18.78500354128755,1,False,False
found,0.406951624542431,19.19195516582998,5,False,False
myself,0.5675904237039171,19.759545589533897,6,False,False
navigating,0.33198685160040425,20.0915324411343,10,False,False
the,0.29224213700002044,20.38377457813432,3,False,False
bustling,0.5247534105941875,20.90852798872851,8,False,False
streets,0.3212775983229719,21.22980558705148,7,False,False
of,0.2909742083495078,21.520779795400987,2,False,False
"Tokyo,",0.8031939958074298,22.323973791208417,6,False,True
deciphering,0.4069516245424311,22.730925415750846,11,False,False
clues,0.2947779943010457,23.025703410051893,5,False,False
that,0.21418506554864786,23.23988847560054,4,False,False
led,0.20347581227121556,23.443364287871756,3,False,False
me,0.1820573057163508,23.625421593588108,2,False,False
to,0.2909742083495078,23.916395801937615,2,False,False
a,0.21418506554864797,24.130580867486263,1,False,False
hidden,0.42837013109729594,24.55895099858356,6,False,False
artifact,0.2985817802525834,24.85753277883614,8,False,False
beneath,0.19276655899378317,25.050299337829923,7,False,False
the,0.29224213700002044,25.342541474829943,3,False,False
neon,0.293510065650533,25.636051540480477,4,False,False
lights.,0.5782996769813495,26.214351217461825,7,True,False
By,0.2909742083495078,26.505325425811332,2,False,False
"Friday,",0.3012097335716487,26.80653515938298,7,False,True
I,0.28970627969899526,27.096241439081975,1,False,False
was,0.26773133193580995,27.363972771017785,3,False,False
sipping,0.34269610487783675,27.706668875895623,7,False,False
coffee,0.31056834504553954,28.017237220941162,6,False,False
in,0.2909742083495078,28.30821142929067,2,False,False
a,0.23560357210351277,28.543815001394183,1,False,False
quaint,0.31056834504553954,28.85438334643972,6,False,False
café,0.293510065650533,29.147893412090255,4,False,False
in,0.3212775983229719,29.469171010413227,2,False,False
"Paris,",0.6318459433685114,30.101016953781738,6,False,True
discussing,0.4497886376521607,30.5508055914339,10,False,False
ancient,0.1820573057163508,30.73286289715025,7,False,False
legends,0.29731385160207086,31.03017674875232,7,False,False
with,0.293510065650533,31.323686814402855,4,False,False
a,0.4069516245424311,31.730638438945284,1,False,False
mysterious,0.4497886376521606,32.18042707659745,10,False,False
historian.,0.2953247916116026,32.47575186820905,10,True,False
And,0.28914983849067477,32.764901706699725,3,False,False
before,0.2960459229515582,33.06094762965128,6,False,False
I,0.20347581227121556,33.264423441922496,1,False,False
knew,0.293510065650533,33.557933507573026,4,False,False
"it,",0.2570220786583775,33.814955586231406,3,False,True
I,0.28970627969899526,34.1046618659304,1,False,False
was,0.3319868516004043,34.43664871753081,3,False,False
dodging,0.6425551966459438,35.07920391417675,7,False,False
alligators,0.4497886376521607,35.528992551828914,10,False,False
in,0.2909742083495078,35.819966760178424,2,False,False
the,0.31056834504553954,36.13053510522396,3,False,False
swamps,0.24631282538094523,36.37684793060491,6,False,False
of,0.34269610487783675,36.71954403548275,2,False,False
"Florida,",0.3024776622221613,37.02202169770491,8,False,True
each,0.353405358155269,37.37542705586018,4,False,False
location,0.4176608778198634,37.79308793368004,8,False,False
pulling,0.20347581227121556,37.996563745951256,7,False,False
me,0.2998590917681072,38.29642283771936,2,False,False
deeper,0.2998590917681072,38.59628192948747,6,False,False
into,0.19276655899378306,38.78904848848125,4,False,False
a,0.24631282538094507,39.0353613138622,1,False,False
mystery,0.3534053581552692,39.38876667201747,7,False,False
that,0.2998590917681072,39.68862576378557,4,False,False
spanned,0.29731385160207086,39.98593961538764,7,False,False
centuries,0.38553311798756634,40.37147273337521,9,False,False
and,0.29224213700002044,40.66371487037523,3,False,False
continents.,0.2965927202621152,40.96030759063734,11,True,False
The,0.19276655899378317,41.153074149631124,3,False,False
clock,0.24631282538094515,41.39938697501207,5,False,False
was,0.24631282538094507,41.64569980039302,3,False,False
"ticking,",0.2784405852132422,41.92414038560626,8,False,True
each,0.3534053581552692,42.27754574376153,4,False,False
second,0.8031939958074298,43.08073973956896,6,False,False
crucial.,0.7924847425299976,43.87322448209896,8,True,False
