word,timing,time_running,word_len,ends_in_period,ends_in_comma
I've,0.38,0.38,4,False,False
always,0.33,0.71,6,False,False
been,0.33,1.04,4,False,False
drawn,0.16,1.2,5,False,False
to,0.13,1.33,2,False,False
the,0.1699999999999999,1.5,3,False,False
allure,0.2099999999999999,1.71,6,False,False
of,0.24139597282093334,1.9513959728209334,2,False,False
far-off,0.16,2.1113959728209335,7,False,False
"locations,",0.25,2.3613959728209335,10,False,True
like,0.22,2.5813959728209337,4,False,False
a,0.29,2.8713959728209337,1,False,False
moth,0.26,3.1313959728209335,4,False,False
to,0.13,3.2613959728209334,2,False,False
a,0.13,3.3913959728209333,1,False,False
flame.,0.28,3.6713959728209336,6,True,False
It,0.2,3.8713959728209337,2,False,False
was,0.26,4.1313959728209335,3,False,False
a,0.16,4.291395972820934,1,False,False
warm,0.26,4.5513959728209334,4,False,False
summer,0.36,4.911395972820934,6,False,False
evening,0.17,5.081395972820934,7,False,False
when,0.2699999999999999,5.351395972820933,4,False,False
I,0.2281214973883511,5.579517470209284,1,False,False
found,0.33,5.909517470209284,5,False,False
myself,0.4699999999999999,6.379517470209284,6,False,False
standing,0.1599999999999999,6.539517470209284,8,False,False
against,0.32,6.859517470209284,7,False,False
the,0.27,7.129517470209285,3,False,False
railing,0.19,7.319517470209285,7,False,False
of,0.45,7.769517470209285,2,False,False
the,0.17,7.939517470209285,3,False,False
old,0.2,8.139517470209285,3,False,False
wooden,0.3,8.439517470209285,6,False,False
"bridge,",0.17,8.609517470209285,7,False,True
gazing,0.3699999999999999,8.979517470209284,6,False,False
towards,0.2099999999999999,9.189517470209283,7,False,False
the,0.19,9.379517470209283,3,False,False
river,0.21,9.589517470209284,5,False,False
that,0.2199999999999999,9.809517470209284,4,False,False
snaked,0.21,10.019517470209285,6,False,False
its,0.29,10.309517470209284,3,False,False
way,0.25,10.559517470209284,3,False,False
through,0.1899999999999999,10.749517470209284,7,False,False
our,0.15,10.899517470209284,3,False,False
quaint,0.19,11.089517470209284,6,False,False
little,0.29,11.379517470209283,6,False,False
town.,0.35337921559390495,11.732896685803189,5,True,False
The,0.2,11.932896685803188,3,False,False
sun,0.16,12.092896685803188,3,False,False
dipped,0.3399999999999999,12.432896685803188,6,False,False
low,0.21,12.642896685803189,3,False,False
in,0.27,12.912896685803188,2,False,False
the,0.24,13.152896685803189,3,False,False
"sky,",0.14,13.29289668580319,4,False,True
casting,0.3,13.59289668580319,7,False,False
a,0.1699999999999999,13.76289668580319,1,False,False
golden,0.25,14.01289668580319,6,False,False
hue,0.21,14.22289668580319,3,False,False
on,0.15,14.372896685803191,2,False,False
the,0.31,14.682896685803192,3,False,False
water's,0.31,14.992896685803192,7,False,False
surface,0.25,15.242896685803192,7,False,False
as,0.14,15.382896685803193,2,False,False
it,0.32,15.702896685803193,2,False,False
flowed,0.2,15.902896685803192,6,False,False
gently,0.31,16.21289668580319,6,False,False
towards,0.2,16.41289668580319,7,False,False
the,0.2546704482535156,16.667567134056707,3,False,False
doors,0.17,16.83756713405671,5,False,False
of,0.26,17.09756713405671,2,False,False
adventure.,0.59,17.68756713405671,10,True,False
My,0.24,17.92756713405671,2,False,False
best,0.25,18.17756713405671,4,False,False
"friend,",0.15,18.327567134056707,7,False,True
"Lucy,",0.78,19.10756713405671,5,False,True
stood,0.28,19.38756713405671,5,False,False
beside,0.29449387455126225,19.68206100860797,6,False,False
"me,",0.17,19.852061008607972,3,False,True
her,0.1799999999999999,20.032061008607972,3,False,False
eyes,0.38,20.41206100860797,4,False,False
sparkling,0.2,20.61206100860797,9,False,False
with,0.3399999999999999,20.95206100860797,4,False,False
excitement,0.18,21.13206100860797,10,False,False
as,0.31,21.44206100860797,2,False,False
she,0.12,21.56206100860797,3,False,False
clutched,0.3210428254164267,21.883103834024396,8,False,False
a,0.18,22.063103834024396,1,False,False
worn-out,0.2,22.263103834024395,8,False,False
map,0.27,22.533103834024395,3,False,False
in,0.16,22.693103834024395,2,False,False
her,0.34,23.033103834024395,3,False,False
hands.,0.2099999999999999,23.243103834024396,6,True,False
We,0.19,23.433103834024397,2,False,False
had,0.15,23.583103834024396,3,False,False
spent,0.28121939911868,23.864323233143075,5,False,False
countless,0.51,24.374323233143077,9,False,False
hours,0.23,24.604323233143077,5,False,False
planning,0.4,25.004323233143076,8,False,False
this,0.33,25.334323233143074,4,False,False
"journey,",0.2699999999999999,25.604323233143074,8,False,True
and,0.25,25.854323233143074,3,False,False
"now,",0.35,26.204323233143075,4,False,True
with,0.17,26.374323233143077,4,False,False
our,0.2199999999999999,26.594323233143076,3,False,False
backpacks,0.25,26.844323233143076,9,False,False
filled,0.2599999999999999,27.104323233143077,6,False,False
to,0.1599999999999999,27.264323233143077,2,False,False
the,0.25,27.514323233143077,3,False,False
brim,0.13,27.644323233143076,4,False,False
and,0.17,27.814323233143078,3,False,False
our,0.36,28.174323233143078,3,False,False
hearts,0.13,28.304323233143077,6,False,False
racing,0.3,28.604323233143077,6,False,False
with,0.24,28.844323233143076,4,False,False
"anticipation,",0.29,29.134323233143075,13,False,True
we,0.26,29.394323233143076,2,False,False
were,0.54,29.934323233143076,4,False,False
finally,0.32,30.254323233143076,7,False,False
ready,0.34,30.594323233143076,5,False,False
to,0.28,30.874323233143077,2,False,False
embark,0.17,31.04432323314308,6,False,False
on,0.38,31.424323233143078,2,False,False
our,0.2799999999999999,31.70432323314308,3,False,False
grand,0.28,31.98432323314308,5,False,False
expedition,0.3299999999999999,32.31432323314308,10,False,False
–,0.32,32.63432323314308,1,False,False
one,0.16,32.794323233143075,3,False,False
that,0.35,33.144323233143076,4,False,False
would,0.19,33.334323233143074,5,False,False
take,0.15,33.48432323314307,4,False,False
us,0.19,33.67432323314307,2,False,False
from,0.1999999999999999,33.87432323314307,4,False,False
the,0.32,34.19432323314307,3,False,False
familiar,0.5599999999999999,34.754323233143076,8,False,False
comforts,0.2800000000000001,35.03432323314308,8,False,False
of,0.55,35.584323233143074,2,False,False
home,0.1799999999999999,35.764323233143074,4,False,False
to,0.1599999999999999,35.92432323314307,2,False,False
exotic,0.29449387455126225,36.218817107694335,6,False,False
locations,0.26,36.47881710769433,9,False,False
facing,0.2299999999999999,36.70881710769433,6,False,False
the,0.19,36.89881710769433,3,False,False
beach,0.1699999999999999,37.06881710769433,5,False,False
and,0.27,37.33881710769433,3,False,False
beyond.,0.43,37.76881710769433,7,True,False
As,0.1699999999999999,37.938817107694334,2,False,False
we,0.4599999999999999,38.398817107694335,2,False,False
took,0.17,38.568817107694336,4,False,False
our,0.24,38.80881710769434,3,False,False
first,0.2999999999999999,39.108817107694335,5,False,False
steps,0.3,39.40881710769433,5,False,False
towards,0.22,39.62881710769433,7,False,False
