word,timing,time_running
As,0.19999999999999998,0.19999999999999998
I,0.21999999999999997,0.41999999999999993
leaned,0.27,0.69
down,0.17999999999999997,0.8699999999999999
to,0.20999999999999996,1.0799999999999998
peer,0.21000000000000002,1.2899999999999998
under,0.17999999999999997,1.4699999999999998
the,,1.4699999999999998
"couch,",,1.4699999999999998
I,0.29000000000000004,1.7599999999999998
couldn't,0.24000000000000002,1.9999999999999998
help,0.27,2.2699999999999996
but,0.25,2.5199999999999996
notice,0.24999999999999994,2.7699999999999996
the,0.24,3.01
subtle,0.38,3.3899999999999997
vibrations,0.27,3.6599999999999997
of,0.24000000000000002,3.9
movement,0.3799999999999999,4.279999999999999
emanating,0.25,4.529999999999999
from,0.13,4.659999999999999
the,0.23000000000000004,4.89
shadows,,4.89
beneath.,0.78,5.67
The,0.19,5.86
room,0.21000000000000002,6.07
had,0.12000000000000002,6.19
been,0.19,6.380000000000001
still,0.30000000000000004,6.680000000000001
just,0.28,6.960000000000001
moments,0.26999999999999996,7.23
"ago,",0.25,7.48
with,0.23,7.710000000000001
only,0.42000000000000004,8.13
the,0.07,8.200000000000001
faint,,8.200000000000001
hum,0.14,8.340000000000002
of,0.14,8.480000000000002
the,,8.480000000000002
air,0.37,8.850000000000001
conditioner,0.44000000000000006,9.290000000000001
filling,0.19,9.48
the,0.26,9.74
silence.,,9.74
"Now,",,9.74
standing,0.29999999999999993,10.040000000000001
there,0.19999999999999996,10.24
looking,0.24000000000000005,10.48
at,0.13000000000000003,10.610000000000001
the,0.35,10.96
mysterious,0.53,11.49
source,0.21000000000000002,11.700000000000001
of,5.83,17.53
"motion,",0.26,17.790000000000003
I,0.92,18.710000000000004
felt,0.15999999999999998,18.870000000000005
a,,18.870000000000005
growing,0.34,19.210000000000004
sense,0.16,19.370000000000005
of,0.32000000000000006,19.690000000000005
intrigue,0.69,20.380000000000006
and,0.36,20.740000000000006
curiosity.,,20.740000000000006
The,0.23000000000000004,20.970000000000006
concept,0.28,21.250000000000007
of,0.27,21.520000000000007
movement,0.3,21.820000000000007
had,0.20999999999999996,22.03000000000001
always,0.44999999999999996,22.480000000000008
fascinated,0.41000000000000003,22.890000000000008
me,0.24,23.130000000000006
-,0.17,23.300000000000008
from,0.14999999999999997,23.450000000000006
the,0.07999999999999999,23.530000000000005
graceful,0.18999999999999997,23.720000000000006
dance,0.19,23.910000000000007
of,,23.910000000000007
leaves,0.24999999999999997,24.160000000000007
in,0.13,24.290000000000006
the,0.019999999999999997,24.310000000000006
wind,0.21,24.520000000000007
to,0.14999999999999997,24.670000000000005
the,0.25,24.920000000000005
relentless,0.25999999999999995,25.180000000000007
march,0.13999999999999999,25.320000000000007
of,0.21999999999999997,25.540000000000006
time,0.29,25.830000000000005
itself,,25.830000000000005
-,0.19,26.020000000000007
and,0.11000000000000001,26.130000000000006
it,0.21999999999999997,26.350000000000005
seemed,0.19,26.540000000000006
that,0.3,26.840000000000007
this,0.18,27.020000000000007
hidden,0.25,27.270000000000007
force,0.24,27.510000000000005
under,0.16999999999999996,27.680000000000007
the,0.22000000000000003,27.900000000000006
couch,0.29000000000000004,28.190000000000005
was,0.22,28.410000000000004
about,0.24000000000000002,28.650000000000002
to,0.24,28.89
lead,0.18,29.07
me,2.8,31.87
on,0.12,31.990000000000002
a,0.24,32.230000000000004
journey,,32.230000000000004
that,0.17,32.400000000000006
would,0.32,32.720000000000006
explore,0.31999999999999995,33.040000000000006
the,0.2,33.24000000000001
very,0.13,33.37000000000001
essence,0.22000000000000003,33.59000000000001
of,0.21,33.80000000000001
motion,0.30000000000000004,34.10000000000001
and,,34.10000000000001
change.,,34.10000000000001
As,0.13999999999999999,34.24000000000001
I,0.43000000000000005,34.67000000000001
cautiously,0.44000000000000006,35.11000000000001
reached,0.30000000000000004,35.410000000000004
under,,35.410000000000004
the,0.29000000000000004,35.7
couch,0.38,36.080000000000005
to,0.17000000000000004,36.25000000000001
investigate,0.30000000000000004,36.550000000000004
the,0.2,36.75000000000001
source,0.12,36.870000000000005
of,,36.870000000000005
the,0.3,37.17
"movement,",0.22,37.39
a,0.18000000000000002,37.57
"small,",0.4600000000000001,38.03
intricately,0.42999999999999994,38.46
designed,,38.46
metal,0.33999999999999997,38.800000000000004
sphere,0.22000000000000003,39.02
rolled,0.19,39.21
out,0.18000000000000002,39.39
and,0.22,39.61
came,0.20000000000000004,39.81
to,0.33,40.14
a,0.16000000000000003,40.3
stop,0.12000000000000002,40.419999999999995
on,0.16000000000000003,40.57999999999999
the,,40.57999999999999
railing,0.14,40.71999999999999
of,0.19,40.90999999999999
the,,40.90999999999999
living,,40.90999999999999
room.,0.28,41.18999999999999
It,0.26000000000000006,41.44999999999999
seemed,0.16,41.609999999999985
to,0.16000000000000003,41.76999999999998
beckon,0.27,42.039999999999985
"me,",0.33,42.36999999999998
urging,,42.36999999999998
me,0.29,42.65999999999998
to,0.18000000000000002,42.83999999999998
follow,0.17,43.009999999999984
it,0.19999999999999998,43.20999999999999
as,0.25999999999999995,43.469999999999985
it,0.3399999999999999,43.80999999999999
suddenly,0.22000000000000006,44.02999999999999
leaped,0.2,44.22999999999999
onto,0.2,44.42999999999999
the,0.23999999999999996,44.669999999999995
sidewalk,0.45,45.12
outside.,0.35000000000000003,45.47
I,0.43,45.9
couldn't,0.35,46.25
help,0.39,46.64
but,0.17,46.81
be,0.27,47.080000000000005
captivated,0.51,47.59
by,0.3400000000000001,47.93000000000001
its,,47.93000000000001
seemingly,0.21,48.14000000000001
purposeful,,48.14000000000001
"motion,",0.29,48.43000000000001
and,0.28,48.71000000000001
so,0.19999999999999996,48.91000000000001
I,0.14,49.05000000000001
trailed,0.4,49.45000000000001
behind,0.16999999999999998,49.62000000000001
it,0.25,49.87000000000001
as,0.33,50.20000000000001
it,0.5,50.70000000000001
led,,50.70000000000001
me,0.13999999999999999,50.84000000000001
past,0.19,51.03000000000001
familiar,,51.03000000000001
locations,0.22000000000000003,51.25000000000001
in,0.36,51.61000000000001
my,0.4,52.010000000000005
neighborhood.,0.12,52.13
The,0.26,52.39
sphere,0.27,52.660000000000004
paused,0.2,52.86000000000001
for,0.25,53.11000000000001
a,0.44000000000000006,53.550000000000004
moment,0.22999999999999998,53.78
at,0.16999999999999998,53.95
the,0.31000000000000005,54.260000000000005
bedroom,0.15999999999999998,54.42
window,0.31000000000000005,54.730000000000004
of,0.25000000000000006,54.980000000000004
my,0.45999999999999996,55.440000000000005
childhood,0.28,55.720000000000006
"home,",0.28,56.00000000000001
stirring,0.22,56.220000000000006
up,0.37999999999999995,56.60000000000001
memories,0.4,57.00000000000001
of,0.31999999999999995,57.32000000000001
days,0.3499999999999999,57.67000000000001
spent,0.28,57.95000000000001
exploring,,57.95000000000001
and,0.11000000000000001,58.06000000000001
discovering,0.14,58.20000000000001
new,0.19000000000000003,58.39000000000001
places.,0.20999999999999996,58.60000000000001
Little,0.18,58.78000000000001
did,0.42000000000000004,59.20000000000001
I,0.28,59.48000000000001
know,0.43000000000000005,59.91000000000001
that,0.11000000000000001,60.02000000000001
this,0.43000000000000005,60.45000000000001
unassuming,0.29,60.74000000000001
object,0.12,60.86000000000001
would,0.34,61.20000000000001
soon,0.38,61.58000000000001
transport,0.25999999999999995,61.84000000000001
me,0.4,62.24000000000001
to,0.55,62.790000000000006
locations,0.1,62.89000000000001
beyond,0.2,63.09000000000001
my,0.29000000000000004,63.38000000000001
wildest,0.30000000000000004,63.68000000000001
"dreams,",0.22999999999999998,63.910000000000004
each,0.2,64.11
one,0.24,64.35
revealing,0.22999999999999998,64.58
more,0.24,64.82
about,0.27,65.08999999999999
the,0.23000000000000004,65.32
nature,0.39,65.71
of,0.31999999999999995,66.02999999999999
movement,0.18000000000000002,66.21
and,0.36999999999999994,66.58
its,0.75,67.33
impact,0.16,67.49
on,0.31000000000000005,67.8
our,0.25,68.05
lives.,0.26,68.31
As,0.19,68.5
I,0.38,68.88
continued,0.6799999999999999,69.56
to,0.4700000000000001,70.03
follow,0.2,70.23
the,0.27,70.5
enigmatic,0.42,70.92
"sphere,",0.16999999999999998,71.09
I,0.32,71.41
couldn't,0.39,71.8
help,0.44999999999999996,72.25
but,0.32999999999999996,72.58
notice,0.23,72.81
the,0.16000000000000003,72.97
various,0.22999999999999998,73.2
forms,0.36,73.56
of,0.33,73.89
physical,0.19,74.08
movement,0.24,74.32
around,0.59,74.91
me.,0.8900000000000001,75.8
A,0.13999999999999999,75.94
young,,75.94
couple,0.26,76.2
strolled,0.2,76.4
"by,",0.32999999999999996,76.73
their,0.21999999999999997,76.95
hands,0.19,77.14
"intertwined,",0.21999999999999997,77.36
and,,77.36
I,0.29000000000000004,77.65
observed,1.1000000000000003,78.75
the,0.23000000000000004,78.98
delicate,0.19999999999999998,79.18
way,0.23,79.41000000000001
her,0.12,79.53000000000002
head,0.36,79.89000000000001
brushed,0.24,80.13000000000001
against,0.37999999999999995,80.51
his,0.33,80.84
shoulder,0.2,81.04
as,0.32999999999999996,81.37
they,0.11000000000000001,81.48
laughed,0.18,81.66000000000001
together.,0.38,82.04
A,0.71,82.75
father,,82.75
playfully,0.29000000000000004,83.04
poked,,83.04
his,0.16,83.2
finger,0.29000000000000004,83.49000000000001
in,,83.49000000000001
his,0.15000000000000002,83.64000000000001
child's,0.36,84.00000000000001
"side,",0.24,84.24000000000001
eliciting,0.26,84.50000000000001
a,0.13999999999999999,84.64000000000001
burst,0.18,84.82000000000002
of,0.22000000000000006,85.04000000000002
giggles,0.26,85.30000000000003
and,0.27,85.57000000000002
a,0.5,86.07000000000002
flurry,0.41999999999999993,86.49000000000002
of,0.93,87.42000000000003
tiny,0.24,87.66000000000003
hands,0.3499999999999999,88.01000000000002
trying,0.15000000000000002,88.16000000000003
to,0.16999999999999998,88.33000000000003
escape,0.12000000000000001,88.45000000000003
the,0.19999999999999998,88.65000000000003
tickling,0.39,89.04000000000003
sensation.,,89.04000000000003
An,0.43000000000000005,89.47000000000004
elderly,0.15000000000000002,89.62000000000005
"woman,",0.45000000000000007,90.07000000000005
sitting,0.24,90.31000000000004
on,0.28,90.59000000000005
a,0.22999999999999998,90.82000000000005
