word,timing,time_running
Once,0.22999999999999995,0.22999999999999995
upon,0.19,0.41999999999999993
a,0.24,0.6599999999999999
time,0.22,0.8799999999999999
in,0.11000000000000001,0.9899999999999999
the,,0.9899999999999999
quaint,0.34,1.3299999999999998
village,0.21,1.5399999999999998
of,0.24000000000000002,1.7799999999999998
"Matrimonia,",0.76,2.54
where,0.14,2.68
the,0.3,2.98
phrase,,2.98
"""am",0.20999999999999996,3.19
married,0.37000000000000005,3.56
"sometimes""",0.39999999999999997,3.96
was,0.13,4.09
a,0.25,4.34
common,0.32,4.66
"saying,",0.29999999999999993,4.96
there,0.19999999999999998,5.16
lived,0.27999999999999997,5.44
a,0.19,5.630000000000001
young,0.22000000000000003,5.8500000000000005
woman,0.30000000000000004,6.15
named,0.20000000000000004,6.3500000000000005
Eliza.,0.29,6.640000000000001
She,0.16000000000000003,6.800000000000001
had,0.28,7.080000000000001
always,0.51,7.590000000000001
dreamt,0.36,7.950000000000001
of,0.2,8.15
the,0.05,8.200000000000001
day,0.15999999999999998,8.360000000000001
when,0.16,8.520000000000001
she,0.14,8.660000000000002
would,0.32,8.980000000000002
"""marry",0.38,9.360000000000003
someone,0.27999999999999997,9.640000000000002
"then""",0.42,10.060000000000002
and,0.43999999999999995,10.500000000000002
embark,0.20999999999999996,10.71
on,0.14,10.850000000000001
the,0.36,11.21
adventure,0.48,11.690000000000001
of,0.10000000000000002,11.790000000000001
a,0.12,11.91
lifetime,0.2800000000000001,12.19
with,0.14,12.33
her,0.29000000000000004,12.620000000000001
soulmate.,,12.620000000000001
The,0.25,12.870000000000001
villagers,0.35,13.22
often,,13.22
whispered,0.27,13.49
about,0.19,13.68
the,0.36,14.04
mysterious,0.5799999999999998,14.62
tradition,0.7300000000000001,15.35
that,0.24,15.59
governed,0.30000000000000004,15.89
their,0.66,16.55
lives:,,16.55
"""marry",0.2,16.75
me,0.21999999999999997,16.97
"until""",0.36000000000000004,17.33
was,0.14,17.47
an,0.35,17.82
unspoken,0.36,18.18
rule,0.19,18.37
that,0.26,18.630000000000003
bound,0.22000000000000003,18.85
them,0.33000000000000007,19.18
"together,",0.18,19.36
for,0.3,19.66
better,0.14,19.8
or,0.21000000000000002,20.01
for,0.24,20.25
worse.,0.4800000000000001,20.73
As,0.13,20.86
Eliza,0.45,21.31
approached,0.28,21.59
the,0.18,21.77
age,0.13999999999999999,21.91
of,0.28,22.19
"marriage,",0.46,22.650000000000002
she,0.22999999999999998,22.880000000000003
couldn't,,22.880000000000003
help,0.1,22.980000000000004
but,0.15999999999999998,23.140000000000004
wonder,0.27,23.410000000000004
who,,23.410000000000004
her,0.28,23.690000000000005
partner,0.38,24.070000000000004
would,0.15000000000000002,24.220000000000002
be,0.36000000000000004,24.580000000000002
and,0.15,24.73
how,,24.73
their,0.3600000000000001,25.09
story,0.2899999999999999,25.38
would,0.29000000000000004,25.669999999999998
unfold,0.30999999999999994,25.979999999999997
in,0.16000000000000003,26.139999999999997
this,0.19,26.33
enchanting,0.42000000000000004,26.75
land,0.4,27.15
where,0.30999999999999994,27.459999999999997
love,0.19,27.65
and,0.27,27.919999999999998
commitment,,27.919999999999998
were,,27.919999999999998
woven,0.25,28.169999999999998
into,0.16999999999999996,28.34
the,0.19,28.53
very,0.36,28.89
fabric,0.19999999999999998,29.09
of,0.20999999999999996,29.3
existence.,0.7899999999999999,30.09
Weeks,0.36,30.45
"later,",0.47000000000000003,30.919999999999998
"Igor,",,30.919999999999998
the,0.21999999999999997,31.139999999999997
village,0.39999999999999997,31.539999999999996
"matchmaker,",0.9000000000000001,32.44
began,0.2,32.64
his,0.13,32.77
search,0.21999999999999997,32.99
for,0.37,33.36
Eliza's,0.16000000000000003,33.519999999999996
perfect,,33.519999999999996
partner.,0.25,33.769999999999996
As,0.17,33.94
the,0.35,34.29
days,0.29000000000000004,34.58
turned,0.29000000000000004,34.87
into,0.13,35.0
"months,",0.8299999999999998,35.83
Eliza,0.24000000000000005,36.07
grew,0.07999999999999999,36.15
"anxious,",0.49,36.64
wondering,0.07,36.71
if,0.15000000000000002,36.86
she,0.15000000000000002,37.01
would,0.44000000000000006,37.449999999999996
ever,0.12000000000000001,37.56999999999999
find,,37.56999999999999
her,0.14,37.709999999999994
true,0.22999999999999998,37.93999999999999
love.,0.5499999999999999,38.48999999999999
"""Months",0.2700000000000001,38.75999999999999
later,0.24,38.99999999999999
"so,""",0.2,39.199999999999996
she,0.16000000000000003,39.35999999999999
would,0.22,39.57999999999999
say,0.16999999999999998,39.74999999999999
to,0.31,40.059999999999995
"herself,",0.3700000000000001,40.42999999999999
"""and",0.20999999999999996,40.63999999999999
still,0.24999999999999994,40.88999999999999
no,0.26,41.14999999999999
sign,0.19000000000000003,41.33999999999999
of,0.15000000000000002,41.48999999999999
my,0.20999999999999996,41.69999999999999
"soulmate.""",,41.69999999999999
Time,0.32,42.01999999999999
seemed,0.24,42.25999999999999
to,0.25,42.50999999999999
pass,,42.50999999999999
at,0.19000000000000003,42.69999999999999
an,0.45999999999999996,43.15999999999999
agonizingly,0.51,43.66999999999999
slow,,43.66999999999999
pace,0.22000000000000003,43.889999999999986
for,0.48999999999999994,44.37999999999999
"Eliza,",0.5799999999999998,44.95999999999999
as,0.13999999999999999,45.09999999999999
she,0.27,45.36999999999999
watched,0.27,45.63999999999999
her,0.38,46.019999999999996
friends,0.20999999999999996,46.23
and,0.25,46.48
neighbors,0.26,46.739999999999995
find,0.18,46.919999999999995
their,0.17,47.089999999999996
own,0.28,47.37
happily,0.31999999999999995,47.69
ever,0.25,47.94
afters.,,47.94
One,0.24000000000000002,48.18
"day,",0.24,48.42
while,0.27,48.690000000000005
sitting,0.16,48.85
by,0.22,49.07
the,0.36,49.43
"riverbank,",0.25,49.68
she,0.27,49.95
sighed,0.26,50.21
and,,50.21
"thought,",0.19999999999999996,50.410000000000004
"""At",0.27,50.68000000000001
this,,50.68000000000001
"rate,",0.25,50.93000000000001
I,0.14,51.07000000000001
am,0.29,51.36000000000001
turning,0.28,51.64000000000001
forty,0.32,51.96000000000001
before,0.47000000000000003,52.43000000000001
I,0.17000000000000004,52.60000000000001
even,0.6199999999999999,53.220000000000006
have,0.12000000000000001,53.34
a,0.26999999999999996,53.61000000000001
chance,0.21000000000000005,53.82000000000001
to,0.39,54.21000000000001
