word,timing,time_running,word_len,ends_in_period,ends_in_comma
From,0.1599999999999999,0.1599999999999999,4,False,False
the,0.2704951222575722,0.43049512225757214,3,False,False
moment,0.2299999999999999,0.660495122257572,6,False,False
I,0.28,0.940495122257572,1,False,False
learned,0.2399999999999999,1.180495122257572,7,False,False
to,0.24,1.420495122257572,2,False,False
string,0.32,1.740495122257572,6,False,False
together,0.3700000000000001,2.1104951222575723,8,False,False
"words,",0.7,2.8104951222575725,6,False,True
speaking,0.35,3.1604951222575726,8,False,False
became,0.19,3.3504951222575725,6,False,False
my,0.39,3.7404951222575726,2,False,False
sanctuary.,0.30062813075693506,4.041123253014508,10,True,False
"""Speak",0.2499999999999999,4.291123253014508,6,False,False
"up,",0.12,4.411123253014508,3,False,True
"child,""",0.75,5.161123253014508,7,False,False
said,0.18,5.341123253014508,4,False,False
"Mama,",0.2599999999999999,5.601123253014507,5,False,True
her,0.21,5.811123253014507,3,False,False
eyes,0.29,6.101123253014507,4,False,False
twinkling,0.29,6.3911232530145075,9,False,False
with,0.49,6.881123253014508,4,False,False
anticipation,0.75,7.631123253014508,12,False,False
as,0.1699999999999999,7.801123253014508,2,False,False
she,0.2299999999999999,8.031123253014508,3,False,False
waited,0.22,8.251123253014509,6,False,False
for,0.15,8.401123253014509,3,False,False
my,0.27,8.671123253014509,2,False,False
first,0.33,9.001123253014509,5,False,False
coherent,0.4299999999999999,9.431123253014508,8,False,False
sentence.,0.75,10.181123253014508,9,True,False
I,0.16,10.341123253014509,1,False,False
was,0.26,10.601123253014508,3,False,False
barely,0.28148179747187396,10.882605050486383,6,False,False
three,0.25,11.132605050486383,5,False,False
"then,",0.27599175957565936,11.408596810062042,5,False,True
but,0.16,11.568596810062042,3,False,False
I,0.27,11.838596810062041,1,False,False
remember,0.24,12.078596810062042,8,False,False
the,0.19,12.268596810062041,3,False,False
warmth,0.22,12.488596810062042,6,False,False
of,0.15,12.638596810062042,2,False,False
her,0.06,12.698596810062043,3,False,False
