word,timing,time_running
As,0.15,0.15
I,0.28,0.43000000000000005
sliced,0.35999999999999993,0.79
through,0.16,0.9500000000000001
the,0.2,1.1500000000000001
"cool,",,1.1500000000000001
crisp,,1.1500000000000001
"cucumber,",,1.1500000000000001
the,0.21,1.36
fresh,0.31000000000000005,1.6700000000000002
scent,0.33999999999999997,2.0100000000000002
wafted,0.2,2.2100000000000004
up,0.14999999999999997,2.3600000000000003
to,0.16999999999999998,2.5300000000000002
my,0.27,2.8000000000000003
"nose,",0.32,3.12
mingling,0.24000000000000005,3.3600000000000003
with,0.15,3.5100000000000002
the,0.21000000000000002,3.72
tangy,0.13,3.85
aroma,0.19,4.04
of,0.13000000000000003,4.17
a,0.18000000000000002,4.35
ripe,0.33999999999999997,4.6899999999999995
tomato,0.28,4.97
I,0.15000000000000002,5.12
had,0.2,5.32
just,0.19,5.510000000000001
cut,0.26,5.7700000000000005
into.,0.49,6.260000000000001
The,0.23000000000000004,6.490000000000001
kitchen,0.22999999999999998,6.720000000000001
was,0.19,6.910000000000001
my,,6.910000000000001
"sanctuary,",0.37,7.280000000000001
a,0.23000000000000004,7.510000000000002
place,,7.510000000000002
where,0.15999999999999998,7.670000000000002
I,0.12999999999999998,7.800000000000002
could,0.39,8.190000000000001
transform,0.46,8.650000000000002
simple,0.44999999999999996,9.100000000000001
ingredients,0.52,9.620000000000001
into,0.35,9.97
culinary,,9.97
masterpieces.,,9.97
My,0.23,10.200000000000001
name,0.28,10.48
is,0.23000000000000004,10.71
"Sam,",,10.71
a,0.18999999999999997,10.9
chef,0.24,11.14
by,0.36,11.5
profession,0.5999999999999999,12.1
and,0.25,12.35
a,0.26,12.61
food,0.15999999999999998,12.77
lover,0.21000000000000005,12.98
by,0.22000000000000003,13.200000000000001
heart.,,13.200000000000001
My,0.24,13.440000000000001
life,0.38999999999999996,13.830000000000002
revolved,0.32,14.150000000000002
around,0.34,14.490000000000002
food,0.13999999999999996,14.630000000000003
and,0.21999999999999997,14.850000000000003
"drink,",0.3399999999999999,15.190000000000003
from,0.16,15.350000000000003
the,0.0,15.350000000000003
crunch,0.14999999999999997,15.500000000000004
of,0.11000000000000003,15.610000000000003
a,0.01,15.620000000000003
perfectly,0.4,16.020000000000003
toasted,0.41000000000000003,16.430000000000003
baguette,0.29999999999999993,16.730000000000004
to,0.14999999999999997,16.880000000000003
the,0.22000000000000003,17.1
smooth,0.5299999999999999,17.630000000000003
richness,,17.630000000000003
of,0.14,17.770000000000003
a,0.16,17.930000000000003
well-aged,0.17,18.100000000000005
wine.,,18.100000000000005
The,,18.100000000000005
story,0.31999999999999995,18.420000000000005
I'm,0.18999999999999997,18.610000000000007
about,0.25,18.860000000000007
to,0.27,19.130000000000006
share,0.20000000000000004,19.330000000000005
is,0.22999999999999998,19.560000000000006
one,0.12,19.680000000000007
of,0.32999999999999996,20.010000000000005
"passion,",,20.010000000000005
"betrayal,",0.6499999999999999,20.660000000000004
and,0.29000000000000004,20.950000000000003
"redemption,",0.43,21.380000000000003
all,0.23,21.610000000000003
centered,0.35,21.960000000000004
around,0.14,22.100000000000005
the,0.24,22.340000000000003
world's,0.2700000000000001,22.610000000000003
most,0.43000000000000005,23.040000000000003
universal,0.14999999999999997,23.19
language,,23.19
-,0.31,23.5
food.,,23.5
It,0.23000000000000004,23.73
began,0.29,24.02
on,0.12,24.14
an,0.31999999999999995,24.46
ordinary,,24.46
"day,",0.3999999999999999,24.86
with,0.19,25.05
some,0.24,25.29
sliced,0.31,25.599999999999998
cucumber,0.5599999999999999,26.159999999999997
and,0.16,26.319999999999997
a,0.25,26.569999999999997
piece,0.18999999999999997,26.759999999999998
of,0.32999999999999996,27.089999999999996
tomato...,0.26,27.349999999999998
Despite,0.25,27.599999999999998
the,0.29,27.889999999999997
bustling,0.31000000000000005,28.199999999999996
kitchen,0.3,28.499999999999996
around,0.32,28.819999999999997
"me,",0.13,28.949999999999996
I,0.22999999999999998,29.179999999999996
felt,0.18,29.359999999999996
an,0.24,29.599999999999994
ocean,0.21000000000000002,29.809999999999995
away,0.21,30.019999999999996
from,0.31000000000000005,30.329999999999995
everyone.,,30.329999999999995
The,,30.329999999999995
clatter,0.21000000000000002,30.539999999999996
of,0.39,30.929999999999996
pots,,30.929999999999996
and,0.37,31.299999999999997
"pans,",0.6299999999999999,31.929999999999996
the,0.13000000000000003,32.059999999999995
sizzle,0.24000000000000005,32.3
of,0.19,32.489999999999995
meat,0.24000000000000002,32.73
on,0.12,32.849999999999994
the,,32.849999999999994
"grill,",0.64,33.489999999999995
the,0.09,33.58
chatter,0.22,33.8
of,0.18,33.98
my,0.25,34.23
fellow,,34.23
chefs,,34.23
-,,34.23
it,0.16000000000000003,34.38999999999999
all,,34.38999999999999
seemed,0.22999999999999998,34.61999999999999
to,0.21999999999999997,34.83999999999999
fade,0.24,35.07999999999999
into,0.17,35.24999999999999
a,0.25,35.49999999999999
distant,0.26999999999999996,35.769999999999996
hum.,0.5599999999999999,36.33
I,0.21000000000000002,36.54
was,0.24000000000000002,36.78
alone,0.21999999999999997,37.0
in,0.11,37.11
a,,37.11
sea,0.2,37.31
of,0.22,37.53
"people,",0.5999999999999999,38.13
like,0.13,38.260000000000005
a,0.32,38.580000000000005
solitary,0.38,38.96000000000001
boat,0.15,39.11000000000001
adrift,0.38000000000000006,39.49000000000001
on,0.44,39.93000000000001
a,0.35,40.28000000000001
"vast,",0.06,40.34000000000001
unending,0.44,40.78000000000001
sea.,0.24999999999999997,41.03000000000001
My,0.23,41.260000000000005
heart,0.17999999999999997,41.440000000000005
was,0.19,41.63
heavy,0.18999999999999997,41.82
with,0.1,41.92
a,,41.92
loneliness,0.36000000000000004,42.28
that,0.27,42.550000000000004
seemed,0.26999999999999996,42.82000000000001
to,0.27,43.09000000000001
seep,0.17999999999999997,43.27000000000001
into,0.29000000000000004,43.56000000000001
every,,43.56000000000001
corner,0.19000000000000003,43.75000000000001
of,0.18,43.93000000000001
my,0.20999999999999996,44.14000000000001
life.,0.76,44.900000000000006
I,0.27,45.17000000000001
remembered,0.24,45.41000000000001
the,0.03,45.44000000000001
hospital,0.39,45.83000000000001
"visits,",0.15000000000000002,45.98000000000001
sitting,0.22999999999999998,46.21000000000001
by,0.28,46.49000000000001
myself,0.30000000000000004,46.790000000000006
in,0.11000000000000003,46.900000000000006
the,0.06,46.96000000000001
sterile,0.35000000000000003,47.31000000000001
white,0.26,47.57000000000001
"room,",0.36,47.93000000000001
waiting,0.24000000000000005,48.17000000000001
for,0.07,48.24000000000001
news,0.20000000000000007,48.44000000000001
that,0.23000000000000004,48.67000000000001
never,0.26,48.93000000000001
came.,0.85,49.78000000000001
The,0.21000000000000002,49.99000000000001
memory,0.23999999999999996,50.23000000000001
was,0.2,50.430000000000014
like,0.12,50.55000000000001
a,0.23,50.78000000000001
distant,0.3500000000000001,51.13000000000001
"shore,",0.6699999999999999,51.80000000000001
unreachable,0.45,52.250000000000014
and,0.27,52.52000000000002
fading,,52.52000000000002
with,0.30000000000000004,52.820000000000014
time.,0.7,53.52000000000002
The,0.19,53.710000000000015
loneliness,0.26,53.97000000000001
was,0.18000000000000005,54.15000000000001
not,0.22999999999999998,54.38000000000001
just,0.24000000000000002,54.62000000000001
about,0.24,54.860000000000014
being,0.33999999999999997,55.20000000000002
physically,0.37,55.570000000000014
alone;,,55.570000000000014
it,0.2,55.77000000000002
was,0.21,55.98000000000002
about,0.31,56.29000000000002
feeling,0.47000000000000003,56.76000000000002
"disconnected,",0.4799999999999999,57.240000000000016
detached,0.35,57.59000000000002
from,0.14,57.73000000000002
the,0.2,57.93000000000002
world,0.32000000000000006,58.25000000000002
around,0.24000000000000005,58.49000000000002
me.,0.4600000000000001,58.950000000000024
Even,0.22999999999999998,59.18000000000002
as,0.14,59.32000000000002
I,0.22999999999999998,59.55000000000002
prepared,0.29000000000000004,59.84000000000002
food,0.13000000000000003,59.97000000000002
with,0.23,60.20000000000002
love,0.38000000000000006,60.58000000000002
and,0.22999999999999998,60.81000000000002
"care,",,60.81000000000002
there,0.18,60.990000000000016
was,0.13,61.12000000000002
a,0.2,61.32000000000002
hollow,0.32,61.64000000000002
emptiness,0.37,62.01000000000002
within,0.27,62.28000000000002
me,0.22999999999999998,62.51000000000002
that,0.04,62.55000000000002
no,0.22999999999999998,62.780000000000015
amount,0.22000000000000003,63.000000000000014
of,0.24,63.240000000000016
food,0.15999999999999998,63.40000000000001
or,0.25,63.65000000000001
drink,0.20000000000000004,63.850000000000016
could,0.07,63.920000000000016
fill.,,63.920000000000016
My,0.30000000000000004,64.22000000000001
family,0.28,64.50000000000001
was,0.20000000000000004,64.70000000000002
my,0.27,64.97000000000001
"anchor,",0.30999999999999994,65.28000000000002
my,0.22999999999999998,65.51000000000002
safe,0.4,65.91000000000003
harbor,0.24999999999999994,66.16000000000003
in,0.12,66.28000000000003
the,0.31,66.59000000000003
stormy,0.38999999999999996,66.98000000000003
sea,0.2,67.18000000000004
of,0.19,67.37000000000003
loneliness.,,67.37000000000003
My,0.30000000000000004,67.67000000000003
"wife,",0.49999999999999994,68.17000000000003
with,0.18,68.35000000000004
her,0.22999999999999998,68.58000000000004
warm,,68.58000000000004
smile,0.32999999999999996,68.91000000000004
and,0.31000000000000005,69.22000000000004
comforting,0.42999999999999994,69.65000000000005
"words,",0.1,69.75000000000004
was,0.19,69.94000000000004
my,0.08,70.02000000000004
lighthouse,0.42,70.44000000000004
guiding,0.19000000000000003,70.63000000000004
me,0.19999999999999998,70.83000000000004
back,0.17,71.00000000000004
to,0.3,71.30000000000004
shore.,,71.30000000000004
