word,timing,time_running,word_len,ends_in_period,ends_in_comma
As,0.1799999999999999,0.1799999999999999,2,False,False
I,0.22,0.3999999999999999,1,False,False
stepped,0.3,0.7,7,False,False
onto,0.19,0.8899999999999999,4,False,False
the,0.17,1.0599999999999998,3,False,False
rain-slicked,0.2499999999999999,1.3099999999999996,12,False,False
sidewalk,0.3399999999999999,1.6499999999999995,8,False,False
of,0.15,1.7999999999999994,2,False,False
my,0.09,1.8899999999999995,2,False,False
childhood,0.2,2.0899999999999994,9,False,False
"town,",0.27736662325466294,2.367366623254662,5,False,True
a,0.24,2.607366623254662,1,False,False
wave,0.15,2.757366623254662,4,False,False
of,0.263429806796793,3.0207964300514547,2,False,False
nostalgia,0.27,3.2907964300514547,9,False,False
washed,0.35,3.640796430051455,6,False,False
over,0.2706715493750017,3.9114679794264564,4,False,False
me.,0.24855435330529316,4.160022332731749,3,True,False
The,0.21,4.370022332731749,3,False,False
old,0.2,4.5700223327317495,3,False,False
brick,0.27,4.840022332731749,5,False,False
"buildings,",0.49,5.330022332731749,10,False,True
the,0.26,5.590022332731749,3,False,False
rusted,0.33,5.920022332731749,6,False,False
iron,0.15,6.0700223327317495,4,False,False
railing,0.2299999999999999,6.300022332731749,7,False,False
of,0.1399999999999999,6.440022332731749,2,False,False
the,0.18,6.6200223327317484,3,False,False
park,0.28,6.900022332731749,4,False,False
"bridge,",0.4699999999999998,7.3700223327317484,7,False,True
and,0.1099999999999999,7.480022332731749,3,False,False
the,0.06,7.540022332731748,3,False,False
familiar,0.43,7.970022332731748,8,False,False
silhouette,0.24,8.210022332731748,10,False,False
of,0.18,8.390022332731748,2,False,False
my,0.23,8.620022332731748,2,False,False
old,0.3,8.92002233273175,3,False,False
bedroom,0.4000000000000001,9.32002233273175,7,False,False
window,0.2699999999999999,9.590022332731749,6,False,False
all,0.27,9.860022332731749,3,False,False
seemed,0.2699999999999999,10.130022332731748,6,False,False
to,0.21,10.340022332731749,2,False,False
whisper,0.15,10.49002233273175,7,False,False
tales,0.21,10.70002233273175,5,False,False
of,0.16,10.86002233273175,2,False,False
my,0.263429806796793,11.123452139528544,2,False,False
past.,0.2557960958835019,11.379248235412046,5,True,False
I,0.16,11.539248235412046,1,False,False
was,0.26,11.799248235412046,3,False,False
back,0.1899999999999999,11.989248235412045,4,False,False
in,0.17,12.159248235412045,2,False,False
this,0.22,12.379248235412046,4,False,False
quaint,0.23,12.609248235412046,6,False,False
town,0.3,12.909248235412047,4,False,False
after,0.22,13.129248235412048,5,False,False
a,0.27,13.399248235412047,1,False,False
"decade,",0.28460836583287163,13.68385660124492,7,False,True
not,0.18,13.863856601244919,3,False,False
as,0.13,13.99385660124492,2,False,False
a,0.38,14.37385660124492,1,False,False
prodigal,0.3299999999999999,14.70385660124492,8,False,False
"son,",0.26,14.96385660124492,4,False,True
but,0.17,15.13385660124492,3,False,False
as,0.1399999999999999,15.27385660124492,2,False,False
