word,timing,time_running
As,0.17999999999999997,0.17999999999999997
I,0.22,0.39999999999999997
stepped,0.30000000000000004,0.7
onto,0.19,0.8899999999999999
the,0.17,1.0599999999999998
rain-slicked,0.24999999999999997,1.3099999999999998
sidewalk,0.33999999999999997,1.65
of,0.15000000000000002,1.7999999999999998
my,0.09000000000000001,1.89
childhood,0.2,2.09
"town,",,2.09
a,0.24,2.33
wave,0.15000000000000002,2.48
of,,2.48
nostalgia,0.27,2.75
washed,0.35,3.1
over,,3.1
me.,,3.1
The,0.21000000000000002,3.31
old,0.2,3.5100000000000002
brick,0.27,3.7800000000000002
"buildings,",0.49,4.2700000000000005
the,0.26,4.53
rusted,0.33000000000000007,4.86
iron,0.15000000000000002,5.010000000000001
railing,0.22999999999999998,5.24
of,0.13999999999999999,5.38
the,0.18,5.56
park,0.28,5.84
"bridge,",0.46999999999999986,6.31
and,0.10999999999999999,6.42
the,0.06,6.4799999999999995
familiar,0.43,6.909999999999999
silhouette,0.24,7.1499999999999995
of,0.18000000000000005,7.329999999999999
my,0.23,7.56
old,0.3,7.859999999999999
bedroom,0.4000000000000001,8.26
window,0.26999999999999996,8.53
all,0.27,8.799999999999999
seemed,0.26999999999999996,9.069999999999999
to,0.21,9.28
whisper,0.15,9.43
tales,0.21000000000000002,9.64
of,0.16,9.8
my,,9.8
past.,,9.8
I,0.16000000000000003,9.96
was,0.26,10.22
back,0.18999999999999997,10.41
in,0.17000000000000004,10.58
this,0.22,10.8
quaint,0.23000000000000004,11.030000000000001
town,0.3,11.330000000000002
after,0.22,11.550000000000002
a,0.27,11.820000000000002
"decade,",,11.820000000000002
not,0.18000000000000005,12.000000000000002
as,0.13000000000000003,12.130000000000003
a,0.38,12.510000000000003
prodigal,0.3299999999999999,12.840000000000003
"son,",0.26,13.100000000000003
but,0.17,13.270000000000003
as,0.13999999999999999,13.410000000000004
a,0.28,13.690000000000003
seasoned,0.5699999999999998,14.260000000000003
cartographer.,,14.260000000000003
My,0.21,14.470000000000004
job,0.28,14.750000000000004
was,0.14999999999999997,14.900000000000004
to,0.2,15.100000000000003
map,0.2,15.300000000000002
out,0.26,15.560000000000002
every,0.24999999999999994,15.810000000000002
nook,0.18,15.990000000000002
and,,15.990000000000002
cranny,0.23,16.220000000000002
of,0.2,16.42
this,,16.42
"place,",0.58,17.0
to,0.26,17.26
etch,0.18000000000000002,17.44
its,0.3,17.740000000000002
essence,0.31000000000000005,18.05
onto,0.16000000000000003,18.21
paper.,,18.21
Little,0.31000000000000005,18.52
did,0.12000000000000002,18.64
I,0.20000000000000004,18.84
know,0.19,19.03
that,0.29,19.32
this,0.29000000000000004,19.61
journey,0.21000000000000002,19.82
would,0.2,20.02
not,0.22999999999999998,20.25
only,0.15,20.4
lead,0.22999999999999998,20.63
me,0.22,20.849999999999998
through,0.15,20.999999999999996
the,0.24,21.239999999999995
winding,0.33,21.569999999999993
lanes,0.24000000000000005,21.80999999999999
and,0.30999999999999994,22.11999999999999
hidden,0.45,22.56999999999999
alleys,0.22000000000000003,22.78999999999999
of,0.16,22.94999999999999
my,0.22,23.169999999999987
hometown,0.38,23.549999999999986
but,0.27,23.819999999999986
also,0.33000000000000007,24.149999999999984
into,0.2,24.349999999999984
the,0.34,24.689999999999984
uncharted,0.6300000000000001,25.319999999999983
territories,0.38,25.69999999999998
of,0.2,25.89999999999998
my,0.19,26.089999999999982
own,,26.089999999999982
heart.,,26.089999999999982
"""Dude,",0.37,26.459999999999983
"dude,",,26.459999999999983
you're,1.25,27.709999999999983
"back!""",0.15999999999999998,27.869999999999983
I,,27.869999999999983
heard,0.09,27.959999999999983
a,0.3,28.259999999999984
familiar,0.39,28.649999999999984
voice,0.25999999999999995,28.909999999999986
call,0.21,29.119999999999987
out,0.16999999999999998,29.28999999999999
from,0.22999999999999998,29.51999999999999
behind,0.30000000000000004,29.81999999999999
me.,0.28,30.09999999999999
Turning,0.35000000000000003,30.449999999999992
"around,",0.34,30.789999999999992
I,0.20999999999999996,30.999999999999993
saw,0.16000000000000003,31.159999999999993
my,0.21,31.369999999999994
childhood,0.19,31.559999999999995
"friend,",,31.559999999999995
"Jake,",0.07,31.629999999999995
grinning,,31.629999999999995
from,0.19,31.819999999999997
ear,0.29999999999999993,32.12
to,0.26,32.379999999999995
ear.,0.4600000000000001,32.839999999999996
"""Like",0.22,33.059999999999995
"yeah,",,33.059999999999995
"um,",0.15999999999999998,33.21999999999999
it's,0.14999999999999997,33.36999999999999
been,0.13000000000000003,33.49999999999999
a,0.25,33.74999999999999
"while,""",0.59,34.339999999999996
I,0.35,34.69
"stammered,",0.7200000000000001,35.41
surprised,0.42000000000000004,35.83
by,0.11999999999999998,35.949999999999996
the,0.18000000000000005,36.129999999999995
sudden,0.35000000000000003,36.48
encounter.,,36.48
He,0.19,36.669999999999995
laughed,0.3400000000000001,37.01
heartily,,37.01
at,0.21,37.22
my,0.45999999999999996,37.68
awkwardness,0.36,38.04
and,0.43000000000000005,38.47
clapped,0.17000000000000004,38.64
me,0.18,38.82
on,0.16,38.98
the,,38.98
back.,,38.98
"""You",0.28,39.26
always,0.33999999999999997,39.6
had,0.10999999999999999,39.71
a,0.27999999999999997,39.99
way,0.16000000000000003,40.15
with,0.41000000000000003,40.559999999999995
"words,""",0.21000000000000002,40.769999999999996
he,0.30000000000000004,41.06999999999999
teased.,0.42999999999999994,41.49999999999999
I,0.28,41.779999999999994
"smiled,",0.37,42.14999999999999
he,0.30000000000000004,42.44999999999999
smiled,0.3499999999999999,42.79999999999999
back,,42.79999999999999
-,0.35000000000000003,43.14999999999999
a,0.32000000000000006,43.46999999999999
silent,0.45,43.919999999999995
exchange,0.37,44.28999999999999
that,0.24000000000000002,44.529999999999994
