word,timing,time_running,word_len,ends_in_period,ends_in_comma
In,0.12,0.12,2,False,False
the,0.27170521289636324,0.39170521289636323,3,False,False
quaint,0.26,0.6517052128963632,6,False,False
town,0.14,0.7917052128963632,4,False,False
of,0.3399999999999999,1.1317052128963632,2,False,False
"Montclair,",0.2799999999999999,1.4117052128963632,10,False,True
nestled,0.3199999999999999,1.731705212896363,7,False,False
between,0.17,1.901705212896363,7,False,False
the,0.11,2.011705212896363,3,False,False
rolling,0.41,2.421705212896363,7,False,False
hills,0.19,2.611705212896363,5,False,False
of,0.2694412248594952,2.881146437755858,2,False,False
"Vermont,",0.15,3.031146437755858,8,False,True
the,0.07,3.1011464377558577,3,False,False
Thompson,0.19,3.2911464377558577,8,False,False
family,0.42,3.7111464377558576,6,False,False
owned,0.15,3.8611464377558575,5,False,False
a,0.26,4.121146437755858,1,False,False
charming,0.26,4.3811464377558575,8,False,False
little,0.27,4.651146437755857,6,False,False
clothing,0.39,5.041146437755857,8,False,False
boutique,0.2830251530807035,5.32417159083656,8,False,False
that,0.3,5.62417159083656,4,False,False
had,0.15,5.77417159083656,3,False,False
been,0.36,6.13417159083656,4,False,False
passed,0.4499999999999999,6.584171590836561,6,False,False
down,0.1999999999999999,6.784171590836561,4,False,False
through,0.4000000000000001,7.184171590836561,7,False,False
generations.,0.29926565384476694,7.483437244681328,12,True,False
The,0.07,7.553437244681328,3,False,False
"boutique,",0.28014131751862204,7.83357856219995,9,False,True
known,0.6,8.43357856219995,5,False,False
as,0.34,8.77357856219995,2,False,False
'Threads,0.2499999999999999,9.02357856219995,8,False,False
of,0.39,9.41357856219995,2,False,False
"Time',",0.52,9.93357856219995,6,False,True
was,0.18,10.11357856219995,3,False,False
more,0.1699999999999999,10.28357856219995,4,False,False
than,0.33,10.61357856219995,4,False,False
just,0.33,10.94357856219995,4,False,False
a,0.2671772368226271,11.210755799022577,1,False,False
store;,0.28,11.490755799022576,6,False,False
it,0.21,11.700755799022577,2,False,False
was,0.14,11.840755799022578,3,False,False
a,0.34,12.180755799022577,1,False,False
tapestry,0.29,12.470755799022577,8,False,False
of,0.26,12.730755799022576,2,False,False
family,0.52,13.250755799022576,6,False,False
"relationships,",0.2914612577029623,13.542217056725539,14,False,True
woven,0.29,13.832217056725538,5,False,False
together,0.26,14.092217056725538,8,False,False
with,0.3799999999999999,14.472217056725537,4,False,False
threads,0.22,14.692217056725537,7,False,False
of,0.25,14.942217056725537,2,False,False
"love,",0.2710853653711498,15.213302422096687,5,False,True
"disagreements,",0.7,15.913302422096686,14,False,True
and,0.48,16.393302422096685,3,False,False
reconciliation.,0.3060576179553711,16.699360040052056,15,True,False
Every,0.29,16.989360040052055,5,False,False
morning,0.17,17.159360040052057,7,False,False
at,0.2694412248594952,17.428801264911552,2,False,False
precisely,0.28528914111757153,17.714090406029122,9,False,False
8:45,0.2099999999999999,17.924090406029123,4,False,False
"am,",0.75,18.674090406029123,3,False,True
the,0.38,19.054090406029122,3,False,False
Thompsons,0.2999999999999999,19.354090406029123,9,False,False
would,0.29,19.64409040602912,5,False,False
gather,0.3,19.944090406029122,6,False,False
around,0.33,20.27409040602912,6,False,False
their,0.2999999999999999,20.57409040602912,5,False,False
antique,0.3600000000000001,20.93409040602912,7,False,False
oak,0.26,21.194090406029122,3,False,False
table,0.3199999999999999,21.514090406029123,5,False,False
for,0.13,21.64409040602912,3,False,False
a,0.26,21.904090406029123,1,False,False
hearty,0.27849717700696736,22.182587583036092,6,False,False
"breakfast,",0.09,22.272587583036092,10,False,True
a,0.26,22.532587583036094,1,False,False
ritual,0.4,22.932587583036092,6,False,False
as,0.3099999999999999,23.24258758303609,2,False,False
comforting,0.2800000000000001,23.522587583036092,10,False,False
and,0.3299999999999999,23.85258758303609,3,False,False
familiar,0.22,24.07258758303609,8,False,False
as,0.1899999999999999,24.26258758303609,2,False,False
the,0.13,24.39258758303609,3,False,False
aroma,0.54,24.93258758303609,5,False,False
of,0.26,25.19258758303609,2,False,False
freshly,0.36,25.55258758303609,7,False,False
brewed,0.26,25.81258758303609,6,False,False
coffee,0.25,26.06258758303609,6,False,False
that,0.23,26.29258758303609,4,False,False
filled,0.1999999999999999,26.49258758303609,6,False,False
their,0.25,26.74258758303609,5,False,False
cozy,0.1699999999999999,26.91258758303609,4,False,False
kitchen.,0.29020970169729476,27.202797284733382,8,True,False
The,0.27170521289636324,27.474502497629747,3,False,False
conversation,0.1899999999999999,27.664502497629748,12,False,False
would,0.17,27.83450249762975,5,False,False
often,0.41,28.24450249762975,5,False,False
revolve,0.3699999999999999,28.61450249762975,7,False,False
around,0.23,28.84450249762975,6,False,False
the,0.27170521289636324,29.116207710526115,3,False,False
boutique,0.18,29.296207710526115,8,False,False
-,0.18,29.476207710526115,1,False,False
new,0.4,29.876207710526113,3,False,False
"designs,",0.54,30.416207710526113,8,False,True
customer,0.55,30.966207710526113,8,False,False
"preferences,",0.2869332816292262,31.25314099215534,12,False,True
inventory,0.44,31.693140992155342,9,False,False
management,0.2875531291544396,31.98069412130978,10,False,False
-,0.7000000000000001,32.680694121309784,1,False,False
punctuated,0.3899999999999999,33.070694121309785,10,False,False
by,0.11,33.180694121309784,2,False,False
the,0.27170521289636324,33.45239933420615,3,False,False
repeated,0.53,33.98239933420615,8,False,False
clinking,0.2199999999999999,34.20239933420615,8,False,False
of,0.4600000000000001,34.66239933420615,2,False,False
cutlery,0.3799999999999999,35.04239933420615,7,False,False
against,0.4599999999999999,35.50239933420615,7,False,False
porcelain,0.4599999999999999,35.962399334206154,9,False,False
plates.,0.2879457136604267,36.25034504786658,7,True,False
The,0.2,36.450345047866584,3,False,False
boutique,0.2830251530807035,36.733370200947284,8,False,False
and,0.17,36.903370200947286,3,False,False
their,0.17,37.07337020094729,5,False,False
home,0.2099999999999999,37.28337020094729,4,False,False
were,0.17,37.45337020094729,4,False,False
not,0.2,37.65337020094729,3,False,False
just,0.37,38.02337020094729,4,False,False
locations,0.33,38.35337020094729,9,False,False
but,0.2,38.55337020094729,3,False,False
living,0.36,38.91337020094729,6,False,False
entities,0.38,39.293370200947294,8,False,False
that,0.31,39.603370200947296,4,False,False
bore,0.07,39.673370200947296,4,False,False
silent,0.3600000000000001,40.033370200947296,6,False,False
witness,0.2499999999999999,40.283370200947296,7,False,False
to,0.1699999999999999,40.4533702009473,2,False,False
their,0.31,40.7633702009473,5,False,False
lives,0.51,41.2733702009473,5,False,False
unfolding.,0.5900000000000001,41.8633702009473,10,True,False
The,0.07,41.9333702009473,3,False,False
Thompson,0.0699999999999999,42.0033702009473,8,False,False
home,0.3099999999999999,42.313370200947304,4,False,False
was,0.15,42.4633702009473,3,False,False
a,0.35,42.813370200947304,1,False,False
picturesque,0.46,43.273370200947305,11,False,False
two-story,0.28,43.553370200947306,9,False,False
"Victorian,",0.4299999999999999,43.983370200947306,10,False,True
its,0.26,44.243370200947304,3,False,False
charm,0.53,44.773370200947305,5,False,False
accentuated,0.5,45.273370200947305,11,False,False
by,0.13,45.40337020094731,2,False,False
the,0.27170521289636324,45.67507541384367,3,False,False
vibrant,0.2807611650438354,45.95583657888751,7,False,False
geraniums,0.36,46.315836578887506,9,False,False
that,0.18,46.495836578887506,4,False,False
sat,0.3,46.7958365788875,3,False,False
on,0.13,46.925836578887505,2,False,False
the,0.41,47.3358365788875,3,False,False
"windowsill,",0.35,47.6858365788875,11,False,True
their,0.1899999999999999,47.8758365788875,5,False,False
red,0.37,48.2458365788875,3,False,False
blossoms,0.26,48.5058365788875,8,False,False
a,0.23,48.73583657888749,1,False,False
stark,0.2900000000000001,49.02583657888749,5,False,False
contrast,0.3599999999999999,49.38583657888749,8,False,False
against,0.31,49.695836578887494,7,False,False
the,0.27170521289636324,49.96754179178386,3,False,False
white,0.2099999999999999,50.17754179178386,5,False,False
wooden,0.38,50.55754179178386,6,False,False
frames.,0.75,51.30754179178386,7,True,False
The,0.3,51.60754179178386,3,False,False
boutique,0.17,51.77754179178386,8,False,False
was,0.2299999999999999,52.00754179178386,3,False,False
just,0.34,52.34754179178386,4,False,False
a,0.49,52.83754179178386,1,False,False
stone's,0.3399999999999999,53.17754179178387,7,False,False
throw,0.32,53.49754179178387,5,False,False
"away,",0.11,53.607541791783866,5,False,True
nestled,0.26,53.867541791783864,7,False,False
at,0.18,54.047541791783864,2,False,False
the,0.1999999999999999,54.24754179178387,3,False,False
end,0.2299999999999999,54.477541791783864,3,False,False
of,0.11,54.58754179178386,2,False,False
a,0.39,54.977541791783864,1,False,False
cobblestone,0.4700000000000001,55.44754179178386,11,False,False
path,0.15,55.59754179178386,4,False,False
that,0.18,55.77754179178386,4,False,False
meandered,0.3999999999999999,56.17754179178386,9,False,False
through,0.1699999999999999,56.34754179178386,7,False,False
their,0.35,56.69754179178386,5,False,False
manicured,0.33,57.02754179178386,9,False,False
garden.,0.2879457136604267,57.31548750544429,7,True,False
On,0.2099999999999999,57.52548750544429,2,False,False
sunny,0.3400000000000001,57.86548750544429,5,False,False
"days,",0.36,58.22548750544429,5,False,True
the,0.24,58.465487505444294,3,False,False
children,0.2899999999999999,58.75548750544429,8,False,False
would,0.2,58.955487505444296,5,False,False
often,0.31,59.2654875054443,5,False,False
play,0.19,59.455487505444296,4,False,False
on,0.13,59.5854875054443,2,False,False
