word,timing,time_running
I,0.31999999999999995,0.31999999999999995
never,0.36,0.6799999999999999
imagined,0.36,1.04
that,0.14000000000000004,1.1800000000000002
the,0.5899999999999999,1.77
quiet,0.23000000000000004,2.0
town,0.17999999999999997,2.18
of,0.30000000000000004,2.4800000000000004
Eldridge,,2.4800000000000004
would,0.18999999999999997,2.6700000000000004
hold,0.22999999999999995,2.9000000000000004
any,0.25,3.1500000000000004
"secrets,",0.27999999999999997,3.43
let,0.22999999999999998,3.66
alone,0.38999999999999996,4.05
ones,0.20000000000000004,4.25
that,0.19,4.44
could,0.37,4.8100000000000005
unravel,0.29000000000000004,5.1000000000000005
the,0.12000000000000001,5.220000000000001
very,0.35,5.57
fabric,0.20000000000000007,5.7700000000000005
of,,5.7700000000000005
what,0.14,5.91
I,0.20999999999999996,6.12
believed,0.27,6.390000000000001
to,0.13,6.5200000000000005
be,,6.5200000000000005
true.,,6.5200000000000005
From,0.14999999999999997,6.670000000000001
the,0.0,6.670000000000001
moment,0.1,6.7700000000000005
I,0.24999999999999997,7.0200000000000005
stepped,0.4,7.420000000000001
into,0.16,7.580000000000001
the,0.23000000000000004,7.810000000000001
dimly,0.23000000000000004,8.040000000000001
lit,1.9899999999999995,10.030000000000001
"library,",0.07,10.100000000000001
I,0.19999999999999998,10.3
knew,0.32999999999999996,10.63
something,0.29000000000000004,10.920000000000002
was,0.14,11.060000000000002
amiss;,0.25,11.310000000000002
the,0.19,11.500000000000002
air,0.5599999999999999,12.060000000000002
was,0.22,12.280000000000003
thick,0.16,12.440000000000003
with,,12.440000000000003
"silence,",,12.440000000000003
a,0.27,12.710000000000003
silence,0.31,13.020000000000003
that,0.28,13.300000000000002
screamed,0.37,13.670000000000002
louder,,13.670000000000002
than,0.23,13.900000000000002
any,0.07999999999999999,13.980000000000002
words,0.26,14.240000000000002
could.,0.5299999999999999,14.770000000000001
Mrs.,,14.770000000000001
"Haversham,",,14.770000000000001
the,0.26,15.030000000000001
"librarian,",,15.030000000000001
did,0.17,15.200000000000001
not,0.16,15.360000000000001
greet,,15.360000000000001
me,0.18,15.540000000000001
with,0.14,15.680000000000001
her,0.28,15.96
usual,0.13,16.09
"nod,",0.28,16.37
nor,0.18,16.55
did,0.17000000000000004,16.720000000000002
she,0.29999999999999993,17.020000000000003
glance,0.14999999999999997,17.17
up,0.2,17.37
from,0.18,17.55
her,,17.55
desk.,,17.55
The,0.23000000000000004,17.78
rows,0.17,17.950000000000003
of,,17.950000000000003
"books,",0.87,18.820000000000004
once,0.21000000000000002,19.030000000000005
my,0.38,19.410000000000004
"sanctuary,",,19.410000000000004
now,0.27,19.680000000000003
seemed,0.21999999999999997,19.900000000000002
like,0.32999999999999996,20.23
towering,0.39,20.62
walls,0.18000000000000002,20.8
of,0.29000000000000004,21.09
"mystery,",0.29999999999999993,21.39
each,0.33,21.72
spine,0.21999999999999997,21.939999999999998
holding,0.13,22.069999999999997
a,0.26,22.33
story,0.43,22.759999999999998
that,0.26,23.02
suddenly,0.35999999999999993,23.38
felt,0.96,24.34
foreboding.,,24.34
I,0.21999999999999997,24.56
couldn't,0.20000000000000007,24.759999999999998
shake,0.15999999999999998,24.919999999999998
the,0.0,24.919999999999998
feeling,0.25,25.169999999999998
that,0.16,25.33
the,0.39,25.72
answers,0.28,26.0
I,0.23,26.23
sought,0.18,26.41
would,0.18000000000000002,26.59
not,0.22999999999999998,26.82
bring,0.16999999999999996,26.990000000000002
me,0.05,27.040000000000003
peace.,,27.040000000000003
As,0.13999999999999999,27.180000000000003
I,0.27,27.450000000000003
delved,0.1,27.550000000000004
deeper,0.25999999999999995,27.810000000000006
into,0.18999999999999997,28.000000000000007
the,0.37,28.370000000000008
heart,0.13999999999999999,28.51000000000001
of,0.13,28.640000000000008
the,0.32,28.960000000000008
"library,",0.6399999999999999,29.60000000000001
every,0.45,30.050000000000008
whisper,0.19000000000000003,30.24000000000001
of,0.25,30.49000000000001
turning,0.31,30.800000000000008
pages,0.35,31.15000000000001
felt,4.32,35.47000000000001
like,0.15000000000000002,35.62000000000001
a,0.3800000000000001,36.000000000000014
warning—a,0.26,36.26000000000001
warning,0.21000000000000005,36.47000000000001
I,0.14,36.610000000000014
did,0.15000000000000002,36.76000000000001
not,0.25,37.01000000000001
heed.,,37.01000000000001
Among,0.19999999999999998,37.210000000000015
the,0.23000000000000004,37.44000000000001
maze,0.15,37.59000000000001
of,0.21999999999999997,37.81000000000001
"shelves,",0.52,38.33000000000001
my,0.29000000000000004,38.62000000000001
fingers,0.30000000000000004,38.92000000000001
brushed,0.26,39.18000000000001
against,0.26,39.440000000000005
the,,39.440000000000005
spines,0.39,39.830000000000005
of,0.16999999999999998,40.00000000000001
countless,0.33999999999999997,40.34000000000001
"volumes,",0.25,40.59000000000001
each,0.12000000000000002,40.71000000000001
embossed,0.21,40.92000000000001
with,0.42,41.34000000000001
titles,0.21999999999999997,41.56000000000001
that,,41.56000000000001
hinted,,41.56000000000001
at,0.26,41.82000000000001
forgotten,0.44000000000000006,42.260000000000005
lore,0.13,42.39000000000001
and,0.26999999999999996,42.66000000000001
ancient,0.16999999999999998,42.83000000000001
wisdom.,,42.83000000000001
It,0.5800000000000001,43.41000000000001
was,0.12,43.53000000000001
a,0.27,43.80000000000001
"dusty,",0.30999999999999994,44.110000000000014
leather-bound,,44.110000000000014
tome,0.17999999999999997,44.29000000000001
that,,44.29000000000001
finally,0.43999999999999995,44.73000000000001
caught,0.18,44.91000000000001
my,0.24,45.15000000000001
"eye,",0.16999999999999996,45.320000000000014
its,0.09,45.41000000000002
cover,0.18,45.59000000000002
cracked,,45.59000000000002
with,0.21000000000000002,45.80000000000002
"age,",0.21000000000000002,46.01000000000002
yet,0.15000000000000002,46.16000000000002
it,0.27,46.43000000000002
seemed,0.24000000000000005,46.67000000000002
to,0.32,46.99000000000002
pulsate,0.17999999999999997,47.17000000000002
with,,47.17000000000002
a,0.2,47.370000000000026
life,0.13999999999999999,47.510000000000026
of,0.18999999999999997,47.700000000000024
its,0.14,47.840000000000025
own.,0.30000000000000004,48.14000000000002
Beside,0.18,48.32000000000002
it,0.21,48.53000000000002
lay,0.31999999999999995,48.85000000000002
an,0.16000000000000003,49.01000000000002
old,0.5900000000000001,49.60000000000002
brass,0.33999999999999997,49.940000000000026
"key,",0.2,50.14000000000003
its,0.37,50.510000000000026
purpose,0.22,50.730000000000025
"unknown,",,50.730000000000025
yet,0.56,51.29000000000003
unmistakably,0.51,51.800000000000026
linked,0.3500000000000001,52.15000000000003
to,0.14,52.29000000000003
the,0.06,52.35000000000003
secrets,0.20000000000000007,52.55000000000003
the,0.17,52.720000000000034
book,0.31000000000000005,53.03000000000004
held.,,53.03000000000004
I,,53.03000000000004
pocketed,0.15,53.180000000000035
the,0.38999999999999996,53.570000000000036
"key,",0.51,54.080000000000034
feeling,0.17,54.250000000000036
its,0.21,54.460000000000036
cold,0.27,54.73000000000004
weight,0.28,55.01000000000004
against,0.3700000000000001,55.38000000000004
my,0.31999999999999995,55.70000000000004
thigh.,0.3600000000000001,56.06000000000004
Further,0.26,56.320000000000036
down,0.17999999999999997,56.500000000000036
the,1.9000000000000001,58.400000000000034
"aisle,",0.5,58.900000000000034
a,0.32,59.220000000000034
flickering,0.5800000000000001,59.80000000000003
candle,0.36,60.16000000000003
cast,0.5,60.66000000000003
shadows,0.37000000000000005,61.03000000000003
over,0.18,61.21000000000003
a,0.41,61.620000000000026
map,0.33000000000000007,61.950000000000024
sprawled,0.27,62.22000000000003
across,0.27,62.49000000000003
a,0.16,62.65000000000003
heavy,0.21,62.86000000000003
oak,,62.86000000000003
"table,",0.43999999999999995,63.300000000000026
its,0.22,63.520000000000024
edges,0.2,63.72000000000003
frayed,0.19,63.910000000000025
and,0.27,64.18000000000002
corners,0.02,64.20000000000002
singed.,0.24,64.44000000000001
The,0.15,64.59000000000002
map,0.36,64.95000000000002
depicted,0.33999999999999997,65.29000000000002
Eldridge,0.06,65.35000000000002
as,0.14,65.49000000000002
it,0.13,65.62000000000002
was,0.28,65.90000000000002
centuries,0.3,66.20000000000002
"ago,",0.16,66.36000000000001
marked,0.19,66.55000000000001
with,0.29000000000000004,66.84000000000002
symbols,0.31,67.15000000000002
and,0.31999999999999995,67.47000000000001
locations,0.33,67.80000000000001
that,0.19,67.99000000000001
no,0.28,68.27000000000001
longer,0.4099999999999999,68.68
existed,0.36999999999999994,69.05000000000001
in,0.18,69.23000000000002
any,0.41,69.64000000000001
modern,1.64,71.28000000000002
guide.,,71.28000000000002
A,0.25,71.53000000000002
silver,0.35,71.88000000000001
locket,0.18000000000000002,72.06000000000002
lay,0.27,72.33000000000001
open,0.25,72.58000000000001
beside,0.27,72.85000000000001
the,0.18,73.03000000000002
"map,",0.20999999999999996,73.24000000000001
its,0.22,73.46000000000001
chain,0.37,73.83000000000001
"tangled,",0.28,74.11000000000001
the,0.27999999999999997,74.39000000000001
portrait,0.4,74.79000000000002
inside,0.37,75.16000000000003
worn,0.21000000000000002,75.37000000000002
away,0.13,75.50000000000001
by,0.22000000000000003,75.72000000000001
time,0.24000000000000002,75.96000000000001
but,0.23000000000000004,76.19000000000001
still,0.36,76.55000000000001
exuding,0.31,76.86000000000001
a,0.27,77.13000000000001
sense,0.4000000000000001,77.53000000000002
of,0.25000000000000006,77.78000000000002
longing,0.15000000000000002,77.93000000000002
and,0.32999999999999996,78.26000000000002
loss.,0.09,78.35000000000002
These,0.37,78.72000000000003
"objects,",0.7099999999999999,79.43000000000002
each,0.15999999999999998,79.59000000000002
with,0.17000000000000004,79.76000000000002
their,0.19,79.95000000000002
own,0.58,80.53000000000002
"story,",0.6200000000000001,81.15000000000002
seemed,0.26,81.41000000000003
to,0.19,81.60000000000002
beckon,0.12000000000000002,81.72000000000003
me,0.24000000000000002,81.96000000000002
deeper,0.16,82.12000000000002
into,0.25,82.37000000000002
the,0.34,82.71000000000002
mystery,0.30000000000000004,83.01000000000002
that,0.5800000000000001,83.59000000000002
enveloped,0.2,83.79000000000002
"Eldridge,",0.21000000000000002,84.00000000000001
guiding,0.48,84.48000000000002
me,0.5700000000000001,85.05000000000001
towards,0.2700000000000001,85.32000000000001
truths,0.2,85.52000000000001
that,0.20999999999999996,85.73
were,0.22000000000000003,85.95
hidden,0.4,86.35000000000001
in,,86.35000000000001
plain,0.76,87.11000000000001
sight.,0.19,87.30000000000001
As,0.14,87.44000000000001
I,0.31999999999999995,87.76
delved,0.46,88.22
deeper,,88.22
into,0.23000000000000004,88.45
the,0.22999999999999998,88.68
enigma,0.23000000000000004,88.91000000000001
of,,88.91000000000001
"Eldridge,",0.15,89.06000000000002
it,0.21000000000000002,89.27000000000001
became,0.30000000000000004,89.57000000000001
clear,0.27,89.84
that,0.19,90.03
the,0.27,90.3
heart,0.16,90.46
of,0.16,90.61999999999999
this,0.07,90.68999999999998
mystery,0.21,90.89999999999998
was,0.20999999999999996,91.10999999999997
not,0.24999999999999997,91.35999999999997
just,0.16999999999999998,91.52999999999997
in,0.5000000000000001,92.02999999999997
the,0.36,92.38999999999997
objects,0.23000000000000004,92.61999999999998
I,0.13999999999999996,92.75999999999998
found,0.29000000000000004,93.04999999999998
but,0.4700000000000001,93.51999999999998
in,0.16,93.67999999999998
the,0.18000000000000002,93.85999999999999
intricate,0.37,94.22999999999999
web,0.26,94.49
of,0.41000000000000003,94.89999999999999
relationships,,94.89999999999999
that,,94.89999999999999
had,0.34,95.24
been,0.18,95.42
woven,0.13,95.55
over,0.21000000000000002,95.75999999999999
generations.,0.52,96.27999999999999
Mrs.,0.69,96.96999999999998
"Haversham,",0.14,97.10999999999999
more,0.24,97.34999999999998
than,0.27,97.61999999999998
a,0.14,97.75999999999998
mere,,97.75999999999998
"librarian,",0.36,98.11999999999998
was,0.28,98.39999999999998
the,0.32000000000000006,98.71999999999997
keeper,0.5,99.21999999999997
of,0.4900000000000001,99.70999999999997
the,,99.70999999999997
town's,,99.70999999999997
"history,",,99.70999999999997
her,0.1,99.80999999999996
lineage,0.12,99.92999999999996
intertwined,0.29000000000000004,100.21999999999997
with,0.3999999999999999,100.61999999999998
Eldridge's,0.14,100.75999999999998
secrets.,0.08000000000000002,100.83999999999997
She,0.30000000000000004,101.13999999999997
and,0.24,101.37999999999997
my,0.30000000000000004,101.67999999999996
grandfather,0.32,101.99999999999996
had,0.20000000000000004,102.19999999999996
been,0.24000000000000002,102.43999999999996
colleagues,0.19,102.62999999999995
for,0.20000000000000004,102.82999999999996
"years,",0.22,103.04999999999995
working,0.03,103.07999999999996
side,,103.07999999999996
by,0.35,103.42999999999995
side,,103.42999999999995
in,0.29,103.71999999999996
this,,103.71999999999996
very,0.29000000000000004,104.00999999999996
"library,",0.36,104.36999999999996
their,0.36,104.72999999999996
partnership,0.15,104.87999999999997
