word,timing,time_running,word_len,ends_in_period,ends_in_comma
Once,0.15,0.15,4,False,False
upon,0.1699999999999999,0.3199999999999999,4,False,False
a,0.26732739622773954,0.5873273962277394,1,False,False
time,0.26,0.8473273962277394,4,False,False
in,0.11,0.9573273962277394,2,False,False
a,0.2,1.1573273962277395,1,False,False
quaint,0.22,1.3773273962277395,6,False,False
little,0.28,1.6573273962277395,6,False,False
"town,",0.5900000000000001,2.24732739622774,5,False,True
nestled,0.3,2.5473273962277396,7,False,False
between,0.36,2.9073273962277395,7,False,False
rolling,0.28669229999271145,3.194019696220451,7,False,False
hills,0.2299999999999999,3.424019696220451,5,False,False
and,0.26,3.6840196962204512,3,False,False
a,0.3,3.984019696220451,1,False,False
sparkling,0.38,4.364019696220451,9,False,False
"river,",0.26917714160376627,4.633196837824217,6,False,True
there,0.18,4.813196837824217,5,False,False
was,0.12,4.933196837824217,3,False,False
a,0.26732739622773954,5.200524234051956,1,False,False
tight-knit,0.48,5.680524234051957,10,False,False
community,0.2199999999999999,5.900524234051956,9,False,False
where,0.13,6.030524234051956,5,False,False
relationships,0.4700000000000001,6.500524234051956,13,False,False
were,0.14,6.640524234051956,4,False,False
the,0.2199999999999999,6.860524234051955,3,False,False
cornerstone,0.2299999999999999,7.090524234051955,11,False,False
of,0.19,7.280524234051955,2,False,False
their,0.3400000000000001,7.620524234051955,5,False,False
lives.,0.75,8.370524234051956,6,True,False
The,0.28,8.650524234051955,3,False,False
townspeople,0.6699999999999999,9.320524234051955,11,False,False
cherished,0.26,9.580524234051955,9,False,False
the,0.27378236414939683,9.854306598201353,3,False,False
bonds,0.2,10.054306598201352,5,False,False
they,0.1599999999999999,10.214306598201352,4,False,False
shared,0.19,10.404306598201352,6,False,False
with,0.17,10.574306598201352,4,False,False
their,0.41,10.984306598201352,5,False,False
"families,",0.56,11.544306598201352,9,False,True
parents,0.18,11.724306598201352,7,False,False
and,0.35,12.074306598201352,3,False,False
"friends,",0.26,12.334306598201351,8,False,True
and,0.14,12.474306598201352,3,False,False
took,0.2199999999999999,12.694306598201353,4,False,False
great,0.3,12.994306598201353,5,False,False
pride,0.22,13.214306598201354,5,False,False
in,0.27,13.484306598201353,2,False,False
nurturing,0.3,13.784306598201354,9,False,False
these,0.37,14.154306598201353,5,False,False
connections.,0.29670491094512313,14.451011509146477,12,True,False
It,0.15,14.601011509146478,2,False,False
was,0.37,14.971011509146477,3,False,False
customary,0.3299999999999999,15.301011509146477,9,False,False
for,0.15,15.451011509146477,3,False,False
them,0.31,15.761011509146478,4,False,False
to,0.27055488018856816,16.031566389335048,2,False,False
gather,0.31,16.341566389335046,6,False,False
around,0.3,16.641566389335047,6,False,False
the,0.27378236414939683,16.915348753484444,3,False,False
town,0.3,17.215348753484445,4,False,False
square,0.37,17.585348753484446,6,False,False
every,0.34,17.925348753484446,5,False,False
"weekend,",0.27563210952542355,18.20098086300987,8,False,True
sharing,0.4,18.60098086300987,7,False,False
stories,0.2700000000000001,18.87098086300987,7,False,False
of,0.27,19.14098086300987,2,False,False
love,0.1499999999999999,19.290980863009867,4,False,False
and,0.31,19.600980863009866,3,False,False
"friendship,",0.2853145614079095,19.886295424417774,11,False,True
telling,0.21,20.096295424417775,7,False,False
their,0.34,20.436295424417775,5,False,False
families,0.26,20.696295424417777,8,False,False
about,0.21,20.906295424417777,5,False,False
the,0.27,21.176295424417777,3,False,False
week's,0.2499999999999999,21.426295424417777,6,False,False
events,0.2499999999999999,21.676295424417777,6,False,False
and,0.24,21.916295424417775,3,False,False
seeking,0.3199999999999999,22.236295424417776,7,False,False
advice,0.21,22.446295424417777,6,False,False
from,0.13,22.576295424417776,4,False,False
the,0.19,22.766295424417777,3,False,False
wise,0.12,22.886295424417778,4,False,False
elders,0.2834648160318828,23.169760240449662,6,False,False
who,0.17,23.339760240449664,3,False,False
had,0.2299999999999999,23.569760240449664,3,False,False
seen,0.18,23.749760240449664,4,False,False
it,0.2299999999999999,23.979760240449664,2,False,False
all.,0.28,24.259760240449666,4,True,False
In,0.18,24.439760240449665,2,False,False
this,0.28,24.719760240449666,4,False,False
"town,",0.6900000000000001,25.409760240449668,5,False,True
relationships,0.5,25.909760240449668,13,False,False
were,0.15,26.059760240449666,4,False,False
