word,timing,time_running,word_len,ends_in_period,ends_in_comma
Once,0.3299999999999999,0.3299999999999999,4,False,False
upon,0.1999999999999999,0.5299999999999998,4,False,False
a,0.27077346916397327,0.8007734691639731,1,False,False
"time,",0.48,1.280773469163973,5,False,True
in,0.0999999999999999,1.3807734691639728,2,False,False
a,0.3,1.6807734691639729,1,False,False
quaint,0.21,1.8907734691639728,6,False,False
little,0.2299999999999999,2.120773469163973,6,False,False
village,0.3799999999999999,2.5007734691639727,7,False,False
nestled,0.32,2.8207734691639725,7,False,False
between,0.27,3.0907734691639726,7,False,False
the,0.14,3.2307734691639727,3,False,False
lush,0.23,3.4607734691639727,4,False,False
green,0.3199999999999999,3.7807734691639725,5,False,False
hills,0.31,4.090773469163972,5,False,False
and,0.4,4.4907734691639725,3,False,False
the,0.3,4.790773469163972,3,False,False
sparkling,0.38,5.170773469163972,9,False,False
blue,0.27265113353208714,5.4434246026960595,4,False,False
"sea,",0.3,5.743424602696059,4,False,True
there,0.18,5.923424602696059,5,False,False
was,0.14,6.063424602696059,3,False,False
a,0.28,6.343424602696059,1,False,False
renowned,0.3899999999999999,6.733424602696059,8,False,False
tailor,0.27,7.003424602696059,6,False,False
named,0.3400000000000001,7.343424602696059,5,False,False
Emilia.,0.15,7.493424602696059,7,True,False
Her,0.21,7.703424602696059,3,False,False
nimble,0.38,8.08342460269606,6,False,False
fingers,0.22,8.30342460269606,7,False,False
could,0.23,8.53342460269606,5,False,False
weave,0.22,8.753424602696061,5,False,False
the,0.17,8.92342460269606,3,False,False
most,0.35,9.27342460269606,4,False,False
intricate,0.4599999999999999,9.73342460269606,9,False,False
patterns,0.25,9.98342460269606,8,False,False
and,0.24,10.22342460269606,3,False,False
create,0.23,10.45342460269606,6,False,False
the,0.2,10.65342460269606,3,False,False
most,0.37,11.023424602696059,4,False,False
exquisite,0.14,11.16342460269606,9,False,False
garments,0.21,11.37342460269606,8,False,False
that,0.09,11.46342460269606,4,False,False
adorned,0.3,11.76342460269606,7,False,False
the,0.27,12.03342460269606,3,False,False
villagers,0.38,12.413424602696061,9,False,False
and,0.27,12.68342460269606,3,False,False
visitors,0.37,13.05342460269606,8,False,False
alike.,0.15,13.20342460269606,6,True,False
The,0.21,13.413424602696061,3,False,False
village,0.38,13.793424602696062,7,False,False
itself,0.19,13.983424602696061,6,False,False
was,0.17,14.153424602696061,3,False,False
a,0.75,14.903424602696061,1,False,False
hub,0.35,15.253424602696061,3,False,False
of,0.37,15.62342460269606,2,False,False
"activity,",0.2199999999999999,15.84342460269606,9,False,True
with,0.29,16.13342460269606,4,False,False
people,0.42,16.55342460269606,6,False,False
constantly,0.5499999999999999,17.103424602696062,10,False,False
arriving,0.31,17.41342460269606,8,False,False
and,0.3299999999999999,17.74342460269606,3,False,False
"departing,",0.18,17.92342460269606,10,False,True
their,0.2732770216547918,18.19670162435085,5,False,False
footsteps,0.2799999999999999,18.476701624350852,9,False,False
echoing,0.21,18.686701624350853,7,False,False
through,0.16,18.846701624350853,7,False,False
the,0.42,19.266701624350855,3,False,False
cobblestone,0.18,19.446701624350855,11,False,False
streets,0.26,19.706701624350856,7,False,False
as,0.1799999999999999,19.886701624350856,2,False,False
they,0.17,20.056701624350858,4,False,False
went,0.2199999999999999,20.276701624350856,4,False,False
about,0.21,20.486701624350857,5,False,False
their,0.21,20.696701624350858,5,False,False
daily,0.41,21.10670162435086,5,False,False
lives.,0.2399999999999999,21.346701624350857,6,True,False
Amongst,0.3400000000000001,21.686701624350857,7,False,False
this,0.06,21.746701624350855,4,False,False
bustling,0.51,22.256701624350857,8,False,False
"community,",0.4099999999999999,22.666701624350857,10,False,True
Emilia's,0.39,23.056701624350858,8,False,False
life,0.1699999999999999,23.226701624350856,4,False,False
was,0.42,23.646701624350857,3,False,False
interwoven,0.14,23.786701624350858,10,False,False
with,0.31,24.096701624350857,4,False,False
those,0.1699999999999999,24.266701624350855,5,False,False
of,0.14,24.406701624350855,2,False,False
her,0.27,24.676701624350855,3,False,False
"neighbors,",0.4599999999999999,25.136701624350856,10,False,True
"friends,",0.27,25.406701624350855,8,False,True
and,0.3,25.706701624350856,3,False,False
"family,",0.26,25.966701624350858,7,False,True
each,0.4299999999999999,26.396701624350857,4,False,False
relationship,0.45,26.846701624350857,12,False,False
as,0.22,27.066701624350856,2,False,False
unique,0.25,27.316701624350856,6,False,False
as,0.1699999999999999,27.486701624350854,2,False,False
the,0.2720252454093825,27.758726869760235,3,False,False
threads,0.274528797900201,28.033255667660434,7,False,False
she,0.2,28.233255667660433,3,False,False
so,0.39,28.623255667660434,2,False,False
skillfully,0.35,28.973255667660435,10,False,False
combined.,0.36,29.333255667660435,9,True,False
"However,",0.33,29.663255667660433,8,False,True
beneath,0.2299999999999999,29.893255667660434,7,False,False
this,0.27,30.163255667660433,4,False,False
seemingly,0.45,30.613255667660432,9,False,False
idyllic,0.3,30.913255667660433,7,False,False
tapestry,0.2699999999999999,31.183255667660433,8,False,False
of,0.29,31.473255667660432,2,False,False
"life,",0.32,31.793255667660432,5,False,True
there,0.06,31.85325566766043,5,False,False
