word,timing,time_running,word_len,ends_in_period,ends_in_comma
In,0.12,0.12,2,False,False
the,0.2661755894626224,0.38617558946262237,3,False,False
quaint,0.07,0.4561755894626224,6,False,False
town,0.16,0.6161755894626224,4,False,False
of,0.37,0.9861755894626224,2,False,False
Serenity,0.44,1.4261755894626225,8,False,False
"Springs,",0.6299999999999999,2.0561755894626224,8,False,True
nestled,0.3199999999999999,2.376175589462622,7,False,False
between,0.22,2.5961755894626224,7,False,False
the,0.24,2.8361755894626226,3,False,False
rolling,0.31,3.1461755894626227,7,False,False
hills,0.22,3.366175589462623,5,False,False
and,0.13,3.4961755894626227,3,False,False
the,0.26,3.7561755894626225,3,False,False
whispering,0.4299999999999999,4.186175589462622,10,False,False
"woods,",0.27,4.456175589462623,6,False,True
lived,0.18,4.636175589462622,5,False,False
the,0.31,4.946175589462622,3,False,False
eccentric,0.36,5.306175589462622,9,False,False
yet,0.33,5.636175589462622,3,False,False
endearing,0.21,5.846175589462622,9,False,False
Thompson,0.42,6.266175589462622,8,False,False
family.,0.2924089146556003,6.5585845041182225,7,True,False
Their,0.28,6.838584504118223,5,False,False
lives,0.4299999999999999,7.268584504118222,5,False,False
revolved,0.36,7.628584504118223,8,False,False
around,0.19,7.818584504118223,6,False,False
the,0.18,7.998584504118223,3,False,False
heart,0.13,8.128584504118223,5,False,False
of,0.1699999999999999,8.298584504118223,2,False,False
their,0.68,8.978584504118222,5,False,False
"home,",0.4999999999999999,9.478584504118222,5,False,True
a,0.58,10.058584504118222,1,False,False
rustic,0.35,10.408584504118222,6,False,False
"kitchen,",0.28,10.688584504118221,8,False,True
where,0.25,10.938584504118221,5,False,False
food,0.18,11.118584504118221,4,False,False
was,0.2099999999999999,11.32858450411822,3,False,False
not,0.29,11.61858450411822,3,False,False
just,0.15,11.76858450411822,4,False,False
a,0.16,11.92858450411822,1,False,False
meal,0.18,12.10858450411822,4,False,False
but,0.12,12.228584504118219,3,False,False
a,0.53,12.758584504118218,1,False,False
language,0.24,12.998584504118218,8,False,False
of,0.23,13.228584504118219,2,False,False
"love,",0.2780758966747533,13.506660400792972,5,False,True
a,0.21,13.716660400792973,1,False,False
balm,0.29,14.006660400792972,4,False,False
for,0.33,14.336660400792972,3,False,False
"loneliness,",0.3092453762056105,14.645905776998584,11,False,True
and,0.13,14.775905776998584,3,False,False
a,0.26,15.035905776998584,1,False,False
thread,0.27,15.305905776998584,6,False,False
that,0.42,15.725905776998584,4,False,False
intricately,0.31,16.035905776998582,11,False,False
wove,0.2299999999999999,16.265905776998583,4,False,False
their,0.25,16.515905776998583,5,False,False
lives,0.3600000000000001,16.875905776998582,5,False,False
together.,0.47,17.34590577699858,9,True,False
The,0.37,17.715905776998582,3,False,False
"patriarch,",0.3040504629504676,18.01995623994905,10,False,True
Harold,0.41,18.42995623994905,6,False,False
"Thompson,",0.14,18.56995623994905,9,False,True
was,0.11,18.67995623994905,3,False,False
a,0.19,18.86995623994905,1,False,False
man,0.1799999999999999,19.04995623994905,3,False,False
