word,timing,time_running
In,0.13,0.13
the,,0.13
dead,0.14,0.27
of,0.2,0.47000000000000003
"night,",,0.47000000000000003
when,0.11999999999999998,0.59
the,,0.59
moon,0.21,0.7999999999999999
was,0.31000000000000005,1.1099999999999999
shrouded,0.29000000000000004,1.4
by,0.11999999999999998,1.5199999999999998
a,0.16999999999999998,1.6899999999999997
thick,0.1,1.7899999999999998
veil,0.17999999999999997,1.9699999999999998
of,0.32000000000000006,2.29
"clouds,",,2.29
young,0.26,2.55
Emily,0.16,2.71
fled,0.16999999999999998,2.88
the,1.0899999999999999,3.9699999999999998
"house,",,3.9699999999999998
her,0.19,4.16
heart,0.27,4.43
pounding,0.26,4.6899999999999995
in,0.18,4.869999999999999
her,0.25,5.119999999999999
chest,0.22,5.339999999999999
as,0.19,5.529999999999999
she,0.19,5.72
runs,0.19,5.91
out,0.37,6.28
crying.,0.29000000000000004,6.57
The,0.27,6.84
darkness,0.38,7.22
seemed,0.32,7.54
to,0.26,7.8
swallow,0.2899999999999999,8.09
her,0.22999999999999998,8.32
"whole,",0.32000000000000006,8.64
but,0.16,8.8
she,0.21999999999999997,9.020000000000001
couldn't,0.21999999999999995,9.240000000000002
shake,0.18,9.420000000000002
the,0.07,9.490000000000002
instinct,0.41,9.900000000000002
to,0.25,10.150000000000002
hide,0.18999999999999997,10.340000000000002
from,0.13,10.470000000000002
the,0.2799999999999999,10.750000000000002
terror,0.18999999999999997,10.940000000000001
that,0.16,11.100000000000001
had,0.24,11.340000000000002
gripped,,11.340000000000002
her,0.22,11.560000000000002
very,0.6799999999999999,12.240000000000002
soul.,,12.240000000000002
Fear,0.17,12.410000000000002
had,0.2,12.610000000000001
become,0.2,12.81
her,0.29000000000000004,13.100000000000001
constant,0.5,13.600000000000001
"companion,",,13.600000000000001
lurking,0.21000000000000005,13.810000000000002
in,0.20999999999999996,14.020000000000003
every,0.32,14.340000000000003
shadow,0.31999999999999995,14.660000000000004
and,0.45999999999999996,15.120000000000005
whispering,0.28,15.400000000000004
in,0.16000000000000003,15.560000000000004
every,0.27999999999999997,15.840000000000003
creak,,15.840000000000003
of,0.14,15.980000000000004
the,0.04,16.020000000000003
floorboards.,1.08,17.1
It,0.25,17.35
was,0.14,17.490000000000002
a,,17.490000000000002
fear,0.18000000000000002,17.67
that,0.13999999999999999,17.810000000000002
had,0.24,18.05
taken,0.23000000000000004,18.28
root,0.05,18.330000000000002
deep,0.22999999999999998,18.560000000000002
within,0.21000000000000002,18.770000000000003
"her,",0.44999999999999996,19.220000000000002
growing,0.22000000000000003,19.44
and,0.32999999999999996,19.77
festering,0.3,20.07
like,0.13,20.2
a,0.3,20.5
malignant,0.8200000000000001,21.32
"tumor,",,21.32
threatening,0.26000000000000006,21.580000000000002
to,0.25,21.830000000000002
consume,0.3000000000000001,22.130000000000003
her,0.37000000000000005,22.500000000000004
entirely.,0.36,22.860000000000003
As,0.19999999999999996,23.060000000000002
Emily,0.34,23.400000000000002
stumbled,0.35,23.750000000000004
through,0.15,23.900000000000002
the,0.07,23.970000000000002
"darkness,",,23.970000000000002
her,0.23,24.200000000000003
thoughts,0.35000000000000003,24.550000000000004
raced,0.19,24.740000000000006
with,0.13,24.870000000000005
the,0.25,25.120000000000005
desperate,0.38,25.500000000000004
need,0.18,25.680000000000003
to,0.32,26.000000000000004
communicate,0.37,26.370000000000005
her,0.23000000000000004,26.600000000000005
plight.,0.32000000000000006,26.920000000000005
She,0.29000000000000004,27.210000000000004
longed,0.25,27.460000000000004
to,0.23000000000000004,27.690000000000005
tell,0.18,27.870000000000005
her,0.23,28.100000000000005
friends,0.21999999999999997,28.320000000000004
about,0.2,28.520000000000003
the,0.25,28.770000000000003
sinister,0.38999999999999996,29.160000000000004
presence,0.23000000000000004,29.390000000000004
that,0.24,29.630000000000003
haunted,0.24000000000000002,29.87
her,0.21,30.080000000000002
every,0.3,30.380000000000003
waking,,30.380000000000003
"moment,",0.6799999999999999,31.060000000000002
but,0.08,31.14
she,0.19,31.330000000000002
knew,,31.330000000000002
they,0.12000000000000002,31.450000000000003
would,0.20999999999999996,31.660000000000004
never,,31.660000000000004
understand.,,31.660000000000004
Her,,31.660000000000004
parents,0.17000000000000004,31.830000000000005
had,0.24,32.07000000000001
already,0.35,32.42000000000001
called,0.12,32.540000000000006
ahead,0.30000000000000004,32.84
to,0.16999999999999998,33.010000000000005
a,,33.010000000000005
"therapist,",0.16000000000000003,33.17
believing,0.22999999999999998,33.4
her,0.2,33.6
fear,0.19,33.79
to,0.13,33.92
be,0.37000000000000005,34.29
nothing,0.23999999999999996,34.53
more,0.19000000000000003,34.72
than,0.34,35.06
a,0.16000000000000003,35.22
figment,0.2,35.42
of,0.30999999999999994,35.730000000000004
an,0.41000000000000003,36.14
overactive,0.33,36.47
imagination.,,36.47
Emily,,36.47
wished,0.14999999999999997,36.62
she,0.14,36.76
could,0.18,36.94
tell,0.16999999999999998,37.11
her,0.28,37.39
"sisters,",,37.39
but,0.18,37.57
they,0.14999999999999997,37.72
were,0.42,38.14
miles,0.21,38.35
away,0.15,38.5
at,,38.5
"college,",0.58,39.08
and,0.16000000000000003,39.239999999999995
she,0.27,39.51
feared,0.23000000000000004,39.739999999999995
that,0.12999999999999998,39.87
the,0.19,40.059999999999995
malevolent,0.24,40.3
force,0.16000000000000003,40.459999999999994
would,0.27,40.73
follow,0.22000000000000003,40.949999999999996
her,0.16,41.10999999999999
if,0.15000000000000002,41.25999999999999
she,0.20999999999999996,41.46999999999999
tried,0.21000000000000002,41.67999999999999
to,0.29,41.96999999999999
escape,0.30000000000000004,42.26999999999999
its,0.39,42.65999999999999
grasp.,0.21999999999999997,42.87999999999999
The,0.22000000000000003,43.09999999999999
weight,0.13,43.22999999999999
of,0.4,43.62999999999999
isolation,0.39,44.01999999999999
bore,0.24,44.25999999999999
down,0.15999999999999998,44.41999999999999
on,0.19,44.609999999999985
"her,",0.21999999999999997,44.829999999999984
making,0.19000000000000003,45.01999999999998
it,0.16,45.17999999999998
even,0.24999999999999994,45.42999999999998
more,0.30000000000000004,45.729999999999976
difficult,0.32000000000000006,46.049999999999976
to,0.31,46.35999999999998
navigate,0.31,46.66999999999998
the,0.36,47.02999999999998
treacherous,0.22999999999999998,47.25999999999998
path,0.14999999999999997,47.409999999999975
of,0.52,47.92999999999998
communication,0.43999999999999995,48.369999999999976
and,0.18,48.549999999999976
seek,0.27,48.81999999999998
solace,0.30000000000000004,49.119999999999976
in,0.12,49.239999999999974
the,0.5399999999999999,49.77999999999997
understanding,0.46,50.239999999999974
of,0.25000000000000006,50.489999999999974
others.,1.0299999999999998,51.519999999999975
In,0.21,51.729999999999976
this,0.41000000000000003,52.13999999999997
metaphysical,0.4600000000000001,52.59999999999997
struggle,0.29999999999999993,52.89999999999997
against,0.26,53.15999999999997
the,0.07,53.22999999999997
"darkness,",0.44999999999999996,53.67999999999997
Emily,0.27999999999999997,53.95999999999997
found,0.31,54.269999999999975
herself,0.3700000000000001,54.63999999999997
turning,0.2,54.839999999999975
to,0.26,55.09999999999997
religion,0.30999999999999994,55.409999999999975
for,0.24,55.64999999999998
answers,0.32999999999999996,55.979999999999976
and,0.41000000000000003,56.38999999999997
solace.,0.58,56.96999999999997
She,0.29,57.25999999999997
recalled,0.26,57.51999999999997
the,0.35,57.86999999999997
stories,0.30000000000000004,58.169999999999966
her,0.30000000000000004,58.46999999999996
grandmother,0.09,58.55999999999997
used,,58.55999999999997
to,0.22999999999999998,58.789999999999964
tell,0.26,59.04999999999996
"her,",0.5,59.54999999999996
tales,0.16000000000000003,59.70999999999996
of,0.32,60.02999999999996
angels,0.30999999999999994,60.33999999999996
and,0.26,60.59999999999996
demons,0.27,60.86999999999996
locked,0.15000000000000005,61.01999999999996
in,0.11000000000000001,61.12999999999996
an,0.27,61.39999999999996
eternal,0.4099999999999999,61.80999999999996
battle,,61.80999999999996
for,0.11999999999999998,61.92999999999996
the,0.26,62.189999999999955
souls,0.22000000000000003,62.409999999999954
of,0.19999999999999998,62.60999999999996
mankind.,,62.60999999999996
The,0.22999999999999998,62.839999999999954
thought,0.16000000000000003,62.99999999999995
of,0.12,63.11999999999995
a,0.23000000000000004,63.349999999999945
divine,0.74,64.08999999999995
"protector,",0.33,64.41999999999994
a,0.21999999999999997,64.63999999999994
boyish,0.16,64.79999999999994
almost,0.37,65.16999999999994
biblical,0.24,65.40999999999994
"figure,",,65.40999999999994
brought,0.21000000000000002,65.61999999999993
her,0.14,65.75999999999993
a,0.21999999999999997,65.97999999999993
small,0.37,66.34999999999994
measure,0.16000000000000003,66.50999999999993
of,0.32,66.82999999999993
comfort,0.20000000000000004,67.02999999999993
in,0.17,67.19999999999993
her,0.26,67.45999999999994
darkest,0.3400000000000001,67.79999999999994
moments.,,67.79999999999994
She,0.21999999999999997,68.01999999999994
clung,0.17000000000000004,68.18999999999994
to,0.13,68.31999999999994
the,0.05,68.36999999999993
"belief,",0.5,68.86999999999993
however,0.48,69.34999999999994
"tenuously,",0.74,70.08999999999993
that,0.18,70.26999999999994
there,0.10999999999999999,70.37999999999994
was,0.13,70.50999999999993
a,0.18,70.68999999999994
higher,0.29000000000000004,70.97999999999995
power,0.3600000000000001,71.33999999999995
watching,0.32000000000000006,71.65999999999994
over,0.25999999999999995,71.91999999999994
