word,timing,time_running
Once,0.21000000000000002,0.21000000000000002
upon,0.15000000000000002,0.36000000000000004
a,0.27,0.6300000000000001
"time,",0.29,0.9200000000000002
in,0.09999999999999999,1.0200000000000002
a,0.23000000000000004,1.2500000000000002
quaint,,1.2500000000000002
little,0.28,1.5300000000000002
village,0.37999999999999995,1.9100000000000001
nestled,0.3,2.21
between,0.31,2.52
rolling,0.33000000000000007,2.85
hills,0.24000000000000005,3.0900000000000003
and,0.16999999999999998,3.2600000000000002
lush,0.43,3.6900000000000004
"forests,",0.55,4.24
there,0.03,4.2700000000000005
lived,0.16,4.430000000000001
a,0.21000000000000002,4.640000000000001
diverse,0.42,5.0600000000000005
community,0.18999999999999995,5.25
of,0.25,5.5
people,0.25,5.75
who,0.29000000000000004,6.04
thrived,0.26999999999999996,6.31
on,0.14,6.449999999999999
the,0.2,6.6499999999999995
art,0.12000000000000001,6.77
of,0.45000000000000007,7.22
communication,0.48,7.699999999999999
and,0.31,8.01
emotional,,8.01
expression.,,8.01
The,0.21000000000000002,8.22
village,0.23000000000000004,8.450000000000001
was,0.19000000000000003,8.64
known,0.28,8.92
far,0.15000000000000002,9.07
and,,9.07
wide,0.21000000000000002,9.280000000000001
for,0.17000000000000004,9.450000000000001
its,0.36000000000000004,9.81
sumptuous,0.5299999999999999,10.34
"feasts,",0.29000000000000004,10.629999999999999
where,0.09,10.719999999999999
food,0.4000000000000001,11.12
preparation,0.4,11.52
was,0.35,11.87
elevated,0.23999999999999988,12.11
to,0.18,12.29
an,0.14,12.43
art,0.11,12.54
"form,",0.30000000000000004,12.84
and,0.7,13.54
laughter,0.33999999999999997,13.879999999999999
echoed,0.2,14.079999999999998
through,0.14,14.219999999999999
the,0.31000000000000005,14.53
air,0.15000000000000002,14.68
as,0.25,14.93
people,0.30000000000000004,15.23
shared,0.22999999999999998,15.46
their,0.18,15.64
most,0.4,16.04
cherished,0.4,16.439999999999998
moments.,,16.439999999999998
Time,0.52,16.959999999999997
