subject,module_num,roi_func,roi_anat,fmri_test_corr,fmri_test_corr_llama,top_score_normalized,top_score_normalized_llama,stability_score,frac_top_ngrams_module_correct,rankcorr_expl_test,top_explanation_init_strs,top_explanation_init_strs_llama,top_ngrams_module_correct,top_ngrams_module_correct_llama,top_ngrams_module_25,explanation_init_strs,explanation_init_strs_llama,expl
UTS03,9,['IFSFP'],['inferiortemporal'],0.30978941708057056,0.392877439737684,0.7051613008025147,1.426377067178323,0.2637222945876458,0.88,0.008408257291289177,numbers,a form of the word cool or fast,"['three boys and' 'there are twelve' 'three shifts three' ""'s only two""
 'age seventeen to' 'four hours a' 'had three bedrooms'
 'there were twelve' 'three to nineteen' 'three sisters and'
 ""'s only three"" 'were only two' 'had three floors' 'just two and'
 'four when' 'three to' 'six and' 'three or' 'two sons and'
 'three hours a' 'hour or two' 'two dogs and' 'tuesday and thursday'
 'four days to' 'four or' 'nine or ten' 'one for every'
 'thirteen or fourteen' 'ten men and' 'seven to' 'there were nine'
 'nine and second' 'six or' 'fourth and final' 'one on each'
 'there were five' ""there 's nine"" 'six or seven' 'two instructors and'
 'six when' 'sixth month' 'four or five' 'ten maybe twelve' 'four and'
 'six roommates and' 'four hundred to' 'five to' 'three up three'
 'five rolls' 'three at' 'hundred pound' 'than two pounds'
 'nine players nine' 'years four and' 'of seats behind' 'one girl and'
 'six weeks to' 'one is twice' 'three but' 'two until third' 'like six or'
 'three and' 'seconds four or' 'wednesday and thursday'
 'tuesday wednesday and' 'sixteenth of october']","['coolers to' 'cooler who had' 'cooler who' 'cool is this' 'cool but that'
 'cool by' 'cool to' 'cool by me' 'cool cause if' 'cool in that'
 'cool you might' 'fast as we' 'fast that its' 'coolly the distance'
 'cooler in' 'cool like time' 'fast but in' 'fastest way to' 'cool and so'
 'cool and say' ""cool i 'm"" 'fast as i']","['three boys and', 'there are twelve', 'an hour each', 'three shifts three', ""'s only two"", 'age seventeen to', 'four hours a', 'had three bedrooms', 'there were twelve', 'three to nineteen', 'three sisters and', ""'s only three"", 'were only two', 'had three floors', 'eldest uncle', 'just two and', 'four when', 'three to', 'six and', 'three or', 'two sons and', 'three hours a', 'hour or two', 'two dogs and', 'tuesday and thursday']",['numbers'],"['a form of the word cool or fast', 'start with a question word (e.g', 'location', 'cool or a variation of it', 'this']",numbers
UTS03,99,--,['middletemporal'],0.566972787061768,0.2212942453655138,2.5312961402808294,2.2284343037141014,0.2502791259964333,0.7466666666666667,0.15846784614202597,body language and physical movement,location or place,"['start fake smiling' 'turn and look' 'looks up and' 'a hand appears'
 'holds it up' 'he turns around' 'her eyes closed' 'down below waving'
 'his back turned' 'and mimed crying' 'turns around' 'just nodded yes'
 'he turned around' 'she hangs up' 'closed my eyes' 'looked down and'
 'he turn around' 'looked and waved' 'lifted her dress'
 'whirled around and' 'shakes my hand' 'was facing away'
 'facing away from' 'i turn around' 'and waved wildly' 'looked up and'
 'he leaned back' 'looks up at' 'i whirled around' 'hangs up'
 'hand on his' 'nodding and smiling' 'waved wildly' 'closer his eyes'
 'holds her hand' 'looks around and' 'mouth open and' 'smile and nod'
 'smiled down' 'below waving at' 'hands up but' 'a hand poking'
 'face smiled down' 'she just nodded' 'both turned around'
 'she just shrug' 'he looked down' 'reaches out and' 'up turned around'
 'turns around and' 'arms around her' 'raise your hands'
 'smiled and bowed' 'his eyes roll' 'she said wincing' 'look down and']",['where was he' 'where were we' 'where home is'],"['go to voicemail', 'start fake smiling', 'turn and look', 'looks up and', 'to voicemail', 'a hand appears', 'she hung up', 'holds it up', 'he turns around', 'her eyes closed', 'down below waving', 'his back turned', 'her face hovering', 'and mimed crying', 'turns around', 'just nodded yes', 'he turned around', 'she hangs up', 'closed my eyes', 'looked down and', 'he turn around', 'looked and waved', 'lifted her dress', 'whirled around and', 'shakes my hand']","['body language and physical movement', 'physical movement or body language', 'movement, such as turning around, waving, and leaning back', 'movement or action']","['location or place', 'start with a question word (e.g', 'questions and statements about location', 'location', 'start with a word or phrase indicating a beginning, such as begin, begin with, begin to, and begin to really.']",body language
UTS03,458,['IFSFP'],['insula'],0.27288395996917525,0.2468234896127966,1.6026130413367052,2.306911111602095,0.2785266153188034,0.25333333333333335,0.09704588089734295,forms of agreement or acknowledgement,start with a question word (e.g,"['she said ok' 'i said ok' 'said okay fine' 'she says okay' 'he said sure'
 'i said okay' 'he says sure' 'he said okay' 'she said yes'
 'finally said okay' 'he says yes' 'i said yeah' 'she says alright'
 'said okay and' 'they said okay' 'they say okay' 'they said ok'
 'he said yes' 'doctor says okay']","['where were we' 'where was he' 'where are we' 'where was my'
 'where home is' 'where is my' 'where is she' 'where now it'
 'cooler who had' 'where do we' 'where i and' 'where when you'
 'where with colleagues' 'where you could']","['said oh ok', 'said oh okay', 'response was nah', 'goes wait i', 'said excuse me', 'said sure well', 'she said ok', 'i said ok', 'said okay fine', 'and says okay', 'and said okay', 'say just kidding', 'she says okay', 'he said sure', 'i said okay', 'asked i laughed', 'says excuse me', 'and said yes', 'and goes hey', 'he says sure', 'asked not expecting', 'wait a sec', 'said hey babe', 'girl like hey', 'says sure and']","['forms of agreement or acknowledgement', 'verbal responses or reactions', 'someone speaking or asking a question', 'verbal expressions', 'responses to something']","['start with a question word (e.g', 'location and/or direction', 'questions or statements that begin with a word such as where, tell, actually, even, fast, enjoyable, begin, and cooler.', 'questions and statements about location', 'questions or statements about a particular situation']",agreement and questioning
UTS03,408,--,['lateralorbitofrontal'],0.18802458668736552,0.20891391144317503,0.7138132218745193,0.8988129687296406,0.27748935873256986,0.64,-0.0038008866613074336,numbers or measurements,start with a word that is related to being cool or ready,"['four hundred and' 'six hundred and' 'five and nineteen'
 'the hundred squares' 'and fifty square' 'fifty square'
 'thousand miles across' 'seventy nine centimeters' 'maybe twelve feet'
 'eighty milligrams' 'three up three' 'sixteenth of' 'seven hundred and'
 'four leaves' 'feet nine times' 'folding six hundred' 'one and nineteen'
 'eight by ten' 'fifteenth of' 'eight hundred' 'eighteen feet'
 'fifty feet' 'five hundred' 'seven hundred' 'four hundred'
 'a hundred sixty' 'three hundred and' 'and eight hundred'
 'seven blocks from' 'exactly one hundred' 'hundred n sixty'
 'hundred sixty' 'twenty feet nine' 'hundred and seventy'
 'one eight hundred' 'long sixty foot' 'bit nineteen sixty'
 'hour thirty forty' 'foot long sixty' 'five foot five'
 'thirteen by thirteen' 'four across the' 'fifteen meters fifty'
 'twelve degree angle' 'fifty square feet' 'six hundred'
 'hundred and forty' 'fifty meters']","['ready for this' 'cool is this' 'cool but that' 'cool or i' 'cool by'
 'cool to' 'cool and say' 'ready by two' 'cool cause if' 'cool by me'
 'ready for but' 'cool and so' 'cool the government' 'cool in that'
 'ready for' 'ready for you' 'ready to' 'ready by' 'ready as'
 'ready and because' 'cool michelle' 'cool you might' 'ready and at'
 'ready it was' 'cool las angelina' 'ready and then'
 'cool michelle siever' 'cool like time' 'ready i was' 'cool trick which'
 'ready soybean which' ""cool i 'm"" 'ready for us' 'cool guy he'
 'ready for high' 'cooler in' 'cool he said' 'ready for anything'
 ""ready i 'm""]","['a semi circle', 'four hundred and', 'four connected squares', 'six hundred and', 'five and nineteen', 'small square of', 'the hundred squares', 'a small square', 'and fifty square', 'straight long piece', 'fifty square', 'thousand miles across', 'seventy nine centimeters', 'flap of skin', 'maybe twelve feet', 'a long narrow', 'eighty milligrams', 'three up three', 'sixteenth of', 'seven hundred and', 'four leaves', 'feet nine times', 'folding six hundred', 'one and nineteen', 'eight by ten']","['numbers or measurements', 'measurements of length, area, or volume', 'measurements of size, distance, and quantity', 'measurements of length or size', 'numbers']","['start with a word that is related to being cool or ready', 'start with a word that is related to being prepared or ready (e.g', 'start with the word cool or ready', 'cool or ready']",numbers or measurements
UTS03,280,--,['middletemporal'],0.2652618230937767,0.15007842861238127,0.4822847229297452,0.7411622638135696,0.2529415647125392,0.4266666666666667,0.11373850719736182,communication or interaction between two or more people,"communication, either speaking or writing","['approaches me and' 'gasped and said' 'says excuse me' 'he motions me'
 'smacks me he' 'and says hey' 'turned and said' 'said hey babe'
 'hugged me and' 'and says look' 'scissors someone shouted'
 'smiled and said' 'holds her hand' 'he said hey' 'hugs me'
 'grabbed her hand' 'she said oh' 'motions me over' 'shakes my hand'
 'she said ohhhh' 'said oh you' 'i said look' 'tapping me saying'
 'she yelled i' 'says look you' 'says hey how' 'he said sure'
 'called me pitched' 'motioned us down' 'hugged me tight' 'handed me the'
 'says hey you']","['tell that this' 'where were we' 'tell you this' 'where are we'
 'tell you that' 'where is my' 'tell that that' 'tell you it'
 'where are you' 'tell them this']","['then he motioned', 'hurry she exclaimed', 'approaches me and', 'pulled me close', 'and goes hey', 'pulls a shotgun', 'gasped and said', 'reaches out and', 'says excuse me', 'he motions me', 'girl like hey', 'smacks me he', 'breath he yelled', 'somebody then yelled', 'and says hey', 'just starts gunning', 'and screams fuck', 'turned and said', 'said hey babe', 'me high fives', 'hugged me and', 'and says look', 'scissors someone shouted', ""yelled i 'm"", 'smiled and said']","['communication or interaction between two or more people', 'verbal communication', 'communication, either verbal or nonverbal', 'someone speaking or making a motion']","['communication, either speaking or writing', 'questions and statements about location', 'asking questions or making statements about location', 'location', 'questions about location']",communication
UTS03,152,['IFSFP'],"['inferiorparietal', 'middletemporal']",0.23549189438327744,0.20602133688891433,0.6003888033638392,2.8139982965320653,0.30093107166191496,0.8266666666666667,0.07655288772427442,movement or action,clothing and physical appearance,"['was led upstairs' 'neighbor came over' 'husband just walked'
 'we ran upstairs' 'seen me walking' 'girl comes walking'
 'went upstairs marched' 'classmates walking' 'son comes running'
 'come walking home' 'escorts me home' 'acquaintance walks in'
 'at work walking' 'joe comes running' 'i come walking' 'carried my bride'
 'nurse came in' 'immediately run home' 'walks in and' 'law came over'
 'and darted downstairs' 'led upstairs' 'wander the halls'
 'truck come rumbling' 'friends come over' 'into a taxi'
 'i ran downstairs' 'darted downstairs' 'goes upstairs to'
 'being wheeled in' 'enters the room' 'surgeon comes in' 'leaves the room'
 'comes running up' 'i ran home' 'left for school' 'bob comes over'
 'doctor comes in' 'all run outside' 'girl came over'
 'wander the hallways' 'neighbor coming' 'onto the bus' 'i walk briskly'
 'called my husband' 'he walks over' 'dad walks up' 'babe pull over'
 'goes upstairs' 'walked miles' 'across the couch'
 'stephanie starts marching' 'run home i' 'his friend driving'
 'walk away and' 'just go walking' 'walking my dog' 'being wheeled'
 'approaches me and' 'uncle stood guard' 'my father walks'
 'call my husband']","['was wearing sweatpants' 'sweat pants wearing' 'was that chubby'
 'into my boots' 'crisp apron and' 'crazy screaming naked'
 'my little ponytail' 'pair of sweatpants' 'wearing sweatpants'
 'my boots clanking' 'the silver sneakers' 'wearing sweatpants and'
 'off my skirt' 'off his beard' 'bare ass' 'eyes were huge'
 'socks and loafers' 'sat there naked' 'of sweatpants' 'awful black pants'
 'and his beard' 'wearing all white' 'and big boots' ""you 're naked""
 'with a beret' 'remember my boots' 'i was naked' 'red dress'
 'uniform completely drenched' 'rider sweatpants' 'eyes were swollen'
 'wears trousers' 'up sneakers flashing' 'nike running pants'
 'a red hoodie']","['was led upstairs', 'neighbor came over', 'husband just walked', 'we ran upstairs', 'seen me walking', 'hiding somewheres', 'girl comes walking', 'went upstairs marched', 'classmates walking', 'son comes running', 'come walking home', 'escorts me home', 'acquaintance walks in', 'stayed home and', 'be hiding somewheres', 'at work walking', 'joe comes running', 'i come walking', 'carried my bride', 'they call upstairs', 'just stayed home', 'nurse came in', 'immediately run home', 'walks in and', 'law came over']","['movement or action', 'movement', 'movement, either of people or objects']","['clothing and physical appearance', 'clothing', 'clothing or items of clothing']",movement or action
UTS03,342,['RSC'],['precuneus'],0.361237110736877,0.2642361229654323,1.2216748797200718,-0.4907693982323877,0.3008024159733931,0.9733333333333334,-0.11968218846450163,locations,marriage,"['here in manhattan' 'drove from vermont' 'college in boston'
 'was in mexico' 'home in chicago' 'flight to chicago' 'came to florida'
 'live near detroit' 'back in manhattan' 'flew from pittsburgh'
 'moved to vermont' 'union in manhattan' 'in downriver michigan'
 'vancouver in canada' 'living in chicago' 'come from israel'
 'in lower manhattan' 'in minneapolis minnesota'
 'from pittsburgh pennsylvania' 'in rural oregon' 'program in mexico'
 'hometown in texas' 'moved to chicago' 'drove to washington'
 'home in alaska' 'moved to london' 'live in indianapolis'
 'around in mexico' 'pennsylvania to beijing' ""'m in michigan""
 'was at harvard' 'here in houston' 'in middlebury vermont'
 'touring through europe' 'here in boston' 'back in israel'
 'upstate new york' 'driving around detroit' 'town in alabama'
 'in lagos nigeria' 'been to israel' 'in nashville tennessee'
 'in louisville kentucky' 'up in finland' 'train to hiroshima'
 'home in minneapolis' 'in manhattan' 'sitting in indianapolis'
 'unit from mississippi' 'were in paris' ""'m from detroit"" 'to new york'
 'traveled to marrakesh' 'moved to washington' 'in warmer mexico'
 'suburbs of baltimore' 'working at harvard' 'in jackson mississippi'
 'was in pennsylvania' 'vermont to georgia' 'in north carolina'
 'studying in birmingham' 'at the mall' 'up in oklahoma' 'met in college'
 'people from manhattan' 'family in florida' 'europe northern asia'
 'in my hometown' 'lab at nyu' 'in northern canada' 'in chicago'
 'place in minnesota']","['marry him with' 'marry me until' 'marry him um' 'am married sometimes'
 'marry someone then' 'married in less' 'marry a man'
 'wedding and finally' 'married a few' 'wedding and be' 'wedding and he'
 'married now it' ""'s wedding on"" 'married he is' 'marriage or you'
 'marriage to take' 'marriage would be' 'marry the former'
 'married when you' 'wedding and you' 'married i had']","['here in manhattan', 'drove from vermont', 'college in boston', 'was in mexico', 'home in chicago', 'flight to chicago', 'came to florida', 'live near detroit', 'back in manhattan', 'flew from pittsburgh', 'moved to vermont', 'union in manhattan', 'in downriver michigan', 'vancouver in canada', 'living in chicago', 'come from israel', 'in lower manhattan', 'in minneapolis minnesota', 'from pittsburgh pennsylvania', 'in rural oregon', 'program in mexico', 'hometown in texas', 'sophomore in college', 'moved to chicago', 'drove to washington']","['locations', 'a location']","['marriage', 'marriage or weddings']",locations
UTS03,109,['IFSFP'],['inferiorparietal'],0.4348843042051729,0.35472119059251705,0.8413719281515238,-6.519622882327656,0.2995643237004906,0.7733333333333333,-0.02997243660329419,age,relationships,"['i was twenty' 'i was nineteen' 'i was eighteen' 'i was seventeen'
 'me was nineteen' 'i was fifteen' 'i was thirty' 'i was sixteen'
 'virginity at twenty' 'i was eleven' 'i was fourteen' 'you were twenty'
 'at age twenty' 'by age thirty' 'nineteen thity five' 'i was thirteen'
 'age of nineteen' 'he was eighteen' 'eighteen when' 'age of forty'
 'nineteen oh six' 'our late twenties' 'am turning forty' 'i was twelve'
 ""i 'm twenty"" 'he was twenty' 'senior year' 'twelve in august'
 'my senior year' 'dad was twenty' 'years old now' 'daughter is nineteen'
 'in our forties' 'turning forty' 'my early twenties' ""'m twenty eight""
 'i was ten' 'fifteen when' 'i was nine' 'today ten years' 'he was thirty'
 'mom was twenty' 'a year older' 'replied age thirty' 'is turning ninety'
 'brother was nineteen' 'he was fourteen' 'that senior year'
 'was only seventeen' 'a year younger' 'he was forty' 'so at eighteen'
 'born twelve years' 'seven my birthday' 'i was five' 'i am fifteen'
 'i was seven' 'i was eight']","['seven my mother' 'marry me until' 'am married sometimes'
 'wedding i propose' 'marry someone then']","['i was twenty', 'i was nineteen', 'i was eighteen', 'i was seventeen', 'me was nineteen', 'i was fifteen', 'i was thirty', 'i was sixteen', 'virginity at twenty', 'summer after graduation', 'i was eleven', 'i was fourteen', 'you were twenty', 'at age twenty', 'by age thirty', 'nineteen thity five', 'i was thirteen', 'age of nineteen', 'he was eighteen', 'married for fifteen', 'was july thirtieth', 'eighteen when', 'age of forty', 'nineteen oh six', 'our late twenties']",['age'],['relationships'],age
UTS03,395,--,['rostralmiddlefrontal'],0.48686650893181865,0.4380492918021627,6.824565761826243,2.7280729793076026,0.25819512062147393,0.7066666666666667,-0.00014370520988643762,"vomiting, coughing, and being wet","activities involving people, such as apologizing, kissing, wrestling, and whispering","['throw up in' 'had vomited' 'coughing a little' 'soaked with sweat'
 'blood running down' 'soaked with urine' 'vomiting into' 'dry heaving'
 'was sweaty clammy' 'she had vomited' 'been vomiting into' 'she vomited'
 'by dry heaving' 'gagging and drooling' 'coughed a little'
 'she vomited and' 'vomited and' 'beer stained vomit' 'soaking wet'
 'sweat all over' 'vomited' 'puked' 'cough and wheeze' 'throwing up'
 'vomit' 'sweaty clammy' 'tear running down' 'up she vomited'
 ""'m soaked through"" 'gargling' 'stained vomit smelling' 'vomiting'
 'covered in blood' 'and start drooling' 'uniform completely drenched'
 'splashed soda over' 'blood was trickling' 'possibly even vomiting'
 'you know puked' 'the floor soaked' 'are throwing up'
 'tears rolling down' 'coughing and wheezing' 'began to cough'
 'are coughing and' 'jenny vomited' 'fingers in wet' 'know puked'
 'spit on' 'him throwing up' 'coughing and' 'throwing up for'
 'and gargling']","['sorry that we' 'kissed him they' 'wrestle with car' 'kissed'
 'breakfast with' 'kiss tonight' 'wrestling' 'kissin' 'kissing' 'wrestle'
 'kissing as soon' 'whispers in' 'whispers' 'praying for god'
 'kissing him']","['throw up in', 'nose is bleeding', 'had vomited', 'coughing a little', 'soaked with sweat', 'blood running down', 'soaked with urine', 'vomiting into', 'dry heaving', 'was sweaty clammy', 'she had vomited', 'been vomiting into', 'she vomited', 'by dry heaving', 'gagging and drooling', 'coughed a little', 'wet and sticky', 'she vomited and', 'hot and sweaty', 'vomited and', 'got wet and', 'eyes were swollen', 'beer stained vomit', 'soaking wet', 'sweat all over']","['vomiting, coughing, and being wet', 'bodily fluids and/or sickness', 'sickness or injury', 'sickness or illness']","['activities involving people, such as apologizing, kissing, wrestling, and whispering', 'relationships and interactions between people', 'action or activity', 'relationships', 'apology or regret']","vomiting, sickness"
UTS03,160,--,['rostralmiddlefrontal'],0.35151337373432323,0.4557968295982422,0.27554200833612164,0.40484946300846714,0.24301459490243987,0.25333333333333335,-0.02075776031686292,age,age,"['i was nineteen' 'i was seventeen' 'i was eleven' 'i was fifteen'
 'i was eighteen' 'i was fourteen' 'me was nineteen' 'i was sixteen'
 'i was thirteen' 'i was twelve' 'my senior year' 'i was nine' 'i was ten'
 'visited my grandfather' 'i was seven' 'i was six' 'i was twenty'
 'brother was nineteen' 'in second grade']","['thirty so i' 'thirty they said' 'thirty and i' 'twenty canada'
 'twenty three now' 'twenty one years' 'twenty one point' 'thirty five to'
 'thirty or so' 'thirty eight years' 'twenty nine years'
 'twenty four years' 'twenty eight years' 'twenty five years'
 'thirty and then' 'thirty i had' 'twenty six years' 'twenty six months'
 'twenty five a' 'forty five that' 'thirty and it' 'twenty five to'
 'thirty seven years' 'forty three other']","['were driving home', 'i was nineteen', 'were riding home', 'i was seventeen', 'to my hometown', 'was in mexico', 'i was eleven', 'met in college', 'i was fifteen', 'back in manhattan', 'i was eighteen', 'my sophomore year', 'i was fourteen', 'were in paris', 'me was nineteen', 'i was sixteen', 'in my hometown', 'flied back home', 'home that night', 'driving home and', 'i was thirteen', 'i was twelve', 'my senior year', 'back in israel', 'i was nine']","['age', 'returning home', 'home']","['age', 'marriage or relationships', 'marriage', 'marriage or weddings']",age
