word,timing,time_running
In,0.12,0.12
the,0.19,0.31
heart,0.13999999999999999,0.44999999999999996
of,0.14,0.59
the,0.3,0.8899999999999999
bustling,0.37999999999999995,1.2699999999999998
city,0.22000000000000003,1.4899999999999998
of,0.16000000000000003,1.65
New,0.24999999999999997,1.9
"York,",0.6100000000000001,2.51
nestled,0.32999999999999996,2.84
between,0.4,3.2399999999999998
towering,0.5499999999999999,3.7899999999999996
skyscrapers,0.48,4.27
and,0.25,4.52
honking,,4.52
"taxis,",,4.52
lived,0.19000000000000003,4.71
the,0.3,5.01
eccentric,0.35,5.359999999999999
yet,0.43,5.789999999999999
endearing,0.32,6.109999999999999
O'Sullivan,0.27,6.379999999999999
family.,,6.379999999999999
Their,0.29000000000000004,6.669999999999999
"small,",,6.669999999999999
cozy,0.35,7.019999999999999
apartment,0.28,7.299999999999999
was,0.25,7.549999999999999
always,0.37,7.919999999999999
filled,0.1,8.02
with,0.15,8.17
the,0.48000000000000004,8.65
tantalizing,0.5,9.15
aroma,0.17,9.32
of,0.33999999999999997,9.66
Grandma,0.53,10.19
O'Sullivan's,0.39,10.58
traditional,0.24,10.82
Irish,0.18000000000000002,11.0
"stew,",0.32,11.32
a,0.06999999999999999,11.39
recipe,0.12,11.51
passed,0.30000000000000004,11.81
down,0.23,12.040000000000001
through,0.4,12.440000000000001
generations.,,12.440000000000001
"Yet,",,12.440000000000001
despite,0.26,12.700000000000001
the,0.02,12.72
warmth,0.19999999999999996,12.92
and,0.21999999999999997,13.14
comfort,0.27,13.41
that,0.21999999999999997,13.63
food,0.24000000000000002,13.870000000000001
brought,0.22000000000000003,14.090000000000002
into,0.19999999999999998,14.290000000000001
their,0.37,14.66
"lives,",,14.66
there,0.19,14.85
was,0.15000000000000002,15.0
an,0.31,15.31
undercurrent,0.30000000000000004,15.610000000000001
of,,15.610000000000001
loneliness,0.3499999999999999,15.96
that,0.26,16.220000000000002
often,0.25999999999999995,16.480000000000004
swept,0.18999999999999997,16.670000000000005
through,0.17999999999999997,16.850000000000005
their,,16.850000000000005
home.,,16.850000000000005
The,0.14,16.990000000000006
youngest,0.19,17.180000000000007
"member,",0.67,17.85000000000001
"Timothy,",0.35000000000000003,18.20000000000001
was,0.28,18.48000000000001
a,0.41000000000000003,18.89000000000001
quiet,,18.89000000000001
boy,0.4600000000000001,19.350000000000012
who,,19.350000000000012
found,,19.350000000000012
solace,0.33000000000000007,19.680000000000014
in,0.11000000000000003,19.790000000000013
the,0.10999999999999999,19.900000000000013
rhythmic,0.6100000000000001,20.510000000000012
movement,0.22999999999999998,20.740000000000013
of,0.16,20.900000000000013
his,0.19,21.090000000000014
toy,0.27,21.360000000000014
"train,",,21.360000000000014
its,0.23,21.590000000000014
wheels,0.37,21.960000000000015
clattering,0.31,22.270000000000014
against,0.21000000000000002,22.480000000000015
the,0.19,22.670000000000016
wooden,0.29000000000000004,22.960000000000015
tracks,0.44,23.400000000000016
in,0.1,23.500000000000018
a,0.12000000000000001,23.62000000000002
hypnotic,0.16,23.78000000000002
pattern,0.21999999999999997,24.000000000000018
of,0.28,24.28000000000002
repeated,0.41999999999999993,24.700000000000017
words,0.52,25.220000000000017
-,0.18,25.400000000000016
"""click-clack,",0.28,25.680000000000017
"click-clack"".",0.27,25.950000000000017
His,0.24,26.190000000000015
voice,0.25,26.440000000000015
was,0.26,26.700000000000017
seldom,0.30999999999999994,27.010000000000016
heard,0.14,27.150000000000016
amidst,0.19,27.340000000000018
the,,27.340000000000018
cacophony,0.22999999999999998,27.570000000000018
of,0.17,27.74000000000002
his,0.4600000000000001,28.20000000000002
boisterous,0.5,28.70000000000002
family;,,28.70000000000002
he,0.22000000000000003,28.92000000000002
spoke,0.2700000000000001,29.19000000000002
more,0.27,29.46000000000002
through,0.21,29.67000000000002
his,0.29000000000000004,29.96000000000002
actions,0.28,30.24000000000002
than,0.18,30.42000000000002
his,0.31000000000000005,30.730000000000018
"words,",0.08,30.810000000000016
painting,0.2,31.010000000000016
a,0.2,31.210000000000015
vivid,0.18,31.390000000000015
picture,0.17999999999999994,31.570000000000014
of,0.12000000000000001,31.690000000000015
a,0.29000000000000004,31.980000000000015
silent,0.33,32.31000000000002
world,0.1,32.41000000000002
that,,32.41000000000002
only,0.21000000000000002,32.62000000000002
he,,32.62000000000002
inhabited.,0.83,33.45000000000002
Every,0.33,33.780000000000015
"morning,",0.27,34.05000000000002
as,0.16000000000000003,34.210000000000015
the,0.2,34.41000000000002
city,0.22999999999999998,34.640000000000015
was,0.17000000000000004,34.81000000000002
just,0.24,35.05000000000002
beginning,0.23000000000000004,35.280000000000015
to,0.24,35.52000000000002
"stir,",0.33999999999999997,35.86000000000002
Timothy,0.29000000000000004,36.15000000000002
would,0.18000000000000005,36.33000000000002
wake,0.14,36.47000000000002
up,0.15999999999999998,36.63000000000002
to,0.13,36.76000000000002
the,0.24,37.00000000000002
sound,0.17,37.17000000000002
of,0.20999999999999996,37.380000000000024
his,0.47000000000000003,37.85000000000002
toy,0.24000000000000005,38.090000000000025
train's,0.28,38.370000000000026
"""click-clack"".",0.13,38.50000000000003
He,0.21,38.71000000000003
would,0.19,38.90000000000003
slip,0.13999999999999999,39.04000000000003
out,0.17,39.21000000000003
of,0.24999999999999997,39.46000000000003
his,0.18000000000000005,39.64000000000003
"bed,",0.14999999999999997,39.79000000000003
tiptoe,0.18000000000000005,39.97000000000003
across,0.25,40.22000000000003
the,0.30000000000000004,40.520000000000024
creaky,0.32000000000000006,40.840000000000025
wooden,0.5399999999999999,41.380000000000024
"floor,",0.18,41.560000000000024
and,0.33999999999999997,41.90000000000003
dart,0.30999999999999994,42.21000000000003
downstairs,0.13,42.34000000000003
to,0.29,42.63000000000003
the,0.6100000000000001,43.24000000000003
apartment's,0.43,43.67000000000003
parking,,43.67000000000003
lot.,0.3,43.97000000000003
The,0.5,44.47000000000003
concrete,0.36,44.83000000000003
expanse,0.16000000000000003,44.99000000000002
was,0.27,45.260000000000026
his,,45.260000000000026
"canvas,",0.18000000000000002,45.440000000000026
where,0.15999999999999998,45.60000000000002
he,0.18,45.78000000000002
would,0.20000000000000004,45.980000000000025
let,0.35,46.33000000000003
his,0.48000000000000004,46.810000000000024
imagination,0.33,47.14000000000002
run,0.6799999999999999,47.82000000000002
wild.,0.14,47.96000000000002
He,0.22000000000000003,48.18000000000002
would,0.27999999999999997,48.46000000000002
guide,0.19,48.65000000000002
his,0.25,48.90000000000002
toy,0.29,49.19000000000002
train,0.21000000000000002,49.40000000000002
across,,49.40000000000002
the,0.31000000000000005,49.71000000000002
parking,0.11,49.82000000000002
"lot,",0.22,50.04000000000002
its,0.34,50.380000000000024
wheels,0.21999999999999997,50.60000000000002
tracing,0.23000000000000004,50.83000000000002
a,0.2900000000000001,51.12000000000002
path,0.37,51.490000000000016
through,0.4900000000000001,51.98000000000002
imaginary,0.27,52.25000000000002
mountains,0.38,52.630000000000024
and,,52.630000000000024
valleys.,0.2,52.83000000000003
His,,52.83000000000003
small,0.16999999999999996,53.00000000000003
feet,0.25,53.25000000000003
would,0.16,53.410000000000025
patter,0.15,53.560000000000024
through,0.38999999999999996,53.950000000000024
the,0.3,54.25000000000002
"driveway,",0.24999999999999997,54.50000000000002
following,0.18,54.68000000000002
the,0.33,55.01000000000002
train's,,55.01000000000002
"journey,",0.2700000000000001,55.28000000000002
