word,timing,time_running,word_len,ends_in_period,ends_in_comma
In,0.12,0.12,2,False,False
the,0.19,0.31,3,False,False
heart,0.1399999999999999,0.4499999999999999,5,False,False
of,0.14,0.5899999999999999,2,False,False
the,0.3,0.8899999999999999,3,False,False
bustling,0.3799999999999999,1.2699999999999998,8,False,False
city,0.22,1.4899999999999998,4,False,False
of,0.16,1.6499999999999997,2,False,False
New,0.2499999999999999,1.8999999999999995,3,False,False
"York,",0.6100000000000001,2.51,5,False,True
nestled,0.3299999999999999,2.84,7,False,False
between,0.4,3.2399999999999998,7,False,False
towering,0.5499999999999999,3.7899999999999996,8,False,False
skyscrapers,0.48,4.27,11,False,False
and,0.25,4.52,3,False,False
honking,0.27585305354872913,4.795853053548729,7,False,False
"taxis,",0.2637686445180445,5.059621698066774,6,False,True
lived,0.19,5.2496216980667745,5,False,False
the,0.3,5.549621698066774,3,False,False
eccentric,0.35,5.899621698066774,9,False,False
yet,0.43,6.329621698066774,3,False,False
endearing,0.32,6.649621698066774,9,False,False
O'Sullivan,0.27,6.9196216980667735,10,False,False
family.,0.27533130734048694,7.19495300540726,7,True,False
Their,0.29,7.48495300540726,5,False,False
"small,",0.2637686445180445,7.748721649925304,6,False,True
cozy,0.35,8.098721649925304,4,False,False
apartment,0.28,8.378721649925303,9,False,False
was,0.25,8.628721649925303,3,False,False
always,0.37,8.998721649925303,6,False,False
filled,0.1,9.098721649925302,6,False,False
with,0.15,9.248721649925303,4,False,False
the,0.48,9.728721649925303,3,False,False
tantalizing,0.5,10.228721649925303,11,False,False
aroma,0.17,10.398721649925303,5,False,False
of,0.3399999999999999,10.738721649925303,2,False,False
Grandma,0.53,11.268721649925302,7,False,False
O'Sullivan's,0.39,11.658721649925303,12,False,False
traditional,0.24,11.898721649925303,11,False,False
Irish,0.18,12.078721649925303,5,False,False
"stew,",0.32,12.398721649925303,5,False,True
a,0.0699999999999999,12.468721649925303,1,False,False
recipe,0.12,12.588721649925303,6,False,False
passed,0.3,12.888721649925303,6,False,False
down,0.23,13.118721649925304,4,False,False
through,0.4,13.518721649925304,7,False,False
generations.,0.2819272411544378,13.800648891079742,12,True,False
"Yet,",0.2611302709924641,14.061779162072206,4,False,True
despite,0.26,14.321779162072206,7,False,False
the,0.2705763064975684,14.592355468569775,3,False,False
warmth,0.1999999999999999,14.792355468569774,6,False,False
and,0.2199999999999999,15.012355468569774,3,False,False
comfort,0.27,15.282355468569774,7,False,False
that,0.2199999999999999,15.502355468569775,4,False,False
food,0.24,15.742355468569775,4,False,False
brought,0.22,15.962355468569775,7,False,False
into,0.1999999999999999,16.162355468569775,4,False,False
their,0.37,16.532355468569776,5,False,False
"lives,",0.2637686445180445,16.79612411308782,6,False,True
there,0.19,16.986124113087822,5,False,False
was,0.15,17.13612411308782,3,False,False
an,0.31,17.44612411308782,2,False,False
undercurrent,0.3,17.74612411308782,12,False,False
of,0.2692571197347783,18.015381232822598,2,False,False
loneliness,0.3499999999999999,18.3653812328226,10,False,False
that,0.26,18.6253812328226,4,False,False
often,0.2599999999999999,18.885381232822603,5,False,False
swept,0.1899999999999999,19.075381232822604,5,False,False
through,0.1799999999999999,19.255381232822604,7,False,False
their,0.2732146800231488,19.528595912845752,5,False,False
home.,0.27269293381490656,19.801288846660658,5,True,False
The,0.14,19.941288846660658,3,False,False
youngest,0.19,20.13128884666066,8,False,False
"member,",0.67,20.80128884666066,7,False,True
"Timothy,",0.35,21.151288846660663,8,False,True
was,0.28,21.431288846660664,3,False,False
a,0.41,21.841288846660664,1,False,False
quiet,0.2732146800231488,22.114503526683812,5,False,False
boy,0.4600000000000001,22.574503526683813,3,False,False
who,0.2705763064975684,22.84507983318138,3,False,False
found,0.2732146800231488,23.11829451320453,5,False,False
solace,0.33,23.448294513204527,6,False,False
in,0.11,23.558294513204526,2,False,False
the,0.1099999999999999,23.668294513204525,3,False,False
rhythmic,0.6100000000000001,24.278294513204525,8,False,False
movement,0.2299999999999999,24.508294513204525,8,False,False
of,0.16,24.668294513204525,2,False,False
his,0.19,24.858294513204527,3,False,False
toy,0.27,25.128294513204526,3,False,False
"train,",0.2637686445180445,25.39206315772257,6,False,True
its,0.23,25.62206315772257,3,False,False
wheels,0.37,25.992063157722573,6,False,False
clattering,0.31,26.30206315772257,10,False,False
against,0.21,26.512063157722572,7,False,False
the,0.19,26.702063157722574,3,False,False
wooden,0.29,26.992063157722573,6,False,False
tracks,0.44,27.432063157722574,6,False,False
in,0.1,27.532063157722575,2,False,False
a,0.12,27.652063157722576,1,False,False
hypnotic,0.16,27.812063157722577,8,False,False
pattern,0.2199999999999999,28.032063157722575,7,False,False
of,0.28,28.312063157722577,2,False,False
repeated,0.4199999999999999,28.732063157722575,8,False,False
words,0.52,29.252063157722574,5,False,False
-,0.18,29.432063157722574,1,False,False
"""click-clack,",0.28,29.712063157722575,13,False,True
"click-clack"".",0.27,29.982063157722575,13,True,False
His,0.24,30.222063157722573,3,False,False
voice,0.25,30.472063157722573,5,False,False
was,0.26,30.732063157722575,3,False,False
seldom,0.3099999999999999,31.042063157722573,6,False,False
heard,0.14,31.182063157722574,5,False,False
amidst,0.19,31.372063157722575,6,False,False
the,0.2705763064975684,31.642639464220142,3,False,False
cacophony,0.2299999999999999,31.872639464220143,9,False,False
of,0.17,32.042639464220144,2,False,False
his,0.4600000000000001,32.502639464220145,3,False,False
boisterous,0.5,33.002639464220145,10,False,False
family;,0.27585305354872913,33.278492517768875,7,False,False
he,0.22,33.498492517768874,2,False,False
spoke,0.2700000000000001,33.76849251776888,5,False,False
more,0.27,34.03849251776888,4,False,False
through,0.21,34.24849251776888,7,False,False
his,0.29,34.53849251776888,3,False,False
actions,0.28,34.81849251776888,7,False,False
than,0.18,34.99849251776888,4,False,False
his,0.31,35.30849251776888,3,False,False
"words,",0.08,35.38849251776888,6,False,True
painting,0.2,35.588492517768884,8,False,False
a,0.2,35.78849251776889,1,False,False
vivid,0.18,35.96849251776889,5,False,False
picture,0.1799999999999999,36.14849251776889,7,False,False
of,0.12,36.268492517768884,2,False,False
a,0.29,36.55849251776888,1,False,False
silent,0.33,36.88849251776888,6,False,False
world,0.1,36.98849251776888,5,False,False
that,0.2718954932603586,37.26038801102924,4,False,False
only,0.21,37.47038801102924,4,False,False
he,0.2692571197347783,37.739645130764025,2,False,False
inhabited.,0.75,38.489645130764025,10,True,False
Every,0.33,38.81964513076402,5,False,False
"morning,",0.27,39.089645130764026,8,False,True
as,0.16,39.24964513076402,2,False,False
the,0.2,39.449645130764026,3,False,False
city,0.2299999999999999,39.67964513076402,4,False,False
was,0.17,39.849645130764024,3,False,False
just,0.24,40.089645130764026,4,False,False
beginning,0.23,40.31964513076402,9,False,False
to,0.24,40.559645130764025,2,False,False
"stir,",0.3399999999999999,40.89964513076403,5,False,True
Timothy,0.29,41.18964513076403,7,False,False
would,0.18,41.36964513076403,5,False,False
wake,0.14,41.50964513076403,4,False,False
up,0.1599999999999999,41.669645130764025,2,False,False
to,0.13,41.79964513076403,2,False,False
the,0.24,42.03964513076403,3,False,False
sound,0.17,42.20964513076403,5,False,False
of,0.2099999999999999,42.41964513076403,2,False,False
his,0.47,42.88964513076403,3,False,False
toy,0.24,43.12964513076403,3,False,False
train's,0.28,43.409645130764034,7,False,False
"""click-clack"".",0.13,43.539645130764036,14,True,False
He,0.21,43.74964513076404,2,False,False
would,0.19,43.939645130764035,5,False,False
slip,0.1399999999999999,44.079645130764035,4,False,False
out,0.17,44.24964513076404,3,False,False
of,0.2499999999999999,44.49964513076404,2,False,False
his,0.18,44.67964513076404,3,False,False
"bed,",0.1499999999999999,44.829645130764035,4,False,True
tiptoe,0.18,45.009645130764035,6,False,False
across,0.25,45.259645130764035,6,False,False
the,0.3,45.55964513076403,3,False,False
creaky,0.32,45.87964513076403,6,False,False
wooden,0.5399999999999999,46.41964513076403,6,False,False
"floor,",0.18,46.59964513076403,6,False,True
and,0.3399999999999999,46.939645130764035,3,False,False
dart,0.3099999999999999,47.24964513076404,4,False,False
downstairs,0.13,47.37964513076404,10,False,False
to,0.29,47.66964513076404,2,False,False
the,0.6100000000000001,48.27964513076404,3,False,False
apartment's,0.43,48.70964513076404,11,False,False
parking,0.27585305354872913,48.98549818431277,7,False,False
lot.,0.3,49.285498184312765,4,True,False
The,0.5,49.785498184312765,3,False,False
concrete,0.36,50.145498184312764,8,False,False
expanse,0.16,50.30549818431276,7,False,False
was,0.27,50.575498184312764,3,False,False
his,0.2705763064975684,50.84607449081033,3,False,False
"canvas,",0.18,51.02607449081033,7,False,True
where,0.1599999999999999,51.18607449081033,5,False,False
he,0.18,51.36607449081033,2,False,False
