word,timing,time_running,word_len,ends_in_period,ends_in_comma
As,0.1399999999999999,0.1399999999999999,2,False,False
I,0.41,0.5499999999999998,1,False,False
meticulously,0.55,1.0999999999999999,12,False,False
sliced,0.26,1.3599999999999999,6,False,False
the,0.3799999999999999,1.7399999999999998,3,False,False
"cucumber,",0.3,2.0399999999999996,9,False,True
the,0.17,2.2099999999999995,3,False,False
rhythmic,0.24,2.4499999999999993,8,False,False
sound,0.22,2.6699999999999995,5,False,False
of,0.2599999999999999,2.9299999999999993,2,False,False
the,0.13,3.059999999999999,3,False,False
knife,0.23,3.289999999999999,5,False,False
hitting,0.16,3.4499999999999993,7,False,False
the,0.22,3.6699999999999995,3,False,False
cutting,0.14,3.8099999999999996,7,False,False
board,0.34,4.1499999999999995,5,False,False
filled,0.13,4.279999999999999,6,False,False
the,0.24,4.52,3,False,False
kitchen,0.24,4.76,7,False,False
with,0.2,4.96,4,False,False
a,0.25,5.21,1,False,False
sense,0.18,5.39,5,False,False
of,0.16,5.55,2,False,False
purpose.,0.43919707988420753,5.989197079884208,8,True,False
I,0.19,6.179197079884208,1,False,False
had,0.16,6.339197079884208,3,False,False
always,0.36,6.699197079884208,6,False,False
found,0.14,6.839197079884208,5,False,False
solace,0.24,7.079197079884208,6,False,False
in,0.19,7.269197079884209,2,False,False
food,0.48,7.749197079884208,4,False,False
"preparation,",0.47,8.219197079884209,12,False,True
and,0.25,8.469197079884209,3,False,False
today,0.21,8.67919707988421,5,False,False
was,0.18,8.85919707988421,3,False,False
no,0.38,9.23919707988421,2,False,False
exception.,0.46725551661060033,9.706452596494811,10,True,False
The,0.26,9.966452596494811,3,False,False
thinly,0.3,10.266452596494812,6,False,False
sliced,0.19,10.456452596494811,6,False,False
cucumber,0.2499999999999999,10.706452596494811,8,False,False
glistened,0.19,10.896452596494811,9,False,False
with,0.19,11.08645259649481,4,False,False
"freshness,",0.51,11.59645259649481,10,False,True
ready,0.33,11.92645259649481,5,False,False
to,0.13,12.056452596494811,2,False,False
be,0.23,12.286452596494811,2,False,False
layered,0.3,12.586452596494812,7,False,False
onto,0.1999999999999999,12.786452596494811,4,False,False
the,0.29,13.07645259649481,3,False,False
buttered,0.3899999999999999,13.466452596494811,8,False,False
slices,0.29,13.75645259649481,6,False,False
of,0.24,13.99645259649481,2,False,False
bread,0.22,14.216452596494811,5,False,False
that,0.32,14.536452596494811,4,False,False
awaited,0.3099999999999999,14.846452596494812,7,False,False
their,0.31,15.156452596494812,5,False,False
destiny,0.19,15.346452596494812,7,False,False
as,0.31,15.656452596494812,2,False,False
