word,timing,time_running
As,0.16,0.16
I,0.24999999999999997,0.41
sat,0.18,0.59
in,0.12,0.71
the,0.24,0.95
dimly,0.24000000000000005,1.19
lit,,1.19
"room,",,1.19
surrounded,0.35,1.54
by,0.25,1.79
walls,0.37,2.16
adorned,0.25000000000000006,2.41
with,0.41000000000000003,2.8200000000000003
replicas,,2.8200000000000003
of,0.13999999999999999,2.9600000000000004
the,0.17,3.1300000000000003
most,0.34,3.47
iconic,0.5799999999999998,4.05
artworks,0.31999999999999995,4.37
known,0.14999999999999997,4.5200000000000005
to,0.32,4.840000000000001
"humanity,",0.46,5.300000000000001
from,0.13,5.430000000000001
"""The",0.31,5.74
Mona,0.25,5.99
"Lisa""",0.38,6.37
to,0.09,6.46
Van,0.23,6.69
Gogh's,0.5,7.19
"""Starry",0.37,7.5600000000000005
"Night,""",0.2,7.760000000000001
I,0.27,8.030000000000001
couldn't,0.21000000000000002,8.240000000000002
help,0.16,8.400000000000002
but,,8.400000000000002
feel,0.21000000000000002,8.610000000000003
like,0.16999999999999998,8.780000000000003
I,0.15000000000000002,8.930000000000003
was,0.19,9.120000000000003
about,0.24000000000000002,9.360000000000003
to,0.4,9.760000000000003
embark,0.2,9.960000000000003
on,0.19000000000000003,10.150000000000002
a,0.17,10.320000000000002
Herculean,0.6699999999999999,10.990000000000002
task.,0.34,11.330000000000002
The,0.16000000000000003,11.490000000000002
air,0.18,11.670000000000002
was,0.21000000000000002,11.880000000000003
filled,0.18999999999999997,12.070000000000002
with,0.15,12.220000000000002
the,0.23000000000000004,12.450000000000003
soft,0.58,13.030000000000003
melodies,0.27,13.300000000000002
of,0.25,13.550000000000002
Taylor,0.22000000000000003,13.770000000000003
Swift,0.8099999999999999,14.580000000000004
"music,",0.2799999999999999,14.860000000000003
a,0.22999999999999998,15.090000000000003
stark,,15.090000000000003
contrast,0.4600000000000001,15.550000000000004
to,0.13,15.680000000000005
the,0.31,15.990000000000006
chaos,0.21000000000000002,16.200000000000006
that,0.18,16.380000000000006
was,0.27,16.650000000000006
about,0.08,16.730000000000004
to,0.7,17.430000000000003
unfold.,,17.430000000000003
My,0.37,17.800000000000004
"companions,",0.28,18.080000000000005
a,0.27,18.350000000000005
motley,0.31999999999999995,18.670000000000005
crew,0.26000000000000006,18.930000000000007
reminiscent,0.12999999999999998,19.060000000000006
of,0.3,19.360000000000007
the,0.37999999999999995,19.740000000000006
characters,0.14999999999999997,19.890000000000004
from,0.23000000000000004,20.120000000000005
"""The",0.33999999999999997,20.460000000000004
Breakfast,0.71,21.170000000000005
"Club,""",0.24999999999999994,21.420000000000005
each,0.07999999999999999,21.500000000000004
brought,0.27,21.770000000000003
their,0.31999999999999995,22.090000000000003
unique,0.30999999999999994,22.400000000000002
skills,,22.400000000000002
and,,22.400000000000002
quirks,0.13,22.53
to,0.29,22.82
the,,22.82
table.,0.31,23.13
Our,0.41999999999999993,23.549999999999997
mission?,0.28,23.83
To,0.23000000000000004,24.06
recover,0.55,24.61
the,0.4,25.009999999999998
lost,0.18,25.189999999999998
diary,0.17,25.36
of,0.18000000000000002,25.54
Leonardo,0.25000000000000006,25.79
da,0.18,25.97
"Vinci,",0.17000000000000004,26.14
rumored,0.27999999999999997,26.42
to,,26.42
contain,0.32,26.740000000000002
secrets,0.28,27.020000000000003
so,0.36000000000000004,27.380000000000003
"profound,",0.15,27.53
they,0.31,27.84
could,0.22,28.06
change,0.27,28.33
the,0.18999999999999997,28.52
course,0.28,28.8
of,,28.8
history.,0.13000000000000003,28.93
As,0.34,29.27
I,0.28,29.55
glanced,0.18,29.73
at,0.22999999999999998,29.96
my,,29.96
"team,",0.28,30.240000000000002
their,0.48,30.720000000000002
faces,0.51,31.230000000000004
illuminated,0.13,31.360000000000003
by,0.05999999999999999,31.42
the,0.14999999999999997,31.57
glow,0.18,31.75
of,0.36,32.11
their,0.6699999999999999,32.78
"smartphones,",0.33999999999999997,33.120000000000005
scrolling,0.25,33.370000000000005
through,0.18,33.550000000000004
memes,0.16,33.71
that,0.16,33.87
would,0.24,34.11
make,0.2,34.31
even,0.27,34.580000000000005
the,0.31999999999999995,34.900000000000006
stoic,0.48000000000000004,35.38
Spartans,0.29000000000000004,35.67
"laugh,",0.19999999999999998,35.870000000000005
I,,35.870000000000005
knew,0.15999999999999998,36.03
we,0.19999999999999998,36.230000000000004
were,0.2,36.43000000000001
ready,,36.43000000000001
to,0.21,36.64000000000001
dive,0.16,36.800000000000004
into,0.0,36.800000000000004
the,,36.800000000000004
unknown.,0.26,37.06
The,0.19000000000000003,37.25
journey,0.16000000000000003,37.41
ahead,0.17,37.58
was,0.25,37.83
not,0.16999999999999998,38.0
just,0.31,38.31
a,0.31000000000000005,38.620000000000005
physical,0.19,38.81
"one,",0.28,39.09
but,,39.09
also,0.41000000000000003,39.5
an,0.13000000000000003,39.63
odyssey,0.14,39.77
of,0.21000000000000002,39.980000000000004
the,0.22999999999999998,40.21
mind,0.30000000000000004,40.51
and,,40.51
spirit.,0.2,40.71
He,0.15,40.86
believed,0.11000000000000001,40.97
in,0.09,41.06
the,0.22,41.28
power,0.25,41.53
of,0.25000000000000006,41.78
"dreams,",0.19,41.97
a,,41.97
belief,0.34,42.31
that,0.25,42.56
propelled,0.38,42.940000000000005
him,0.57,43.510000000000005
"forward,",0.22999999999999995,43.74
guiding,,43.74
him,0.2,43.940000000000005
through,0.26,44.2
the,0.29,44.49
labyrinth,0.14,44.63
of,0.14,44.77
the,0.17,44.940000000000005
unknown,0.16,45.1
with,0.2,45.300000000000004
the,0.15,45.45
light,0.4600000000000001,45.910000000000004
of,,45.910000000000004
possibilities.,,45.910000000000004
The,0.26,46.17
idea,0.4,46.57
of,,46.57
infinity,0.35000000000000003,46.92
played,0.27,47.190000000000005
a,0.3500000000000001,47.540000000000006
crucial,0.41000000000000003,47.95
role,0.14,48.09
in,0.24999999999999997,48.34
our,,48.34
"quest,",0.27,48.61000000000001
as,0.21000000000000002,48.82000000000001
we,0.34,49.16000000000001
sought,0.24,49.40000000000001
something,0.26,49.66000000000001
that,0.19999999999999996,49.860000000000014
seemed,0.13000000000000003,49.990000000000016
as,,49.990000000000016
elusive,0.13999999999999999,50.13000000000002
as,,50.13000000000002
the,0.44999999999999996,50.58000000000002
"horizon,",0.19999999999999998,50.78000000000002
where,0.19999999999999996,50.980000000000025
sky,0.21999999999999997,51.200000000000024
meets,0.22000000000000003,51.42000000000002
earth,0.13,51.550000000000026
in,0.28,51.83000000000003
an,0.38,52.21000000000003
endless,0.3,52.510000000000026
embrace.,0.22000000000000003,52.730000000000025
Amidst,0.24,52.97000000000003
the,0.31,53.28000000000003
trials,0.48,53.760000000000026
and,0.46,54.22000000000003
"tribulations,",0.25,54.47000000000003
it,0.26999999999999996,54.74000000000003
became,0.27,55.01000000000003
evident,0.10000000000000002,55.110000000000035
that,0.27,55.38000000000004
"love,",0.15999999999999998,55.540000000000035
in,0.18999999999999997,55.73000000000003
its,0.55,56.28000000000003
most,0.5800000000000001,56.86000000000003
unadulterated,0.42,57.28000000000003
"form,",0.17,57.45000000000003
was,0.39000000000000007,57.84000000000003
our,0.5,58.34000000000003
strongest,0.22,58.56000000000003
ally.,0.18999999999999997,58.75000000000003
Love,0.24,58.99000000000003
for,0.44999999999999996,59.44000000000003
"knowledge,",0.24,59.680000000000035
for,0.53,60.210000000000036
"adventure,",0.17,60.38000000000004
and,0.19,60.570000000000036
for,0.23000000000000004,60.80000000000003
each,0.26,61.06000000000003
other,0.2,61.26000000000003
melded,0.45,61.710000000000036
our,0.43000000000000005,62.140000000000036
destinies,0.37999999999999995,62.52000000000004
"together,",0.2,62.72000000000004
creating,,62.72000000000004
a,0.52,63.240000000000045
bond,0.33999999999999997,63.58000000000005
as,0.39,63.97000000000005
