word,timing,time_running
From,0.17,0.17
the,0.22000000000000003,0.39
moment,0.18000000000000005,0.5700000000000001
I,0.20999999999999996,0.78
first,0.38,1.1600000000000001
laid,0.3,1.4600000000000002
eyes,0.25000000000000006,1.7100000000000002
on,,1.7100000000000002
"him,",,1.7100000000000002
I,0.19999999999999996,1.9100000000000001
knew,0.15999999999999998,2.0700000000000003
he,0.16,2.2300000000000004
was,1.29,3.5200000000000005
different.,,3.5200000000000005
He,0.18,3.7000000000000006
was,0.14,3.8400000000000007
the,0.35,4.19
kind,0.18,4.37
of,,4.37
guy,0.17999999999999997,4.55
who,0.32,4.87
communicated,0.24,5.11
more,0.21,5.32
with,0.14,5.46
his,0.25,5.71
body,,5.71
than,0.19,5.9
his,0.41000000000000003,6.3100000000000005
words.,0.29,6.6000000000000005
He'd,0.21,6.8100000000000005
lean,0.15999999999999998,6.970000000000001
in,0.22999999999999998,7.200000000000001
close,0.22999999999999995,7.430000000000001
when,0.16000000000000003,7.590000000000001
he,0.13999999999999999,7.73
was,0.35,8.08
"excited,",,8.08
elbows,0.18999999999999997,8.27
on,0.06,8.33
"knees,",0.24,8.57
his,0.22999999999999998,8.8
eyes,0.42,9.22
sparkling,0.33999999999999997,9.56
with,0.42000000000000004,9.98
enthusiasm.,0.30000000000000004,10.280000000000001
When,0.16999999999999998,10.450000000000001
he,0.16,10.610000000000001
was,0.25,10.860000000000001
"upset,",,10.860000000000001
he'd,0.32,11.180000000000001
cross,0.19999999999999996,11.38
his,0.22000000000000003,11.600000000000001
arms,0.3500000000000001,11.950000000000001
tightly,0.32000000000000006,12.270000000000001
over,0.25999999999999995,12.530000000000001
his,,12.530000000000001
chest,0.21,12.740000000000002
and,0.38,13.120000000000003
mimed,,13.120000000000003
"crying,",,13.120000000000003
a,0.30000000000000004,13.420000000000003
silent,0.10999999999999999,13.530000000000003
plea,0.17999999999999997,13.710000000000003
for,0.43,14.140000000000002
understanding,0.5,14.640000000000002
that,0.26,14.900000000000002
tugged,0.31000000000000005,15.210000000000003
at,0.22,15.430000000000003
my,0.38,15.810000000000004
heartstrings.,,15.810000000000004
And,0.16000000000000003,15.970000000000004
when,0.15,16.120000000000005
he,0.29000000000000004,16.410000000000004
was,0.30000000000000004,16.710000000000004
"happy,",0.21999999999999997,16.930000000000003
oh,0.25,17.180000000000003
"boy,",0.18999999999999997,17.370000000000005
you'd,0.23999999999999996,17.610000000000003
know,0.24,17.85
it.,0.25,18.1
He'd,0.21000000000000002,18.310000000000002
offer,0.21000000000000002,18.520000000000003
a,0.33,18.85
fist,0.24000000000000005,19.09
bump,0.31,19.4
to,0.33000000000000007,19.729999999999997
anyone,0.11000000000000001,19.839999999999996
within,0.22999999999999998,20.069999999999997
