input,label
"how can i get educational web sites ? It appears that the question period has expired . If you have received an answer that meets your needs , please choose one of those as a 'best answer . 'If you have n't received a good answer for your question , you may want to consider the following,1 ) Re-post your question . Newer questions get more activity on Yahoo ! Answers than old ones.2 ) If you do re-post your question , consider why it was n't answered the first time . Could it be more specific ? Could it be worded better ? Were there grammatical or spelling errors ? Was it in the best category ? If it does n't seem likely that re-posting your question will help you , then here 's a listing of my favorite 'answer sites ' . Maybe one of them will help you.Answers.com http : //www.answers.com/Bartleby http : //www.bartleby.com/Yahoo Reference http : //education.yahoo.com/reference/HowStuffWorks http : //www.howstuffworks.com/Wikipedia http : //en.wikipedia.org/wiki/Main_PageSince I really have n't answered your question , it is not necessary to give me any points.Regards .",1
i work on computer part time how much sholud you charge friends to fix there problems i thinking 25.00 dollars It depends on several things : A ) How close of a friend are they ? B ) How serious is the problem ? C ) Do you know what you are doing ? D ) How long do you work on the problem ?,1
hey what search engine is better yahoo or google ? Totally agree with the other poster about Google ( see www.google-watch.org ) .I 've always used Altavista ( reason being that av.com is the fastest to type when I 'm not on my own PC ) . It 's owned by Yahoo and uses the same search engine .,1
"How does TCP/IP affect Hotmail ? All Internet traffic is TCP/IP ( Transmission Control Protocol/Internet Protocol ) . Everything you send to Hotmail , and everything they send back , is transported over TCP/IP.The same is true for any web site , Instant Messaging application , music download , etc.The rare exception is Voice over IP ( like Vonage ) which uses UDP/IP . It 's less reliable than TCP , but it 's a simpler protocol and works well for the zillions of tiny packets that make up a phone call .",1
"what does it mean when you keep getting pop ups on your computer with the e symbol ? You might have a spyware infested computer . Try to use some popular spyware cleaners ( such as Adaware , Spybot Search & Destroy , or Microsoft Anti-Spyware ) .If the answer above is n't what you 're looking for ( as in , these pop-ups appear when you are browsing certain websites , then you should get a pop-up blocker.You can find Spyware cleaners and pop-up blockers at www.download.com .",1
"What is Rational Unified Process ( RUP ) ? how does it relate to project management ? RUP is a standardized software development process . It had its origins in the unified modeling language . Rational Corp. took the UML and developed a standardized process for implementing projects in a series of iterations based on its UML tools . IBM bought Rational and continued RUP development . IBM recently donated part of its RUP intellectual property to the open source community . See link in sources for more info.The second part of your question is a little harder . How RUP relates to project managment is that RUP is a process . It defines the steps to be taken to produce a product and it defines the deliverables to be produced at each phase . So , the relationship between RUP and project management is RUP defines the artifacts to be produced and PM strives to manage the cost and schedule associated with producing those artifacts .",1
"How can I develop my own computer language ? I have some cool ideas and good knowlege of compiler design also . But do n't know where to start ? And How to publish it I 'd say you ought to start by defining a grammar for your language . I know that was where we started in my Master 's level compiler class . You might also try publishing some info about your ideas on a website ( Geocities would provide free hosting ) and try to solicit comments . Posting the URL on forums ( like this one ) might attract some feedback . I 've never done something like that before , but I think that 's what I 'd try .",1
help me get my full name off my account . I do n't want my full name to show up in sent emails. ? Click on My Account from there would find options to edit those stuffif you dont want your second name to appere then put a `` '' . `` '' in there take care,1
"my dell 600M fail to turn on , any ideal ? I tried everything.. removed all the hardware , turn on with/ without battery ... no luck ! green light stay on for about 10 sec then off.I have to hold the power button for 10 second some time to get the light to stay on.Called DELL.. since the computer is 13 months old , they wo n't do anything unless i pay $ 200 for them to 'look at ' then if it 's turned out to be the lcd or MB , there will be extra charge.Since I made a mistake by buying a DELL , I do n't feel like giving them any more money.ANy help/ suggestions will be greatly appreciated . Its prob the power supply . Does the fan turn on ? ? ? You might want to replace it ( $ 60 ) . Also make sure that the power button is on . On the back of your computer theres a little button . Also check out my free computer articals at http : //www.cityredding.com/computerhelp",1
"What to do when your *favorite* username is taken ? What are some tips for varying a username that has been taken by somebody else so that it will still look original ? Say that `` ( insert name ) '' is taken on yahoo , and you do n't want anything else ? What are some ways to still getting that user-handle , or otherwise varying it to look original ? come up with a new one",1
Which screen resolution is better TFT or LCD ? That 's like asking which guy is smarter USA or California - absolute nonsense ! TFT is a kind of LCD technology . Neither TFT nor LCD specify a screen resolution - that is a characteristic of a specific monitor model .,1
"How do you make a PC to Phone call ? Can you please tell me ? thank you . To place an Internet Call : Click the Contacts menu in Messenger and select Place an Internet Call . Dial the number that you wish to call . To place a domestic call ( within the 48 continental United States ) : Dial the local number with area code for the number you wish to call ( dialing 1 before the number is optional ) . Once you 've entered the number , press the Call button . Enter your Yahoo ! password and click the OK button . To place an international call : You first need to dial 011 for international numbers , then the international country code , and then the local number with area code . ( e.g. , Australia [ Country Code 61 ] = 011-61-1-2345-6789 ) Once you 've entered the number , press the Call button . Enter your Yahoo ! password and click the OK button . A billing alert message will pop up on your screen , telling you how much the call costs and how many minutes you have remaining on your Yahoo ! Phone Card . ( If you do n't have a Yahoo ! Phone Card , you will need to purchase one . ) Click the Place Call button . When you 're done talking , press the Hang Up button . Please Note : Please be sure that your microphone and speakers are set up properly before you try to make a call . If you can hear sounds and record your voice in other programs , you 're all set . If not , consult your sound card documentationAlso check this out : http : //www.netphone2.com/docs/instruction.htmhttp : //digg.com/software/FREE , _PC_to_Phone_call ... _",1
"Which OS is the smoothest Windows98 , XP professional , XP media centre or any other ? Windows XP Service pack 2",1
"I am Looking for a good web detective ? I would like to find a good , through , detailed site or software package for finding information on people . I have spent money in the past on a list of web links that I could have compiled myself . Most of the free stuff is pretty vague . www.zabasearch.com is very easy to use . it gives addresses and phone numbers and other info on people.also , you can use www.zoominfo.com which tells you more about WHO people are , rather than WHERE . hope this helps .",1
Anyone know a good resource to check out for tips on building your own computer ? See source .,1
"Why would a laptop be better than a desktop ? Already some good answers here . I use both , at home and work , and each have their advantages . I love my laptop because it 's mobile and lightweight , which means I have a computer wherever I go . But I also like a full-featured keyboard and mouse , which I can use with my laptop -- but that 's inconvenient . So I use my laptop mostly at home , and a desktop mostly at work . I bring my laptop to the office , but mostly so I can easily transfer work files to it.Which is better ? They both are !",1
